t re(Psi4_2_0) im(Psi4_2_0)  
0.000000000000000000e+00 1.725244431612716317e-11 4.644710465566480852e-17
1.600000000000000033e-01 1.726268984228719726e-11 4.597178139415868298e-17
3.200000000000000067e-01 1.727703357891097939e-11 4.530632882785509711e-17
4.799999999999999822e-01 1.729547552599872605e-11 4.445074695718023918e-17
6.400000000000000133e-01 1.731801568355028860e-11 4.340503578197000146e-17
8.000000000000000444e-01 1.731346723522076982e-11 4.160730336029113084e-17
9.599999999999999645e-01 1.730054227081705893e-11 3.939468485704247115e-17
1.120000000000000107e+00 1.727924079033902022e-11 3.676718027272342682e-17
1.280000000000000027e+00 1.724956279378710282e-11 3.372478960700023572e-17
1.439999999999999947e+00 1.719118887384671609e-11 3.081712518468491118e-17
1.600000000000000089e+00 1.711631067490659178e-11 2.771441961080103303e-17
1.760000000000000009e+00 1.702492819696672022e-11 2.441667288544853395e-17
1.919999999999999929e+00 1.691704144002671042e-11 2.092388500867249917e-17
2.080000000000000071e+00 1.681537846532679009e-11 1.781605470557284414e-17
2.240000000000000213e+00 1.670630243612254213e-11 1.474518274106192194e-17
2.399999999999999911e+00 1.658981335241439954e-11 1.171126911507988855e-17
2.560000000000000053e+00 1.646591121420188408e-11 8.714313827661338273e-18
2.720000000000000195e+00 1.638820688900326376e-11 6.765013018084496457e-18
2.879999999999999893e+00 1.632453385630699682e-11 5.256949002599865301e-18
3.040000000000000036e+00 1.627489211611385551e-11 4.190121781429549209e-18
3.200000000000000178e+00 1.623928166842349408e-11 3.564531354440550392e-18
3.359999999999999876e+00 1.624957881798027435e-11 3.521991100424586289e-18
3.520000000000000018e+00 1.628665778193787068e-11 3.977412991767970606e-18
3.680000000000000160e+00 1.635051856029559483e-11 4.930797029150899430e-18
3.839999999999999858e+00 1.644116115305416736e-11 6.382143212308732268e-18
4.000000000000000000e+00 1.653364951111691328e-11 8.606590343776022541e-18
4.160000000000000142e+00 1.664294526394181173e-11 1.143905514187468618e-17
4.320000000000000284e+00 1.676904841152857837e-11 1.487953760702219006e-17
4.480000000000000426e+00 1.691195895387758478e-11 1.892803773877295104e-17
