t kphi
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 2.579336243022009851e-08
5.000000000000000000e-01 2.579336243022009851e-08
5.000000000000000000e-01 2.579336243022009851e-08
5.000000000000000000e-01 2.579336243022009851e-08
1.000000000000000000e+00 -5.104237443089699743e-08
1.000000000000000000e+00 -5.104237443089699743e-08
1.000000000000000000e+00 -5.104237443089699743e-08
1.000000000000000000e+00 -5.104237443089699743e-08
1.000000000000000000e+00 -5.104237443089699743e-08
1.500000000000000000e+00 4.561451217616659904e-08
1.500000000000000000e+00 4.561451217616659904e-08
1.500000000000000000e+00 4.561451217616659904e-08
1.500000000000000000e+00 4.561451217616659904e-08
2.000000000000000000e+00 -3.200779928291479789e-08
2.000000000000000000e+00 -3.200779928291479789e-08
2.000000000000000000e+00 -3.200779928291479789e-08
2.000000000000000000e+00 -3.200779928291479789e-08
2.000000000000000000e+00 -3.200779928291479789e-08
2.500000000000000000e+00 5.409229168903689979e-08
2.500000000000000000e+00 5.409229168903689979e-08
2.500000000000000000e+00 5.409229168903689979e-08
2.500000000000000000e+00 5.409229168903689979e-08
3.000000000000000000e+00 -6.426503755574950212e-08
3.000000000000000000e+00 -6.426503755574950212e-08
3.000000000000000000e+00 -6.426503755574950212e-08
3.000000000000000000e+00 -6.426503755574950212e-08
3.000000000000000000e+00 -6.426503755574950212e-08
3.500000000000000000e+00 6.689799604948740358e-08
3.500000000000000000e+00 6.689799604948740358e-08
3.500000000000000000e+00 6.689799604948740358e-08
3.500000000000000000e+00 6.689799604948740358e-08
4.000000000000000000e+00 -5.123586909352649707e-08
4.000000000000000000e+00 -5.123586909352649707e-08
4.000000000000000000e+00 -5.123586909352649707e-08
4.000000000000000000e+00 -5.123586909352649707e-08
4.000000000000000000e+00 -5.123586909352649707e-08
4.500000000000000000e+00 3.954930557703199732e-08
4.500000000000000000e+00 3.954930557703199732e-08
4.500000000000000000e+00 3.954930557703199732e-08
4.500000000000000000e+00 3.954930557703199732e-08
5.000000000000000000e+00 -2.953064971080050127e-08
5.000000000000000000e+00 -2.953064971080050127e-08
5.000000000000000000e+00 -2.953064971080050127e-08
5.000000000000000000e+00 -2.953064971080050127e-08
5.000000000000000000e+00 -2.953064971080050127e-08
5.500000000000000000e+00 4.698816286594599750e-08
5.500000000000000000e+00 4.698816286594599750e-08
5.500000000000000000e+00 4.698816286594599750e-08
5.500000000000000000e+00 4.698816286594599750e-08
6.000000000000000000e+00 3.292377987169890062e-08
6.000000000000000000e+00 3.292377987169890062e-08
6.000000000000000000e+00 3.292377987169890062e-08
6.000000000000000000e+00 3.292377987169890062e-08
6.000000000000000000e+00 3.292377987169890062e-08
6.500000000000000000e+00 -2.458578764146050026e-08
6.500000000000000000e+00 -2.458578764146050026e-08
6.500000000000000000e+00 -2.458578764146050026e-08
6.500000000000000000e+00 -2.458578764146050026e-08
7.000000000000000000e+00 1.716524474614370014e-09
7.000000000000000000e+00 1.716524474614370014e-09
7.000000000000000000e+00 1.716524474614370014e-09
7.000000000000000000e+00 1.716524474614370014e-09
7.000000000000000000e+00 1.716524474614370014e-09
7.500000000000000000e+00 3.004338744627049906e-08
7.500000000000000000e+00 3.004338744627049906e-08
7.500000000000000000e+00 3.004338744627049906e-08
7.500000000000000000e+00 3.004338744627049906e-08
8.000000000000000000e+00 -1.263082877915590008e-09
8.000000000000000000e+00 -1.263082877915590008e-09
8.000000000000000000e+00 -1.263082877915590008e-09
8.000000000000000000e+00 -1.263082877915590008e-09
8.000000000000000000e+00 -1.263082877915590008e-09
8.500000000000000000e+00 2.160870008489569905e-08
8.500000000000000000e+00 2.160870008489569905e-08
8.500000000000000000e+00 2.160870008489569905e-08
8.500000000000000000e+00 2.160870008489569905e-08
9.000000000000000000e+00 -1.259764342985239925e-08
9.000000000000000000e+00 -1.259764342985239925e-08
9.000000000000000000e+00 -1.259764342985239925e-08
9.000000000000000000e+00 -1.259764342985239925e-08
9.000000000000000000e+00 -1.259764342985239925e-08
9.500000000000000000e+00 8.413711255047419576e-08
9.500000000000000000e+00 8.413711255047419576e-08
9.500000000000000000e+00 8.413711255047419576e-08
9.500000000000000000e+00 8.413711255047419576e-08
1.000000000000000000e+01 -5.598872323171099818e-08
1.000000000000000000e+01 -5.598872323171099818e-08
1.000000000000000000e+01 -5.598872323171099818e-08
1.000000000000000000e+01 -5.598872323171099818e-08
1.000000000000000000e+01 -5.598872323171099818e-08
1.050000000000000000e+01 -1.742417704308379937e-08
1.050000000000000000e+01 -1.742417704308379937e-08
1.050000000000000000e+01 -1.742417704308379937e-08
1.050000000000000000e+01 -1.742417704308379937e-08
1.100000000000000000e+01 1.063038623571710026e-07
1.100000000000000000e+01 1.063038623571710026e-07
1.100000000000000000e+01 1.063038623571710026e-07
1.100000000000000000e+01 1.063038623571710026e-07
1.100000000000000000e+01 1.063038623571710026e-07
1.150000000000000000e+01 -9.511599204598270583e-08
1.150000000000000000e+01 -9.511599204598270583e-08
1.150000000000000000e+01 -9.511599204598270583e-08
1.150000000000000000e+01 -9.511599204598270583e-08
1.200000000000000000e+01 8.437863464401830054e-08
1.200000000000000000e+01 8.437863464401830054e-08
1.200000000000000000e+01 8.437863464401830054e-08
1.200000000000000000e+01 8.437863464401830054e-08
1.200000000000000000e+01 8.437863464401830054e-08
1.250000000000000000e+01 -3.373110055202050202e-08
1.250000000000000000e+01 -3.373110055202050202e-08
1.250000000000000000e+01 -3.373110055202050202e-08
1.250000000000000000e+01 -3.373110055202050202e-08
1.300000000000000000e+01 -1.057861389065289975e-08
1.300000000000000000e+01 -1.057861389065289975e-08
1.300000000000000000e+01 -1.057861389065289975e-08
1.300000000000000000e+01 -1.057861389065289975e-08
1.300000000000000000e+01 -1.057861389065289975e-08
1.350000000000000000e+01 6.958020422446610391e-08
1.350000000000000000e+01 6.958020422446610391e-08
1.350000000000000000e+01 6.958020422446610391e-08
1.350000000000000000e+01 6.958020422446610391e-08
1.400000000000000000e+01 -8.665700773828879806e-08
1.400000000000000000e+01 -8.665700773828879806e-08
1.400000000000000000e+01 -8.665700773828879806e-08
1.400000000000000000e+01 -8.665700773828879806e-08
1.400000000000000000e+01 -8.665700773828879806e-08
1.450000000000000000e+01 7.988118232744899862e-08
1.450000000000000000e+01 7.988118232744899862e-08
1.450000000000000000e+01 7.988118232744899862e-08
1.450000000000000000e+01 7.988118232744899862e-08
1.500000000000000000e+01 -1.200894755413399875e-07
1.500000000000000000e+01 -1.200894755413399875e-07
1.500000000000000000e+01 -1.200894755413399875e-07
1.500000000000000000e+01 -1.200894755413399875e-07
1.500000000000000000e+01 -1.200894755413399875e-07
