t trk
1.119999999999999929e+01 2.209347986632009789e-06
1.119999999999999929e+01 2.209347986632009789e-06
1.119999999999999929e+01 2.209347986632009789e-06
1.151999999999999957e+01 -1.467164212292500060e-06
1.151999999999999957e+01 -1.467164212292500060e-06
1.151999999999999957e+01 -1.467164212292500060e-06
1.151999999999999957e+01 -1.467164212292500060e-06
1.183999999999999986e+01 -2.802112696666490126e-06
1.183999999999999986e+01 -2.802112696666490126e-06
1.183999999999999986e+01 -2.802112696666490126e-06
1.183999999999999986e+01 -2.802112696666490126e-06
1.216000000000000014e+01 -2.515060802757300044e-07
1.216000000000000014e+01 -2.515060802757300044e-07
1.216000000000000014e+01 -2.515060802757300044e-07
1.216000000000000014e+01 -2.515060802757300044e-07
1.248000000000000043e+01 1.016353581052600096e-06
1.248000000000000043e+01 1.016353581052600096e-06
1.248000000000000043e+01 1.016353581052600096e-06
1.248000000000000043e+01 1.016353581052600096e-06
1.280000000000000071e+01 3.544305562617459754e-07
1.280000000000000071e+01 3.544305562617459754e-07
1.280000000000000071e+01 3.544305562617459754e-07
1.280000000000000071e+01 3.544305562617459754e-07
1.311999999999999922e+01 -4.170911665791969793e-07
1.311999999999999922e+01 -4.170911665791969793e-07
1.311999999999999922e+01 -4.170911665791969793e-07
1.311999999999999922e+01 -4.170911665791969793e-07
1.343999999999999950e+01 3.261558387791059808e-07
1.343999999999999950e+01 3.261558387791059808e-07
1.343999999999999950e+01 3.261558387791059808e-07
1.343999999999999950e+01 3.261558387791059808e-07
1.375999999999999979e+01 4.669949045016990205e-07
1.375999999999999979e+01 4.669949045016990205e-07
1.375999999999999979e+01 4.669949045016990205e-07
1.375999999999999979e+01 4.669949045016990205e-07
1.408000000000000007e+01 8.943548533592660466e-07
1.408000000000000007e+01 8.943548533592660466e-07
1.408000000000000007e+01 8.943548533592660466e-07
1.408000000000000007e+01 8.943548533592660466e-07
1.440000000000000036e+01 2.545081512733659972e-07
1.440000000000000036e+01 2.545081512733659972e-07
1.440000000000000036e+01 2.545081512733659972e-07
1.440000000000000036e+01 2.545081512733659972e-07
1.472000000000000064e+01 -5.011507546229459802e-07
1.472000000000000064e+01 -5.011507546229459802e-07
1.472000000000000064e+01 -5.011507546229459802e-07
1.472000000000000064e+01 -5.011507546229459802e-07
1.503999999999999915e+01 -7.322902363094579920e-07
1.503999999999999915e+01 -7.322902363094579920e-07
1.503999999999999915e+01 -7.322902363094579920e-07
1.503999999999999915e+01 -7.322902363094579920e-07
1.535999999999999943e+01 -1.034099087236720032e-07
1.535999999999999943e+01 -1.034099087236720032e-07
1.535999999999999943e+01 -1.034099087236720032e-07
1.535999999999999943e+01 -1.034099087236720032e-07
1.567999999999999972e+01 -6.263164681207689635e-07
1.567999999999999972e+01 -6.263164681207689635e-07
1.567999999999999972e+01 -6.263164681207689635e-07
1.567999999999999972e+01 -6.263164681207689635e-07
1.600000000000000000e+01 -1.493859262332510017e-06
1.600000000000000000e+01 -1.493859262332510017e-06
1.600000000000000000e+01 -1.493859262332510017e-06
1.600000000000000000e+01 -1.493859262332510017e-06
1.632000000000000028e+01 -1.169815535940829913e-06
1.632000000000000028e+01 -1.169815535940829913e-06
1.632000000000000028e+01 -1.169815535940829913e-06
1.632000000000000028e+01 -1.169815535940829913e-06
1.664000000000000057e+01 -1.025746838903270060e-06
1.664000000000000057e+01 -1.025746838903270060e-06
1.664000000000000057e+01 -1.025746838903270060e-06
1.664000000000000057e+01 -1.025746838903270060e-06
1.696000000000000085e+01 -6.880313257761580374e-07
1.696000000000000085e+01 -6.880313257761580374e-07
1.696000000000000085e+01 -6.880313257761580374e-07
1.696000000000000085e+01 -6.880313257761580374e-07
1.728000000000000114e+01 -1.044710822006669967e-06
1.728000000000000114e+01 -1.044710822006669967e-06
1.728000000000000114e+01 -1.044710822006669967e-06
1.728000000000000114e+01 -1.044710822006669967e-06
1.760000000000000142e+01 -1.679648486997700093e-06
1.760000000000000142e+01 -1.679648486997700093e-06
1.760000000000000142e+01 -1.679648486997700093e-06
1.760000000000000142e+01 -1.679648486997700093e-06
1.792000000000000171e+01 -1.583771270827060070e-06
1.792000000000000171e+01 -1.583771270827060070e-06
1.792000000000000171e+01 -1.583771270827060070e-06
1.792000000000000171e+01 -1.583771270827060070e-06
1.823999999999999844e+01 -1.893930740824129921e-06
1.823999999999999844e+01 -1.893930740824129921e-06
1.823999999999999844e+01 -1.893930740824129921e-06
1.823999999999999844e+01 -1.893930740824129921e-06
1.855999999999999872e+01 -1.550310115362400039e-06
1.855999999999999872e+01 -1.550310115362400039e-06
1.855999999999999872e+01 -1.550310115362400039e-06
1.855999999999999872e+01 -1.550310115362400039e-06
1.887999999999999901e+01 -1.526941771282820018e-06
1.887999999999999901e+01 -1.526941771282820018e-06
1.887999999999999901e+01 -1.526941771282820018e-06
1.887999999999999901e+01 -1.526941771282820018e-06
1.919999999999999929e+01 -1.946560790412259818e-06
1.919999999999999929e+01 -1.946560790412259818e-06
1.919999999999999929e+01 -1.946560790412259818e-06
1.919999999999999929e+01 -1.946560790412259818e-06
1.951999999999999957e+01 -2.088343475225189880e-06
1.951999999999999957e+01 -2.088343475225189880e-06
1.951999999999999957e+01 -2.088343475225189880e-06
1.951999999999999957e+01 -2.088343475225189880e-06
1.983999999999999986e+01 -2.788213461714120202e-06
1.983999999999999986e+01 -2.788213461714120202e-06
1.983999999999999986e+01 -2.788213461714120202e-06
1.983999999999999986e+01 -2.788213461714120202e-06
2.016000000000000014e+01 -2.725155200623460173e-06
2.016000000000000014e+01 -2.725155200623460173e-06
2.016000000000000014e+01 -2.725155200623460173e-06
2.016000000000000014e+01 -2.725155200623460173e-06
2.048000000000000043e+01 -2.867475111044009819e-06
2.048000000000000043e+01 -2.867475111044009819e-06
2.048000000000000043e+01 -2.867475111044009819e-06
2.048000000000000043e+01 -2.867475111044009819e-06
2.080000000000000071e+01 -4.174038360012779609e-06
2.080000000000000071e+01 -4.174038360012779609e-06
2.080000000000000071e+01 -4.174038360012779609e-06
2.080000000000000071e+01 -4.174038360012779609e-06
2.112000000000000099e+01 -3.899797025157870029e-06
2.112000000000000099e+01 -3.899797025157870029e-06
2.112000000000000099e+01 -3.899797025157870029e-06
2.112000000000000099e+01 -3.899797025157870029e-06
2.144000000000000128e+01 -4.176519355350529936e-06
2.144000000000000128e+01 -4.176519355350529936e-06
2.144000000000000128e+01 -4.176519355350529936e-06
2.144000000000000128e+01 -4.176519355350529936e-06
2.176000000000000156e+01 -2.825761459145949883e-06
2.176000000000000156e+01 -2.825761459145949883e-06
2.176000000000000156e+01 -2.825761459145949883e-06
2.176000000000000156e+01 -2.825761459145949883e-06
2.207999999999999829e+01 -4.694817503920149675e-06
2.207999999999999829e+01 -4.694817503920149675e-06
2.207999999999999829e+01 -4.694817503920149675e-06
2.207999999999999829e+01 -4.694817503920149675e-06
2.239999999999999858e+01 -3.814606373226369987e-06
2.239999999999999858e+01 -3.814606373226369987e-06
2.239999999999999858e+01 -3.814606373226369987e-06
2.239999999999999858e+01 -3.814606373226369987e-06
2.271999999999999886e+01 -4.408416364033620085e-06
2.271999999999999886e+01 -4.408416364033620085e-06
2.271999999999999886e+01 -4.408416364033620085e-06
2.271999999999999886e+01 -4.408416364033620085e-06
2.303999999999999915e+01 -6.318533672908480006e-06
2.303999999999999915e+01 -6.318533672908480006e-06
2.303999999999999915e+01 -6.318533672908480006e-06
2.303999999999999915e+01 -6.318533672908480006e-06
2.335999999999999943e+01 -4.451536015314679893e-06
2.335999999999999943e+01 -4.451536015314679893e-06
2.335999999999999943e+01 -4.451536015314679893e-06
2.335999999999999943e+01 -4.451536015314679893e-06
2.367999999999999972e+01 -5.868507740308119596e-06
2.367999999999999972e+01 -5.868507740308119596e-06
2.367999999999999972e+01 -5.868507740308119596e-06
2.367999999999999972e+01 -5.868507740308119596e-06
2.400000000000000000e+01 -5.607824977301250007e-06
2.400000000000000000e+01 -5.607824977301250007e-06
2.400000000000000000e+01 -5.607824977301250007e-06
2.400000000000000000e+01 -5.607824977301250007e-06
2.432000000000000028e+01 -5.007535157177459616e-06
2.432000000000000028e+01 -5.007535157177459616e-06
2.432000000000000028e+01 -5.007535157177459616e-06
2.432000000000000028e+01 -5.007535157177459616e-06
2.464000000000000057e+01 -3.623675723543310070e-06
2.464000000000000057e+01 -3.623675723543310070e-06
2.464000000000000057e+01 -3.623675723543310070e-06
2.464000000000000057e+01 -3.623675723543310070e-06
2.496000000000000085e+01 -3.057718999479039862e-06
2.496000000000000085e+01 -3.057718999479039862e-06
2.496000000000000085e+01 -3.057718999479039862e-06
2.496000000000000085e+01 -3.057718999479039862e-06
2.528000000000000114e+01 -5.308271011954480394e-06
2.528000000000000114e+01 -5.308271011954480394e-06
2.528000000000000114e+01 -5.308271011954480394e-06
2.528000000000000114e+01 -5.308271011954480394e-06
2.560000000000000142e+01 -7.899215525597819756e-06
2.560000000000000142e+01 -7.899215525597819756e-06
2.560000000000000142e+01 -7.899215525597819756e-06
2.560000000000000142e+01 -7.899215525597819756e-06
2.592000000000000171e+01 -3.799630097995510013e-06
2.592000000000000171e+01 -3.799630097995510013e-06
2.592000000000000171e+01 -3.799630097995510013e-06
2.592000000000000171e+01 -3.799630097995510013e-06
2.623999999999999844e+01 -7.522395657653059850e-06
2.623999999999999844e+01 -7.522395657653059850e-06
2.623999999999999844e+01 -7.522395657653059850e-06
2.623999999999999844e+01 -7.522395657653059850e-06
2.655999999999999872e+01 -9.076678597194999721e-06
2.655999999999999872e+01 -9.076678597194999721e-06
2.655999999999999872e+01 -9.076678597194999721e-06
2.655999999999999872e+01 -9.076678597194999721e-06
2.687999999999999901e+01 -8.152938314995779740e-06
2.687999999999999901e+01 -8.152938314995779740e-06
2.687999999999999901e+01 -8.152938314995779740e-06
2.687999999999999901e+01 -8.152938314995779740e-06
2.719999999999999929e+01 -6.117759297674279890e-06
2.719999999999999929e+01 -6.117759297674279890e-06
2.719999999999999929e+01 -6.117759297674279890e-06
2.719999999999999929e+01 -6.117759297674279890e-06
2.751999999999999957e+01 -8.763783659991759506e-06
2.751999999999999957e+01 -8.763783659991759506e-06
2.751999999999999957e+01 -8.763783659991759506e-06
2.751999999999999957e+01 -8.763783659991759506e-06
2.783999999999999986e+01 -1.051311837156669979e-05
2.783999999999999986e+01 -1.051311837156669979e-05
2.783999999999999986e+01 -1.051311837156669979e-05
2.783999999999999986e+01 -1.051311837156669979e-05
2.816000000000000014e+01 -7.994725136192709736e-06
2.816000000000000014e+01 -7.994725136192709736e-06
2.816000000000000014e+01 -7.994725136192709736e-06
2.816000000000000014e+01 -7.994725136192709736e-06
2.848000000000000043e+01 -8.054846692372329337e-06
2.848000000000000043e+01 -8.054846692372329337e-06
2.848000000000000043e+01 -8.054846692372329337e-06
2.848000000000000043e+01 -8.054846692372329337e-06
2.880000000000000071e+01 -1.021607992387670072e-05
2.880000000000000071e+01 -1.021607992387670072e-05
2.880000000000000071e+01 -1.021607992387670072e-05
2.880000000000000071e+01 -1.021607992387670072e-05
2.912000000000000099e+01 -8.975158939839340488e-06
2.912000000000000099e+01 -8.975158939839340488e-06
2.912000000000000099e+01 -8.975158939839340488e-06
2.912000000000000099e+01 -8.975158939839340488e-06
2.944000000000000128e+01 -1.021804886413820068e-05
2.944000000000000128e+01 -1.021804886413820068e-05
2.944000000000000128e+01 -1.021804886413820068e-05
2.944000000000000128e+01 -1.021804886413820068e-05
2.976000000000000156e+01 -6.452143852891939948e-06
2.976000000000000156e+01 -6.452143852891939948e-06
2.976000000000000156e+01 -6.452143852891939948e-06
2.976000000000000156e+01 -6.452143852891939948e-06
3.007999999999999829e+01 -6.488297700980399886e-06
3.007999999999999829e+01 -6.488297700980399886e-06
3.007999999999999829e+01 -6.488297700980399886e-06
3.007999999999999829e+01 -6.488297700980399886e-06
3.039999999999999858e+01 -4.196652365112379975e-06
3.039999999999999858e+01 -4.196652365112379975e-06
3.039999999999999858e+01 -4.196652365112379975e-06
3.039999999999999858e+01 -4.196652365112379975e-06
3.071999999999999886e+01 7.057881830122009757e-07
3.071999999999999886e+01 7.057881830122009757e-07
3.071999999999999886e+01 7.057881830122009757e-07
3.071999999999999886e+01 7.057881830122009757e-07
3.103999999999999915e+01 3.392536100902859834e-06
3.103999999999999915e+01 3.392536100902859834e-06
3.103999999999999915e+01 3.392536100902859834e-06
3.103999999999999915e+01 3.392536100902859834e-06
3.135999999999999943e+01 6.128899991575060365e-06
3.135999999999999943e+01 6.128899991575060365e-06
3.135999999999999943e+01 6.128899991575060365e-06
3.135999999999999943e+01 6.128899991575060365e-06
3.167999999999999972e+01 5.996353881181550269e-06
3.167999999999999972e+01 5.996353881181550269e-06
3.167999999999999972e+01 5.996353881181550269e-06
3.167999999999999972e+01 5.996353881181550269e-06
3.200000000000000000e+01 5.650378696751640042e-06
3.200000000000000000e+01 5.650378696751640042e-06
3.200000000000000000e+01 5.650378696751640042e-06
3.200000000000000000e+01 5.650378696751640042e-06
3.232000000000000028e+01 1.082107328114349966e-05
3.232000000000000028e+01 1.082107328114349966e-05
3.232000000000000028e+01 1.082107328114349966e-05
3.232000000000000028e+01 1.082107328114349966e-05
3.264000000000000057e+01 7.288718740800140346e-06
3.264000000000000057e+01 7.288718740800140346e-06
3.264000000000000057e+01 7.288718740800140346e-06
3.264000000000000057e+01 7.288718740800140346e-06
3.296000000000000085e+01 1.072314601231100035e-05
3.296000000000000085e+01 1.072314601231100035e-05
3.296000000000000085e+01 1.072314601231100035e-05
3.296000000000000085e+01 1.072314601231100035e-05
3.328000000000000114e+01 1.096295283657499933e-05
3.328000000000000114e+01 1.096295283657499933e-05
3.328000000000000114e+01 1.096295283657499933e-05
3.328000000000000114e+01 1.096295283657499933e-05
3.360000000000000142e+01 1.429342632336849925e-05
3.360000000000000142e+01 1.429342632336849925e-05
3.360000000000000142e+01 1.429342632336849925e-05
3.360000000000000142e+01 1.429342632336849925e-05
3.392000000000000171e+01 1.048333019978080008e-05
3.392000000000000171e+01 1.048333019978080008e-05
3.392000000000000171e+01 1.048333019978080008e-05
3.392000000000000171e+01 1.048333019978080008e-05
3.424000000000000199e+01 8.840927257547180330e-06
3.424000000000000199e+01 8.840927257547180330e-06
3.424000000000000199e+01 8.840927257547180330e-06
3.424000000000000199e+01 8.840927257547180330e-06
3.456000000000000227e+01 1.442657433431970024e-05
3.456000000000000227e+01 1.442657433431970024e-05
3.456000000000000227e+01 1.442657433431970024e-05
3.456000000000000227e+01 1.442657433431970024e-05
3.488000000000000256e+01 1.010856372897040055e-05
3.488000000000000256e+01 1.010856372897040055e-05
3.488000000000000256e+01 1.010856372897040055e-05
3.488000000000000256e+01 1.010856372897040055e-05
3.520000000000000284e+01 1.013594280627559940e-05
3.520000000000000284e+01 1.013594280627559940e-05
3.520000000000000284e+01 1.013594280627559940e-05
3.520000000000000284e+01 1.013594280627559940e-05
3.552000000000000313e+01 1.263268761568109988e-05
3.552000000000000313e+01 1.263268761568109988e-05
3.552000000000000313e+01 1.263268761568109988e-05
3.552000000000000313e+01 1.263268761568109988e-05
3.584000000000000341e+01 1.160260096524940006e-05
3.584000000000000341e+01 1.160260096524940006e-05
3.584000000000000341e+01 1.160260096524940006e-05
3.584000000000000341e+01 1.160260096524940006e-05
3.615999999999999659e+01 8.567204475587760542e-06
3.615999999999999659e+01 8.567204475587760542e-06
3.615999999999999659e+01 8.567204475587760542e-06
3.615999999999999659e+01 8.567204475587760542e-06
3.647999999999999687e+01 1.053472518108030030e-05
3.647999999999999687e+01 1.053472518108030030e-05
3.647999999999999687e+01 1.053472518108030030e-05
3.647999999999999687e+01 1.053472518108030030e-05
3.679999999999999716e+01 6.795383801027400017e-06
3.679999999999999716e+01 6.795383801027400017e-06
3.679999999999999716e+01 6.795383801027400017e-06
3.679999999999999716e+01 6.795383801027400017e-06
3.711999999999999744e+01 7.278602985584319957e-06
3.711999999999999744e+01 7.278602985584319957e-06
3.711999999999999744e+01 7.278602985584319957e-06
3.711999999999999744e+01 7.278602985584319957e-06
3.743999999999999773e+01 1.091780010830519938e-05
3.743999999999999773e+01 1.091780010830519938e-05
3.743999999999999773e+01 1.091780010830519938e-05
3.743999999999999773e+01 1.091780010830519938e-05
3.775999999999999801e+01 9.622323107437049771e-06
3.775999999999999801e+01 9.622323107437049771e-06
3.775999999999999801e+01 9.622323107437049771e-06
3.775999999999999801e+01 9.622323107437049771e-06
3.807999999999999829e+01 1.146034198045800047e-05
3.807999999999999829e+01 1.146034198045800047e-05
3.807999999999999829e+01 1.146034198045800047e-05
3.807999999999999829e+01 1.146034198045800047e-05
3.839999999999999858e+01 1.681564929635979893e-05
3.839999999999999858e+01 1.681564929635979893e-05
3.839999999999999858e+01 1.681564929635979893e-05
3.839999999999999858e+01 1.681564929635979893e-05
3.871999999999999886e+01 2.115312193781099956e-05
3.871999999999999886e+01 2.115312193781099956e-05
3.871999999999999886e+01 2.115312193781099956e-05
3.871999999999999886e+01 2.115312193781099956e-05
3.903999999999999915e+01 2.759423682139449931e-05
3.903999999999999915e+01 2.759423682139449931e-05
3.903999999999999915e+01 2.759423682139449931e-05
3.903999999999999915e+01 2.759423682139449931e-05
3.935999999999999943e+01 3.245937976401080168e-05
3.935999999999999943e+01 3.245937976401080168e-05
3.935999999999999943e+01 3.245937976401080168e-05
3.935999999999999943e+01 3.245937976401080168e-05
3.967999999999999972e+01 3.527952477850470101e-05
3.967999999999999972e+01 3.527952477850470101e-05
3.967999999999999972e+01 3.527952477850470101e-05
3.967999999999999972e+01 3.527952477850470101e-05
4.000000000000000000e+01 4.429515185507430027e-05
4.000000000000000000e+01 4.429515185507430027e-05
4.000000000000000000e+01 4.429515185507430027e-05
4.000000000000000000e+01 4.429515185507430027e-05
4.032000000000000028e+01 4.572211398715130183e-05
4.032000000000000028e+01 4.572211398715130183e-05
4.032000000000000028e+01 4.572211398715130183e-05
4.032000000000000028e+01 4.572211398715130183e-05
4.064000000000000057e+01 5.223048127232619723e-05
4.064000000000000057e+01 5.223048127232619723e-05
4.064000000000000057e+01 5.223048127232619723e-05
4.064000000000000057e+01 5.223048127232619723e-05
4.096000000000000085e+01 5.264032454980139885e-05
4.096000000000000085e+01 5.264032454980139885e-05
4.096000000000000085e+01 5.264032454980139885e-05
4.096000000000000085e+01 5.264032454980139885e-05
4.128000000000000114e+01 5.682380004283389674e-05
4.128000000000000114e+01 5.682380004283389674e-05
4.128000000000000114e+01 5.682380004283389674e-05
4.128000000000000114e+01 5.682380004283389674e-05
4.160000000000000142e+01 6.071085587891649930e-05
4.160000000000000142e+01 6.071085587891649930e-05
4.160000000000000142e+01 6.071085587891649930e-05
4.160000000000000142e+01 6.071085587891649930e-05
4.192000000000000171e+01 6.004368262316039765e-05
4.192000000000000171e+01 6.004368262316039765e-05
4.192000000000000171e+01 6.004368262316039765e-05
4.192000000000000171e+01 6.004368262316039765e-05
4.224000000000000199e+01 6.274702520760919416e-05
4.224000000000000199e+01 6.274702520760919416e-05
4.224000000000000199e+01 6.274702520760919416e-05
4.224000000000000199e+01 6.274702520760919416e-05
4.256000000000000227e+01 6.230629592713080500e-05
4.256000000000000227e+01 6.230629592713080500e-05
4.256000000000000227e+01 6.230629592713080500e-05
4.256000000000000227e+01 6.230629592713080500e-05
4.288000000000000256e+01 6.569753039048499522e-05
4.288000000000000256e+01 6.569753039048499522e-05
4.288000000000000256e+01 6.569753039048499522e-05
4.288000000000000256e+01 6.569753039048499522e-05
4.320000000000000284e+01 6.434526744455569981e-05
4.320000000000000284e+01 6.434526744455569981e-05
4.320000000000000284e+01 6.434526744455569981e-05
4.320000000000000284e+01 6.434526744455569981e-05
4.352000000000000313e+01 6.609159420301429486e-05
4.352000000000000313e+01 6.609159420301429486e-05
4.352000000000000313e+01 6.609159420301429486e-05
4.352000000000000313e+01 6.609159420301429486e-05
4.384000000000000341e+01 6.401611928846150578e-05
4.384000000000000341e+01 6.401611928846150578e-05
4.384000000000000341e+01 6.401611928846150578e-05
4.384000000000000341e+01 6.401611928846150578e-05
4.415999999999999659e+01 6.296181749862940112e-05
4.415999999999999659e+01 6.296181749862940112e-05
4.415999999999999659e+01 6.296181749862940112e-05
4.415999999999999659e+01 6.296181749862940112e-05
4.447999999999999687e+01 6.104760612771850550e-05
4.447999999999999687e+01 6.104760612771850550e-05
4.447999999999999687e+01 6.104760612771850550e-05
4.447999999999999687e+01 6.104760612771850550e-05
4.479999999999999716e+01 6.107293826012859532e-05
4.479999999999999716e+01 6.107293826012859532e-05
4.479999999999999716e+01 6.107293826012859532e-05
4.479999999999999716e+01 6.107293826012859532e-05
4.511999999999999744e+01 5.673427392041020128e-05
4.511999999999999744e+01 5.673427392041020128e-05
4.511999999999999744e+01 5.673427392041020128e-05
4.511999999999999744e+01 5.673427392041020128e-05
4.543999999999999773e+01 5.626176248873620130e-05
4.543999999999999773e+01 5.626176248873620130e-05
4.543999999999999773e+01 5.626176248873620130e-05
4.543999999999999773e+01 5.626176248873620130e-05
