t re(Psi4_2_0) im(Psi4_2_0)  
0.000000000000000000e+00 5.160714238080486572e-10 2.878246960099074555e-15
1.600000000000000033e-01 5.156426466476562907e-10 2.794710875237340092e-15
3.200000000000000067e-01 5.149280180469985208e-10 2.655484067135929223e-15
4.799999999999999822e-01 5.140788810229808001e-10 2.396153101000721659e-15
6.400000000000000133e-01 5.130447879033038961e-10 2.038189121763922422e-15
8.000000000000000444e-01 5.125558567435613614e-10 1.668545837804911726e-15
9.599999999999999645e-01 5.123687148585390082e-10 1.258238679667116822e-15
1.120000000000000107e+00 5.126845969419226328e-10 9.120075052694242585e-16
1.280000000000000027e+00 5.134364247624745030e-10 5.949390286383050239e-16
1.439999999999999947e+00 5.137808714064579938e-10 3.994026882215207317e-16
1.600000000000000089e+00 5.139990458451277114e-10 2.946086712042403102e-16
1.760000000000000009e+00 5.130909168582757998e-10 3.255270842313828123e-16
1.919999999999999929e+00 5.113898281859806089e-10 4.771678917532774864e-16
2.080000000000000071e+00 5.088643032225534578e-10 7.524896302952292154e-16
2.240000000000000213e+00 5.055248341698865755e-10 1.150506121021868665e-15
2.399999999999999911e+00 5.024280786428671226e-10 1.621438779065774116e-15
2.560000000000000053e+00 4.992218174365419491e-10 2.181880466051614875e-15
2.720000000000000195e+00 4.970913542401485026e-10 2.740204938284999169e-15
2.879999999999999893e+00 4.956415878239459992e-10 3.326954277004350581e-15
3.040000000000000036e+00 4.951784721318124064e-10 3.848319500475864835e-15
3.200000000000000178e+00 4.956000225157876434e-10 4.335570269279397172e-15
3.359999999999999876e+00 4.962304715819181704e-10 4.697337856764598536e-15
3.520000000000000018e+00 4.972950751281783679e-10 4.964078505141888730e-15
3.680000000000000160e+00 4.978686797457938230e-10 5.084884581848246540e-15
3.839999999999999858e+00 4.982596699043366368e-10 5.076725297738668702e-15
4.000000000000000000e+00 4.980725596974753864e-10 4.929760655585726600e-15
4.160000000000000142e+00 4.974391777606422299e-10 4.647270654481818728e-15
4.320000000000000284e+00 4.966933282447812785e-10 4.256724676554174529e-15
4.480000000000000426e+00 4.957237430995848596e-10 3.748966261139247419e-15
4.639999999999999680e+00 4.952510874789027132e-10 3.195307828274366223e-15
4.799999999999999822e+00 4.950351396647823068e-10 2.571978571293772409e-15
4.959999999999999964e+00 4.956646618393042303e-10 1.959872803700702625e-15
5.120000000000000107e+00 4.969433999417771251e-10 1.332025754316191157e-15
5.280000000000000249e+00 4.989669450287242838e-10 7.873851828413423233e-16
5.440000000000000391e+00 5.017034334146370463e-10 2.929685027205357584e-16
5.599999999999999645e+00 5.046716463020967067e-10 -7.917220286336180482e-17
5.759999999999999787e+00 5.080319899568975061e-10 -3.530542949818489058e-16
5.919999999999999929e+00 5.109926117500306135e-10 -4.777294862961409360e-16
6.080000000000000071e+00 5.138174625578342016e-10 -4.701805392602781097e-16
6.240000000000000213e+00 5.159314297724532187e-10 -3.221853293528313994e-16
6.400000000000000355e+00 5.175262175965004665e-10 -3.648456477578997906e-17
6.559999999999999609e+00 5.187011513691608603e-10 3.526822098433618462e-16
6.719999999999999751e+00 5.194231226440394974e-10 8.567281759734241369e-16
6.879999999999999893e+00 5.203965702917087632e-10 1.407300160870241158e-15
7.040000000000000036e+00 5.213866813553220872e-10 2.027182555483697825e-15
7.200000000000000178e+00 5.230077653808184519e-10 2.627169408548016069e-15
7.360000000000000320e+00 5.250550525195627999e-10 3.236996037221394311e-15
7.519999999999999574e+00 5.272759017207846544e-10 3.768982796024165738e-15
7.679999999999999716e+00 5.297545266680886501e-10 4.252356233371180735e-15
7.839999999999999858e+00 5.313196121722223018e-10 4.614128677778569405e-15
8.000000000000000000e+00 5.323615966295850790e-10 4.878629352952106316e-15
8.160000000000000142e+00 5.317116953876508733e-10 5.007399996533238809e-15
8.320000000000000284e+00 5.297595033305824397e-10 5.013260029342567790e-15
8.480000000000000426e+00 5.264960879347966172e-10 4.906659098317365314e-15
8.640000000000000568e+00 5.219244267081452914e-10 4.684113987879217245e-15
8.800000000000000711e+00 5.174438980146359659e-10 4.393600065506817325e-15
8.960000000000000853e+00 5.125880423996093300e-10 4.019125541966789100e-15
9.119999999999999218e+00 5.090955093149897994e-10 3.647111576399352399e-15
9.279999999999999361e+00 5.063867489434578619e-10 3.248751115720947063e-15
9.439999999999999503e+00 5.050245524648687531e-10 2.912363053710463375e-15
9.599999999999999645e+00 5.048213228192663507e-10 2.608507759138461998e-15
9.759999999999999787e+00 5.046352639727980441e-10 2.413650200338705760e-15
9.919999999999999929e+00 5.048469746034157375e-10 2.302302054639106375e-15
1.008000000000000007e+01 5.036568920094377024e-10 2.315678910025553168e-15
1.024000000000000021e+01 5.016648704247621911e-10 2.440042237156712678e-15
1.040000000000000036e+01 4.981293883670544678e-10 2.657275943525624097e-15
1.056000000000000050e+01 4.932976196637803309e-10 2.973418726700969828e-15
1.072000000000000064e+01 4.882796750906311740e-10 3.329880224630967263e-15
1.088000000000000078e+01 4.827055177223777045e-10 3.746190557963449212e-15
1.103999999999999915e+01 4.786701570385278176e-10 4.124029598792543618e-15
1.119999999999999929e+01 4.754752565458908116e-10 4.496170723100659320e-15
1.135999999999999943e+01 4.744975574294973204e-10 4.753722479355190432e-15
1.151999999999999957e+01 4.752781459609808453e-10 4.932982017977106993e-15
1.167999999999999972e+01 4.774915850355790037e-10 4.956408093611828013e-15
1.183999999999999986e+01 4.812463536882179665e-10 4.849847787991104285e-15
1.200000000000000000e+01 4.850335467398974928e-10 4.583308979918809753e-15
1.216000000000000014e+01 4.893561325836129066e-10 4.166789043167055047e-15
1.232000000000000028e+01 4.928899942836056714e-10 3.642520907150386418e-15
1.248000000000000043e+01 4.960765041517992285e-10 2.996426928661068969e-15
1.264000000000000057e+01 4.986742924562877842e-10 2.323874784756304260e-15
1.280000000000000071e+01 5.007638157743714085e-10 1.593075249710401383e-15
1.296000000000000085e+01 5.029359156691075586e-10 9.414754870939345298e-16
1.311999999999999922e+01 5.049936449528101052e-10 3.232597758955281545e-16
1.327999999999999936e+01 5.074449090015523768e-10 -1.194723369977648711e-16
1.343999999999999950e+01 5.101204060232941107e-10 -4.340873670874905317e-16
1.359999999999999964e+01 5.128547078934412965e-10 -5.148580676738588309e-16
1.375999999999999979e+01 5.157029573201862164e-10 -3.970268542029971024e-16
1.391999999999999993e+01 5.180441425700993166e-10 -4.015671911926066943e-17
1.408000000000000007e+01 5.200852675543264009e-10 5.422733349735285151e-16
1.424000000000000021e+01 5.214075263124148914e-10 1.308429667816794020e-15
1.440000000000000036e+01 5.221505208311989954e-10 2.272256826103268665e-15
1.456000000000000050e+01 5.224880592611436280e-10 3.314301595862870597e-15
1.472000000000000064e+01 5.223622055521047431e-10 4.474381715199348731e-15
1.488000000000000078e+01 5.223217273101217287e-10 5.578426585746423375e-15
1.503999999999999915e+01 5.221837019998498454e-10 6.684459740284955298e-15
1.519999999999999929e+01 5.223008431277876148e-10 7.608273363299463057e-15
1.535999999999999943e+01 5.225555795251017138e-10 8.411270059901199012e-15
1.551999999999999957e+01 5.227071219138485478e-10 8.950699560099878623e-15
1.567999999999999972e+01 5.228357333866867349e-10 9.274145287260451241e-15
1.583999999999999986e+01 5.222242495328179979e-10 9.315107430537807978e-15
1.600000000000000000e+01 5.211117251558532397e-10 9.095752593669473141e-15
1.616000000000000014e+01 5.188687510749752858e-10 8.644547510177389649e-15
1.632000000000000028e+01 5.157051303504704174e-10 7.952003268970330668e-15
1.648000000000000043e+01 5.116878079295653581e-10 7.137745328588613184e-15
1.664000000000000057e+01 5.067944688298610230e-10 6.161898536170707122e-15
1.680000000000000071e+01 5.019734778440600958e-10 5.199469699922699632e-15
1.696000000000000085e+01 4.969087133745955322e-10 4.192123217008386402e-15
1.712000000000000099e+01 4.929756593709401969e-10 3.327288034897807048e-15
1.728000000000000114e+01 4.897158211832757986e-10 2.542487837543121127e-15
1.744000000000000128e+01 4.880866189744426115e-10 1.985428249195194558e-15
1.760000000000000142e+01 4.877689126901541680e-10 1.606874061687312809e-15
1.776000000000000156e+01 4.886692878248428318e-10 1.475597613522179921e-15
1.792000000000000171e+01 4.908188825470261507e-10 1.568674791766816930e-15
1.807999999999999829e+01 4.931665622109906463e-10 1.849822494858814108e-15
1.823999999999999844e+01 4.960627050319761092e-10 2.331135090096419261e-15
1.839999999999999858e+01 4.982749624359611316e-10 2.890770233448946610e-15
1.855999999999999872e+01 5.002141172809548829e-10 3.569342039601060578e-15
1.871999999999999886e+01 5.013037658651359361e-10 4.191038342356399963e-15
1.887999999999999901e+01 5.017360427557627629e-10 4.814463197144546728e-15
1.903999999999999915e+01 5.018158197741317384e-10 5.272326322618386422e-15
1.919999999999999929e+01 5.014414729798066016e-10 5.620391145859588985e-15
1.935999999999999943e+01 5.013017647275267268e-10 5.758974003274896734e-15
1.951999999999999957e+01 5.011671075657130119e-10 5.721302782965962774e-15
1.967999999999999972e+01 5.014311829144424459e-10 5.498166326255569784e-15
1.983999999999999986e+01 5.019627636336827139e-10 5.092635019340491739e-15
2.000000000000000000e+01 5.026351567162779269e-10 4.590094304514542512e-15
2.016000000000000014e+01 5.034905931646046615e-10 3.962082367854356171e-15
2.032000000000000028e+01 5.042175011499455273e-10 3.368364805046830031e-15
2.048000000000000043e+01 5.049197379485398956e-10 2.755686417560037315e-15
2.064000000000000057e+01 5.055212672137609096e-10 2.295898258536680781e-15
2.080000000000000071e+01 5.060474343944696437e-10 1.931716643683221123e-15
2.096000000000000085e+01 5.066656539637072490e-10 1.810230585494732268e-15
2.112000000000000099e+01 5.073201210971183689e-10 1.882410413000530350e-15
2.128000000000000114e+01 5.080396073357248195e-10 2.219326788813102266e-15
2.144000000000000128e+01 5.088145221658466996e-10 2.797289492010498235e-15
2.160000000000000142e+01 5.092519999237325939e-10 3.583224000334323142e-15
2.176000000000000156e+01 5.094829958306170163e-10 4.588155154516319477e-15
2.192000000000000171e+01 5.088988885050184755e-10 5.686514084069623991e-15
2.207999999999999829e+01 5.077025517407664445e-10 6.920157079282687747e-15
2.223999999999999844e+01 5.056165841798361998e-10 8.093425036564389626e-15
2.239999999999999858e+01 5.027334529415776567e-10 9.271537657266871888e-15
2.255999999999999872e+01 4.994671240469392967e-10 1.025850901409808714e-14
2.271999999999999886e+01 4.956796088222771062e-10 1.111966774938057449e-14
2.287999999999999901e+01 4.922903194128507005e-10 1.168917134140417353e-14
2.303999999999999915e+01 4.889927851035791246e-10 1.202230063065730377e-14
2.319999999999999929e+01 4.866412606646944386e-10 1.204110539624682047e-14
2.335999999999999943e+01 4.849509945061113965e-10 1.177156904511745890e-14
2.351999999999999957e+01 4.842433016192159671e-10 1.123034906969464311e-14
2.367999999999999972e+01 4.844110770068648807e-10 1.041189297232543881e-14
2.383999999999999986e+01 4.852189049588939707e-10 9.430704940241386590e-15
2.400000000000000000e+01 4.867452573786783680e-10 8.248616911015769723e-15
2.416000000000000014e+01 4.885393608418542725e-10 7.045255417380071112e-15
2.432000000000000028e+01 4.907514731565229951e-10 5.760744948513753418e-15
2.448000000000000043e+01 4.930770185434212560e-10 4.599607144073454006e-15
2.464000000000000057e+01 4.956175222623005178e-10 3.493668124108840571e-15
2.480000000000000071e+01 4.983265703424887531e-10 2.621253390659460428e-15
2.496000000000000085e+01 5.012196341075372383e-10 1.922921109549363891e-15
2.512000000000000099e+01 5.043646764284852330e-10 1.507430062076785700e-15
2.528000000000000114e+01 5.077390430149912457e-10 1.338527321267445233e-15
2.544000000000000128e+01 5.113104843546265050e-10 1.437014817494353309e-15
2.560000000000000142e+01 5.150897502848705077e-10 1.795958573936405228e-15
2.576000000000000156e+01 5.188376045458333009e-10 2.346430112729496724e-15
2.592000000000000171e+01 5.226337925574644158e-10 3.111405593086013815e-15
2.607999999999999829e+01 5.260863299929002866e-10 3.949632762827464980e-15
2.623999999999999844e+01 5.293258782944147066e-10 4.908195706174334972e-15
2.639999999999999858e+01 5.319465763839448736e-10 5.811300802016125970e-15
2.655999999999999872e+01 5.340837112874992451e-10 6.717545924050957349e-15
2.671999999999999886e+01 5.354236137131037038e-10 7.464023980718578348e-15
2.687999999999999901e+01 5.360708400914237336e-10 8.105037335910286462e-15
2.703999999999999915e+01 5.358149377263475891e-10 8.543307196202997981e-15
2.719999999999999929e+01 5.347260575165807709e-10 8.811259826208214979e-15
2.735999999999999943e+01 5.326628538854130013e-10 8.890675717961558494e-15
2.751999999999999957e+01 5.296724420250655298e-10 8.787628040821321673e-15
2.767999999999999972e+01 5.257142386319440841e-10 8.581867922834755429e-15
2.783999999999999986e+01 5.208017714739036333e-10 8.246811654821850052e-15
2.800000000000000000e+01 5.151333684263221554e-10 7.921246822845221371e-15
2.816000000000000014e+01 5.086429201973922742e-10 7.558910898263084709e-15
2.832000000000000028e+01 5.018950694770971077e-10 7.315118941734492755e-15
2.848000000000000043e+01 4.947016020354471085e-10 7.138099266327511600e-15
2.864000000000000057e+01 4.879222590742820586e-10 7.150836515915330977e-15
2.880000000000000071e+01 4.812704601930082397e-10 7.312335809124591567e-15
2.896000000000000085e+01 4.755883839259142989e-10 7.672829969564317335e-15
2.912000000000000099e+01 4.705953040948954384e-10 8.215574722678296605e-15
2.928000000000000114e+01 4.667679742332676867e-10 8.899012086798803864e-15
2.944000000000000128e+01 4.639474764965731701e-10 9.736994722399564614e-15
2.960000000000000142e+01 4.621559491815003232e-10 1.059851133762913385e-14
2.976000000000000156e+01 4.613860128558271640e-10 1.152723236300772047e-14
2.992000000000000171e+01 4.614459933706220997e-10 1.234289130784321587e-14
3.007999999999999829e+01 4.623997821088684111e-10 1.310557700232816204e-14
3.023999999999999844e+01 4.641570921962312081e-10 1.363705995419803215e-14
3.039999999999999858e+01 4.667480192574664708e-10 1.399674999418805949e-14
3.055999999999999872e+01 4.702315570011582871e-10 1.406201715499731570e-14
3.071999999999999886e+01 4.745880408577697182e-10 1.387373809242756565e-14
3.087999999999999901e+01 4.797461198091192916e-10 1.339620507006268142e-14
3.103999999999999915e+01 4.857295775279168975e-10 1.264132066684110349e-14
3.119999999999999929e+01 4.920318346836443730e-10 1.168910314625533643e-14
3.135999999999999943e+01 4.988217510531386242e-10 1.051287975381368947e-14
3.151999999999999957e+01 5.051828663509298181e-10 9.275380999672358729e-15
3.167999999999999972e+01 5.114206673388462988e-10 7.922363380414842818e-15
3.183999999999999986e+01 5.165992876312994488e-10 6.667693837537200098e-15
3.200000000000000000e+01 5.210306826901457644e-10 5.440083390833396855e-15
3.215999999999999659e+01 5.241894769214681479e-10 4.445405721962357540e-15
3.232000000000000028e+01 5.262507955232428598e-10 3.615036270430953479e-15
3.247999999999999687e+01 5.272293831063165005e-10 3.106753351651680709e-15
3.264000000000000057e+01 5.271203248004160376e-10 2.867964193967093337e-15
3.279999999999999716e+01 5.262820220510989352e-10 2.963008916682756075e-15
3.296000000000000085e+01 5.245950077098373878e-10 3.370440813273226322e-15
3.311999999999999744e+01 5.225103091704640150e-10 4.055596632682293219e-15
3.328000000000000114e+01 5.198775839683705974e-10 5.030030792113342654e-15
3.343999999999999773e+01 5.171638762047847318e-10 6.172098095118700489e-15
3.360000000000000142e+01 5.142135045126395825e-10 7.522346940391891314e-15
3.375999999999999801e+01 5.115547237736672223e-10 8.895734507904963590e-15
3.392000000000000171e+01 5.090114490272869159e-10 1.035394173769460928e-14
3.407999999999999829e+01 5.071108255734070535e-10 1.169867523715430762e-14
3.424000000000000199e+01 5.056771383120532086e-10 1.299603280373818717e-14
3.439999999999999858e+01 5.049802656382767445e-10 1.407891027467047366e-14
3.456000000000000227e+01 5.049302480870536469e-10 1.500300903742673275e-14
3.471999999999999886e+01 5.052953668124467451e-10 1.566635561712225832e-14
3.488000000000000256e+01 5.061528614297561251e-10 1.610294117232442076e-14
3.503999999999999915e+01 5.068282164420914867e-10 1.630064498503541082e-14
3.520000000000000284e+01 5.075462703484004090e-10 1.626350729446537829e-14
3.535999999999999943e+01 5.076017070256201814e-10 1.606325377998959430e-14
3.552000000000000313e+01 5.072296318481149669e-10 1.567597588193511793e-14
3.567999999999999972e+01 5.061607959887533494e-10 1.523668992517831599e-14
3.584000000000000341e+01 5.044849490565850278e-10 1.470039046846304390e-14
3.600000000000000000e+01 5.025073009124021590e-10 1.421711151305566151e-14
3.615999999999999659e+01 5.001261149359512717e-10 1.373684172512958921e-14
3.632000000000000028e+01 4.979136733539140170e-10 1.339052470034861701e-14
3.647999999999999687e+01 4.956792154240635570e-10 1.313451257329489376e-14
3.664000000000000057e+01 4.937785403196481639e-10 1.302983195195080667e-14
3.679999999999999716e+01 4.920930483162344106e-10 1.305614063359830922e-14
3.696000000000000085e+01 4.905130745576354332e-10 1.320149181711688964e-14
3.711999999999999744e+01 4.890751739959103144e-10 1.346986776957621299e-14
3.728000000000000114e+01 4.873822536420396549e-10 1.377831674553196836e-14
3.743999999999999773e+01 4.855666778257021025e-10 1.415448932671064359e-14
3.760000000000000142e+01 4.833711979979485280e-10 1.447398857202595593e-14
3.775999999999999801e+01 4.808815636750937912e-10 1.477828012855096347e-14
3.792000000000000171e+01 4.782849585635473020e-10 1.494517244144825415e-14
3.807999999999999829e+01 4.755189880945017535e-10 1.501539602894305509e-14
3.824000000000000199e+01 4.731686959214506733e-10 1.490740841224028064e-14
3.839999999999999858e+01 4.710390674932336536e-10 1.464839041762045679e-14
3.856000000000000227e+01 4.697978631771391608e-10 1.422612717141253553e-14
3.871999999999999886e+01 4.692224961840686268e-10 1.364469029817479714e-14
3.888000000000000256e+01 4.697645899294805927e-10 1.297781298841845656e-14
3.903999999999999915e+01 4.712736032748972534e-10 1.220091751163422310e-14
3.920000000000000284e+01 4.738981156713167959e-10 1.145405740874453523e-14
3.935999999999999943e+01 4.775886006350655065e-10 1.069054816615054542e-14
3.952000000000000313e+01 4.822663292050412972e-10 1.008910706870371941e-14
3.967999999999999972e+01 4.879575443682722002e-10 9.590161688175282004e-15
3.984000000000000341e+01 4.943931269760197630e-10 9.357622758294849826e-15
4.000000000000000000e+01 5.016627834112044202e-10 9.336853368069038538e-15
4.015999999999999659e+01 5.092062243423315236e-10 9.631608411903953484e-15
4.032000000000000028e+01 5.172102128798975661e-10 1.020730292500576055e-14
4.047999999999999687e+01 5.247199915529908412e-10 1.107118575023632372e-14
4.064000000000000057e+01 5.320538128519326909e-10 1.222084060660437731e-14
4.079999999999999716e+01 5.379881983020415645e-10 1.355904097739306572e-14
4.096000000000000085e+01 5.429309740615603963e-10 1.511819570139881387e-14
4.111999999999999744e+01 5.458069177527800567e-10 1.672332590178547096e-14
4.128000000000000114e+01 5.469744368349319937e-10 1.843275787089822598e-14
4.143999999999999773e+01 5.459754739629732981e-10 2.003116397376957297e-14
4.160000000000000142e+01 5.429627149185810793e-10 2.159032008882472676e-14
4.175999999999999801e+01 5.382646097963392633e-10 2.289920616695968738e-14
4.192000000000000171e+01 5.317716752313911943e-10 2.402816222448007276e-14
4.207999999999999829e+01 5.243266131208757123e-10 2.483252234443052706e-14
4.224000000000000199e+01 5.156485228324022783e-10 2.536050849907557676e-14
4.239999999999999858e+01 5.066121687640333669e-10 2.555424123164963502e-14
4.256000000000000227e+01 4.969259627830755930e-10 2.543301369446614588e-14
4.271999999999999886e+01 4.872183803243773463e-10 2.503727588411871024e-14
4.288000000000000256e+01 4.772799295763317681e-10 2.435354446845230154e-14
4.303999999999999915e+01 4.676368215936753778e-10 2.350365027312720395e-14
4.320000000000000284e+01 4.581136526915113567e-10 2.244698302288877905e-14
4.335999999999999943e+01 4.495170623670344999e-10 2.136984097771478827e-14
4.352000000000000313e+01 4.415781707878531944e-10 2.021012471770829543e-14
4.367999999999999972e+01 4.355691491719099688e-10 1.916440225796324314e-14
4.384000000000000341e+01 4.310659404465589334e-10 1.816715092682403339e-14
4.400000000000000000e+01 4.295003883299406920e-10 1.738463670807367485e-14
4.415999999999999659e+01 4.303952115826618774e-10 1.676143760714231124e-14
4.432000000000000028e+01 4.346581798615795293e-10 1.638933373223758674e-14
4.447999999999999687e+01 4.419867032810611929e-10 1.623773171404722422e-14
4.464000000000000057e+01 4.521444775496901791e-10 1.631001426061555069e-14
4.479999999999999716e+01 4.652102707645995939e-10 1.660505380245064887e-14
4.496000000000000085e+01 4.796720442344859808e-10 1.704507202812099281e-14
4.511999999999999744e+01 4.960338108564482344e-10 1.765599504135240327e-14
4.528000000000000114e+01 5.119625109484557046e-10 1.830906612512903224e-14
4.543999999999999773e+01 5.282358310711842751e-10 1.904720418521346496e-14
4.560000000000000142e+01 5.424821482352200222e-10 1.973854892331193690e-14
4.575999999999999801e+01 5.554920034370380449e-10 2.042705377208841123e-14
