t ml_ham
0.000000000000000000e+00 -9.858860701511740210e-02
0.000000000000000000e+00 -9.858860701511740210e-02
0.000000000000000000e+00 -9.858860701511740210e-02
2.500000000000000000e-01 -9.929429030803969825e-02
2.500000000000000000e-01 -9.929429030803969825e-02
2.500000000000000000e-01 -9.929429030803969825e-02
5.000000000000000000e-01 -9.839285401160950684e-02
5.000000000000000000e-01 -9.839285401160950684e-02
5.000000000000000000e-01 -9.839285401160950684e-02
7.500000000000000000e-01 -9.874508804958549713e-02
7.500000000000000000e-01 -9.874508804958549713e-02
7.500000000000000000e-01 -9.874508804958549713e-02
1.000000000000000000e+00 -1.002105671325800029e-01
1.000000000000000000e+00 -1.002105671325800029e-01
1.000000000000000000e+00 -1.002105671325800029e-01
1.250000000000000000e+00 -9.879041620952939973e-02
1.250000000000000000e+00 -9.879041620952939973e-02
1.250000000000000000e+00 -9.879041620952939973e-02
1.500000000000000000e+00 -9.716249535657839331e-02
1.500000000000000000e+00 -9.716249535657839331e-02
1.500000000000000000e+00 -9.716249535657839331e-02
1.750000000000000000e+00 -9.903976458403919436e-02
1.750000000000000000e+00 -9.903976458403919436e-02
1.750000000000000000e+00 -9.903976458403919436e-02
2.000000000000000000e+00 -1.007180514681469963e-01
2.000000000000000000e+00 -1.007180514681469963e-01
2.000000000000000000e+00 -1.007180514681469963e-01
2.250000000000000000e+00 -9.813429945772479679e-02
2.250000000000000000e+00 -9.813429945772479679e-02
2.250000000000000000e+00 -9.813429945772479679e-02
2.500000000000000000e+00 -9.633465649656880458e-02
2.500000000000000000e+00 -9.633465649656880458e-02
2.500000000000000000e+00 -9.633465649656880458e-02
2.750000000000000000e+00 -9.914180224898849758e-02
2.750000000000000000e+00 -9.914180224898849758e-02
2.750000000000000000e+00 -9.914180224898849758e-02
3.000000000000000000e+00 -1.008714491351629938e-01
3.000000000000000000e+00 -1.008714491351629938e-01
3.000000000000000000e+00 -1.008714491351629938e-01
3.250000000000000000e+00 -9.853550319538630087e-02
3.250000000000000000e+00 -9.853550319538630087e-02
3.250000000000000000e+00 -9.853550319538630087e-02
3.500000000000000000e+00 -9.666258102864250246e-02
3.500000000000000000e+00 -9.666258102864250246e-02
3.500000000000000000e+00 -9.666258102864250246e-02
3.750000000000000000e+00 -9.918381405948209495e-02
3.750000000000000000e+00 -9.918381405948209495e-02
3.750000000000000000e+00 -9.918381405948209495e-02
4.000000000000000000e+00 -1.000118181069050011e-01
4.000000000000000000e+00 -1.000118181069050011e-01
4.000000000000000000e+00 -1.000118181069050011e-01
4.250000000000000000e+00 -9.868040683348240638e-02
4.250000000000000000e+00 -9.868040683348240638e-02
4.250000000000000000e+00 -9.868040683348240638e-02
4.500000000000000000e+00 -9.833789119412669755e-02
4.500000000000000000e+00 -9.833789119412669755e-02
4.500000000000000000e+00 -9.833789119412669755e-02
4.750000000000000000e+00 -9.741922019591810200e-02
4.750000000000000000e+00 -9.741922019591810200e-02
4.750000000000000000e+00 -9.741922019591810200e-02
5.000000000000000000e+00 -1.013144805168239987e-01
5.000000000000000000e+00 -1.013144805168239987e-01
5.000000000000000000e+00 -1.013144805168239987e-01
5.250000000000000000e+00 -9.971845796143130602e-02
5.250000000000000000e+00 -9.971845796143130602e-02
5.250000000000000000e+00 -9.971845796143130602e-02
5.500000000000000000e+00 -9.593246636891460122e-02
5.500000000000000000e+00 -9.593246636891460122e-02
5.500000000000000000e+00 -9.593246636891460122e-02
5.750000000000000000e+00 -9.979376877628300113e-02
5.750000000000000000e+00 -9.979376877628300113e-02
5.750000000000000000e+00 -9.979376877628300113e-02
6.000000000000000000e+00 -9.907317051566620625e-02
6.000000000000000000e+00 -9.907317051566620625e-02
6.000000000000000000e+00 -9.907317051566620625e-02
6.250000000000000000e+00 -9.992374667805710431e-02
6.250000000000000000e+00 -9.992374667805710431e-02
6.250000000000000000e+00 -9.992374667805710431e-02
6.500000000000000000e+00 -9.882095094422860271e-02
6.500000000000000000e+00 -9.882095094422860271e-02
6.500000000000000000e+00 -9.882095094422860271e-02
