t re(Psi4_2_0) im(Psi4_2_0)  
9.919999999999999929e+00 4.305476984695514315e-11 7.888742779774215600e-17
1.008000000000000007e+01 4.284052050107773635e-11 7.876397690731811101e-17
1.024000000000000021e+01 4.272035176128757741e-11 8.097259305272684547e-17
1.040000000000000036e+01 4.310303929826043117e-11 8.327512107203169555e-17
1.056000000000000050e+01 4.385232455510478530e-11 8.641761268980146765e-17
1.072000000000000064e+01 4.496037108451938918e-11 9.108270877742575844e-17
1.088000000000000078e+01 4.642979103560575398e-11 9.704286239062851287e-17
1.103999999999999915e+01 4.784298378743331375e-11 9.895385523568788067e-17
1.119999999999999929e+01 4.933914954697941710e-11 9.859709339990638539e-17
1.135999999999999943e+01 5.040340220745326682e-11 9.760760894673504085e-17
1.151999999999999957e+01 5.120737047111974584e-11 9.544039116626289050e-17
1.167999999999999972e+01 5.150726354163174051e-11 9.266395359261709868e-17
1.183999999999999986e+01 5.138434501777196455e-11 8.908879168021051327e-17
1.200000000000000000e+01 5.099285991968864626e-11 8.333825057270290633e-17
1.216000000000000014e+01 5.028139324066553289e-11 7.587121522863377275e-17
1.232000000000000028e+01 4.960038936223960622e-11 6.833296817351276503e-17
1.248000000000000043e+01 4.883303349056566017e-11 6.017508190785569596e-17
1.264000000000000057e+01 4.819371809993471863e-11 5.177595412723639255e-17
1.280000000000000071e+01 4.761097903224837994e-11 4.300945229087698141e-17
1.296000000000000085e+01 4.699972528809480204e-11 3.588087730866383285e-17
1.311999999999999922e+01 4.638832053394261072e-11 2.972179554118308129e-17
1.327999999999999936e+01 4.552463153966031479e-11 2.726289863814393961e-17
1.343999999999999950e+01 4.449270271529181574e-11 2.759395603093453289e-17
1.359999999999999964e+01 4.315381316757808569e-11 3.323197743562839648e-17
1.375999999999999979e+01 4.155420319427343934e-11 4.333795963572119432e-17
1.391999999999999993e+01 3.982845995927065668e-11 5.147636912940132199e-17
1.408000000000000007e+01 3.793172107460647293e-11 5.979238377906763458e-17
1.424000000000000021e+01 3.617495812917789026e-11 7.039845652287189479e-17
1.440000000000000036e+01 3.445451392668651970e-11 8.259043639268488080e-17
1.456000000000000050e+01 3.300886731421317925e-11 9.443579494478787671e-17
1.472000000000000064e+01 3.175852534273123975e-11 1.065787083571745925e-16
1.488000000000000078e+01 3.069939692405136083e-11 1.179004080606490447e-16
1.503999999999999915e+01 2.983284575423756068e-11 1.287738168985945073e-16
1.519999999999999929e+01 2.896315808439666922e-11 1.385324372016379748e-16
1.535999999999999943e+01 2.815557183082598976e-11 1.473984348587610614e-16
1.551999999999999957e+01 2.723692986327545180e-11 1.531001934595413186e-16
1.567999999999999972e+01 2.626495122516282148e-11 1.563949185027287784e-16
1.583999999999999986e+01 2.527832629208224219e-11 1.591645767182167262e-16
1.600000000000000000e+01 2.426415827216846958e-11 1.607818458364600915e-16
1.616000000000000014e+01 2.348476294179771973e-11 1.589282487978370881e-16
1.632000000000000028e+01 2.285270170884396583e-11 1.543766113179536367e-16
1.648000000000000043e+01 2.268682418172667237e-11 1.486228054077662694e-16
1.664000000000000057e+01 2.288084715763949335e-11 1.411682070399928583e-16
1.680000000000000071e+01 2.359682214545857856e-11 1.318137666173818947e-16
1.696000000000000085e+01 2.478073197555808266e-11 1.206258340313968026e-16
1.712000000000000099e+01 2.633387526570005014e-11 1.106516702485568859e-16
1.728000000000000114e+01 2.828915247663128043e-11 1.008755216650135022e-16
1.744000000000000128e+01 3.035759105802680829e-11 9.360001437339695308e-17
1.760000000000000142e+01 3.263551519332783104e-11 8.805760637588280651e-17
1.776000000000000156e+01 3.482704948349544339e-11 8.284514175811141523e-17
1.792000000000000171e+01 3.703081906154235526e-11 7.843033914207092042e-17
1.807999999999999829e+01 3.910559325993655420e-11 7.740387284311994749e-17
1.823999999999999844e+01 4.109844896785534322e-11 7.890218480300991828e-17
1.839999999999999858e+01 4.305366276995071640e-11 8.069781732645749927e-17
1.855999999999999872e+01 4.495647580467271774e-11 8.353325628297959127e-17
1.871999999999999886e+01 4.692777687434517346e-11 8.698724086018217802e-17
1.887999999999999901e+01 4.892726971152593144e-11 9.120019133994484603e-17
1.903999999999999915e+01 5.099556554216880894e-11 9.287002650320989331e-17
1.919999999999999929e+01 5.311912729095480920e-11 9.309744012216546901e-17
1.935999999999999943e+01 5.517273404693107110e-11 9.120049520720106397e-17
1.951999999999999957e+01 5.719812611374781380e-11 8.740650409661483240e-17
1.967999999999999972e+01 5.894826084975410438e-11 8.363865384935391017e-17
1.983999999999999986e+01 6.050548580216884626e-11 7.925588213077280962e-17
2.000000000000000000e+01 6.163243127501779092e-11 7.653352528010491117e-17
2.016000000000000014e+01 6.240822050029353068e-11 7.471313783700956292e-17
2.032000000000000028e+01 6.272308569363044938e-11 7.368128450128129661e-17
2.048000000000000043e+01 6.261361611648354563e-11 7.347577699477734530e-17
2.064000000000000057e+01 6.212520625681667249e-11 7.402995634526679946e-17
2.080000000000000071e+01 6.124272461864248210e-11 7.536604220445979716e-17
2.096000000000000085e+01 6.010547482752527327e-11 8.216223519472569698e-17
2.112000000000000099e+01 5.866702234160941380e-11 9.285913510033826517e-17
2.128000000000000114e+01 5.707623948671704534e-11 1.046846715160243131e-16
2.144000000000000128e+01 5.528350215424130002e-11 1.185628679003202599e-16
2.160000000000000142e+01 5.340327419362683279e-11 1.318054706490607931e-16
2.176000000000000156e+01 5.139740098839018776e-11 1.453085642690999601e-16
2.192000000000000171e+01 4.935543947153300461e-11 1.576285117142432685e-16
2.207999999999999829e+01 4.724753733205401300e-11 1.692465253280313385e-16
2.223999999999999844e+01 4.516501229779101149e-11 1.784801654931667862e-16
2.239999999999999858e+01 4.307742512613075000e-11 1.858902454056811173e-16
2.255999999999999872e+01 4.108426277325114435e-11 1.942293358855990650e-16
2.271999999999999886e+01 3.915236292042625492e-11 2.025799133152775113e-16
2.287999999999999901e+01 3.737114968639838220e-11 2.102542587031291017e-16
2.303999999999999915e+01 3.571081503158462895e-11 2.174816116834385068e-16
2.319999999999999929e+01 3.423372468668245913e-11 2.197100181474884486e-16
2.335999999999999943e+01 3.291909007479264917e-11 2.184567961173568489e-16
2.351999999999999957e+01 3.180702174051991495e-11 2.140231146103223417e-16
2.367999999999999972e+01 3.088414950232870279e-11 2.063085838845209519e-16
2.383999999999999986e+01 3.018682315344108852e-11 1.977801730458589591e-16
2.400000000000000000e+01 2.970292609611566072e-11 1.876155590411525025e-16
2.416000000000000014e+01 2.947176413986809247e-11 1.773591432662175584e-16
2.432000000000000028e+01 2.948023534819338559e-11 1.664961252599883410e-16
2.448000000000000043e+01 2.975132516996793141e-11 1.591895067590573847e-16
2.464000000000000057e+01 3.027737178889933886e-11 1.540516204967359625e-16
2.480000000000000071e+01 3.103554424404623353e-11 1.514375049425282853e-16
2.496000000000000085e+01 3.203345285572154955e-11 1.512288139385070506e-16
2.512000000000000099e+01 3.319067364362897421e-11 1.513984730296281549e-16
2.528000000000000114e+01 3.453401460119976087e-11 1.526221737182756442e-16
2.544000000000000128e+01 3.594619822559811725e-11 1.496942825669629173e-16
2.560000000000000142e+01 3.746631701776923636e-11 1.443500107330527846e-16
2.576000000000000156e+01 3.897771063566839058e-11 1.416586722655452987e-16
2.592000000000000171e+01 4.051926585997672281e-11 1.399304957903753678e-16
2.607999999999999829e+01 4.200054098175533530e-11 1.402985604000042922e-16
2.623999999999999844e+01 4.345168323731698502e-11 1.423851730727629756e-16
2.639999999999999858e+01 4.480549811567701837e-11 1.424076295819727095e-16
2.655999999999999872e+01 4.608438378716310822e-11 1.416268313629990979e-16
2.671999999999999886e+01 4.722348703838064025e-11 1.433650576944464014e-16
2.687999999999999901e+01 4.824442560712846978e-11 1.465148821968279567e-16
2.703999999999999915e+01 4.907148042432885510e-11 1.478173473898877264e-16
2.719999999999999929e+01 4.972989117967318123e-11 1.483587724106107520e-16
2.735999999999999943e+01 5.014464585529472416e-11 1.482049636175602044e-16
2.751999999999999957e+01 5.034074845714893576e-11 1.473339855086728375e-16
2.767999999999999972e+01 5.027451103673304666e-11 1.473628274046141698e-16
2.783999999999999986e+01 4.996049624354749531e-11 1.477524928764362688e-16
2.800000000000000000e+01 4.941226272284512391e-11 1.467231621753359309e-16
2.816000000000000014e+01 4.862529092620873628e-11 1.448681085461602359e-16
2.832000000000000028e+01 4.767127108860121419e-11 1.459735030528629289e-16
2.848000000000000043e+01 4.652630646503373486e-11 1.487772886664796167e-16
2.864000000000000057e+01 4.529250916505329971e-11 1.489722869041531834e-16
2.880000000000000071e+01 4.393584181880990876e-11 1.479942239197187088e-16
2.896000000000000085e+01 4.255030062752978903e-11 1.468459887650006016e-16
2.912000000000000099e+01 4.110455352413757030e-11 1.451932851331848892e-16
2.928000000000000114e+01 3.965875452099507522e-11 1.461230001381622064e-16
2.944000000000000128e+01 3.819285228064949381e-11 1.486061714092372062e-16
2.960000000000000142e+01 3.673720961907912005e-11 1.510757427521928991e-16
2.976000000000000156e+01 3.528170559762547042e-11 1.540540662014472542e-16
2.992000000000000171e+01 3.385776102994068750e-11 1.585233050399407246e-16
3.007999999999999829e+01 3.245490231147387184e-11 1.641560714787382870e-16
3.023999999999999844e+01 3.114363450357055381e-11 1.683552887784116376e-16
3.039999999999999858e+01 2.990045591911533259e-11 1.719866491811483503e-16
3.055999999999999872e+01 2.885283272612130341e-11 1.721090565214523598e-16
3.071999999999999886e+01 2.795827620191805061e-11 1.697028761669234570e-16
3.087999999999999901e+01 2.738072167268073161e-11 1.646230881388848758e-16
3.103999999999999915e+01 2.706552402968545176e-11 1.569180324126302805e-16
3.119999999999999929e+01 2.715813870753399140e-11 1.505495072538869502e-16
3.135999999999999943e+01 2.761008056135948893e-11 1.441969132344604606e-16
3.151999999999999957e+01 2.848467770611838078e-11 1.397990020841712081e-16
3.167999999999999972e+01 2.976082077015841701e-11 1.367095232351591439e-16
3.183999999999999986e+01 3.138333380590078771e-11 1.346344979815642410e-16
3.200000000000000000e+01 3.337060879587158622e-11 1.336719192769747242e-16
3.215999999999999659e+01 3.556091565246789478e-11 1.350662521343942567e-16
3.232000000000000028e+01 3.800816440488983295e-11 1.384026748779231855e-16
3.247999999999999687e+01 4.049810669836167015e-11 1.456443415074799281e-16
3.264000000000000057e+01 4.310215865114204785e-11 1.561368673654966577e-16
3.279999999999999716e+01 4.561575980207064126e-11 1.680832284163552710e-16
3.296000000000000085e+01 4.810709697153556517e-11 1.820824326654578047e-16
3.311999999999999744e+01 5.041615285570221422e-11 1.975153116615634603e-16
3.328000000000000114e+01 5.259626655584762696e-11 2.145882548816187459e-16
3.343999999999999773e+01 5.452441380409689439e-11 2.336313716288703799e-16
3.360000000000000142e+01 5.624160268974259420e-11 2.545346254594890164e-16
3.375999999999999801e+01 5.763000925577884804e-11 2.746210836094855471e-16
3.392000000000000171e+01 5.872890815454165308e-11 2.947830569895267981e-16
3.407999999999999829e+01 5.940468117178706404e-11 3.147873453812406175e-16
3.424000000000000199e+01 5.970186771226359905e-11 3.347116821923313909e-16
3.439999999999999858e+01 5.948672084020494570e-11 3.518711819887265965e-16
3.456000000000000227e+01 5.880382286753334171e-11 3.671608065623328967e-16
3.471999999999999886e+01 5.756888646704108692e-11 3.813509312242464566e-16
3.488000000000000256e+01 5.581000741446257135e-11 3.941847641809378090e-16
3.503999999999999915e+01 5.354689474614489665e-11 4.032554458496751301e-16
3.520000000000000284e+01 5.077297878330629013e-11 4.093652627381029213e-16
3.535999999999999943e+01 4.763963781513318600e-11 4.139467361243346031e-16
3.552000000000000313e+01 4.409641241189606414e-11 4.165223589291452639e-16
3.567999999999999972e+01 4.041174062027306829e-11 4.152580416427761370e-16
3.584000000000000341e+01 3.649614309137026034e-11 4.107651474611250854e-16
3.600000000000000000e+01 3.268883192444897096e-11 4.090594266729513139e-16
3.615999999999999659e+01 2.887673641975514860e-11 4.081356291986709111e-16
3.632000000000000028e+01 2.541344834967117751e-11 4.046742308188014347e-16
3.647999999999999687e+01 2.218110379006954997e-11 3.997817396073339257e-16
3.664000000000000057e+01 1.950048477313069143e-11 3.943711216820261158e-16
3.679999999999999716e+01 1.726466395479477456e-11 3.881380550024707983e-16
3.696000000000000085e+01 1.572807999308799496e-11 3.785008381672477260e-16
3.711999999999999744e+01 1.480592000200169831e-11 3.663200382977983025e-16
3.728000000000000114e+01 1.466257782728881064e-11 3.501712846491206783e-16
3.743999999999999773e+01 1.524325552036505344e-11 3.305293674785919265e-16
3.760000000000000142e+01 1.660296806070895362e-11 3.092271797283775027e-16
3.775999999999999801e+01 1.872337712182747285e-11 2.856537570813589438e-16
3.792000000000000171e+01 2.153501816202986435e-11 2.639751726130156976e-16
3.807999999999999829e+01 2.506104602854609810e-11 2.428027353163924089e-16
3.824000000000000199e+01 2.910147729873266698e-11 2.239801228976004611e-16
3.839999999999999858e+01 3.372297311347113530e-11 2.068927761088614820e-16
3.856000000000000227e+01 3.860220339104149824e-11 1.918152258653709475e-16
3.871999999999999886e+01 4.384694482535009018e-11 1.786559618641632850e-16
3.888000000000000256e+01 4.903548716276554909e-11 1.690706418756484061e-16
3.903999999999999915e+01 5.430840048783017813e-11 1.625073799870742728e-16
3.920000000000000284e+01 5.918848422247819557e-11 1.599334416066292627e-16
3.935999999999999943e+01 6.383480522606405635e-11 1.610264049386365632e-16
3.952000000000000313e+01 6.777545058688268768e-11 1.657379170130826196e-16
3.967999999999999972e+01 7.116772460883489300e-11 1.740840954736848800e-16
3.984000000000000341e+01 7.361507466777678216e-11 1.869348580464992930e-16
4.000000000000000000e+01 7.524968497175481067e-11 2.040002321809905360e-16
4.015999999999999659e+01 7.581687446376486699e-11 2.254462625288474872e-16
4.032000000000000028e+01 7.540153682947394570e-11 2.512176008979983383e-16
4.047999999999999687e+01 7.393562106965485437e-11 2.793109574867671264e-16
4.064000000000000057e+01 7.144181085071629094e-11 3.103940956049810305e-16
4.079999999999999716e+01 6.805098000646883400e-11 3.438853933305101914e-16
4.096000000000000085e+01 6.371950392564313081e-11 3.799787246222910778e-16
4.111999999999999744e+01 5.875796331325110673e-11 4.134024988307264696e-16
4.128000000000000114e+01 5.306283126762143496e-11 4.459139128638481570e-16
4.143999999999999773e+01 4.708525690108892620e-11 4.761484696280304248e-16
4.160000000000000142e+01 4.067485717620810718e-11 5.045610014983708599e-16
4.175999999999999801e+01 3.437820445248203056e-11 5.309872181402415658e-16
4.192000000000000171e+01 2.801310794340743959e-11 5.554818830028959299e-16
4.207999999999999829e+01 2.217184773978875725e-11 5.775849640478159000e-16
4.224000000000000199e+01 1.665699714469035085e-11 5.974498052825507585e-16
4.239999999999999858e+01 1.204596289385995035e-11 6.098624157601181397e-16
4.256000000000000227e+01 8.146276075381232171e-12 6.165607924877961832e-16
4.271999999999999886e+01 5.438339362355309697e-12 6.204831314132512194e-16
4.288000000000000256e+01 3.762018530415182829e-12 6.206500338790385452e-16
4.303999999999999915e+01 3.405323089794851898e-12 6.167885017779280855e-16
4.320000000000000284e+01 4.272249870416422614e-12 6.089895344728550856e-16
4.335999999999999943e+01 6.374880592713527884e-12 5.990661614952444219e-16
4.352000000000000313e+01 9.709188016542204477e-12 5.864140396592247696e-16
4.367999999999999972e+01 1.397881451687753519e-11 5.724022785513624342e-16
4.384000000000000341e+01 1.928254596872886000e-11 5.565745082644955227e-16
4.400000000000000000e+01 2.505962110671417943e-11 5.403875520333392123e-16
4.415999999999999659e+01 3.149696035262780348e-11 5.233558021263743286e-16
4.432000000000000028e+01 3.788564270941834273e-11 5.066732618948660930e-16
4.447999999999999687e+01 4.446197517610368631e-11 4.899419302206959445e-16
4.464000000000000057e+01 5.052050377919072439e-11 4.731173579277073340e-16
4.479999999999999716e+01 5.629637984317746398e-11 4.562143614016242680e-16
4.496000000000000085e+01 6.121979635014009405e-11 4.390671708000805978e-16
4.511999999999999744e+01 6.548068897272061089e-11 4.217310427422838963e-16
4.528000000000000114e+01 6.871826512507086832e-11 4.073994278190189769e-16
4.543999999999999773e+01 7.105278900247323493e-11 3.950078424883135456e-16
4.560000000000000142e+01 7.233591095096540928e-11 3.823192230871932594e-16
4.575999999999999801e+01 7.261708085520172880e-11 3.700792574975603747e-16
4.592000000000000171e+01 7.192185961860611888e-11 3.636555149321355245e-16
4.607999999999999829e+01 7.024172694003739599e-11 3.612588056563547018e-16
4.624000000000000199e+01 6.773344590326587424e-11 3.615969583857277531e-16
4.639999999999999858e+01 6.434476214703447207e-11 3.651006968569551807e-16
4.656000000000000227e+01 6.034732800994070678e-11 3.683509044943754068e-16
4.671999999999999886e+01 5.565059271245370758e-11 3.724872867915848712e-16
4.688000000000000256e+01 5.064766873353930705e-11 3.806552789565428841e-16
4.703999999999999915e+01 4.520751858021071239e-11 3.918064025481604586e-16
4.720000000000000284e+01 3.984465583849980408e-11 4.030886678715801121e-16
4.735999999999999943e+01 3.438757597972871133e-11 4.154527381581577725e-16
4.752000000000000313e+01 2.942890374500928099e-11 4.300986500197559604e-16
4.767999999999999972e+01 2.477109755397214143e-11 4.466263912517321224e-16
4.784000000000000341e+01 2.098140224558571020e-11 4.639089826556617459e-16
4.800000000000000000e+01 1.787073620686071726e-11 4.823220839869680332e-16
4.815999999999999659e+01 1.584187648898242068e-11 5.040962765990802462e-16
4.832000000000000028e+01 1.476056407488891808e-11 5.284880333874795566e-16
4.847999999999999687e+01 1.474165054524897850e-11 5.521748300790858451e-16
4.864000000000000057e+01 1.574685203983943768e-11 5.762641747630968441e-16
4.879999999999999716e+01 1.755718757888624764e-11 5.990688236751375978e-16
4.896000000000000085e+01 2.024565082231403180e-11 6.211511914115640661e-16
4.911999999999999744e+01 2.331817284819298863e-11 6.433231866951751998e-16
4.928000000000000114e+01 2.693944329716556027e-11 6.653141732766931159e-16
4.943999999999999773e+01 3.048909490803011479e-11 6.857943539673303433e-16
4.960000000000000142e+01 3.417391676785413533e-11 7.052069945383004431e-16
4.975999999999999801e+01 3.742579527672080429e-11 7.229543904611964268e-16
4.992000000000000171e+01 4.043410163460332909e-11 7.392357765830802755e-16
5.007999999999999829e+01 4.282286639722707169e-11 7.554939829659504050e-16
5.024000000000000199e+01 4.471741271268529062e-11 7.712480662530080374e-16
5.039999999999999858e+01 4.598956177188449934e-11 7.842127141728068457e-16
5.056000000000000227e+01 4.668203984452323756e-11 7.951496974745702487e-16
5.071999999999999886e+01 4.688333588787537448e-11 8.046741829971680034e-16
5.088000000000000256e+01 4.656395358285005121e-11 8.125811151330603034e-16
5.103999999999999915e+01 4.595008708891858656e-11 8.203594725018656352e-16
5.120000000000000284e+01 4.496633835292424692e-11 8.275129288782741826e-16
5.135999999999999943e+01 4.389550979884102072e-11 8.322459877599130007e-16
5.152000000000000313e+01 4.264333395201044437e-11 8.351571479635091949e-16
5.167999999999999972e+01 4.149981974712509483e-11 8.365250143306354658e-16
5.184000000000000341e+01 4.036829753928796559e-11 8.362567186024815352e-16
5.200000000000000000e+01 3.952335695548755858e-11 8.331115337678026802e-16
5.215999999999999659e+01 3.887346812006171406e-11 8.275030355241411572e-16
5.232000000000000028e+01 3.866035819562250087e-11 8.211521196990566195e-16
5.247999999999999687e+01 3.880345146130070711e-11 8.134851543155806459e-16
5.264000000000000057e+01 3.947296810134402440e-11 8.053137756520204337e-16
5.279999999999999716e+01 4.061216805433591789e-11 7.963674382785160092e-16
5.296000000000000085e+01 4.226000319280706993e-11 7.894983909903897255e-16
5.311999999999999744e+01 4.440348955924626002e-11 7.837558841931340258e-16
5.328000000000000114e+01 4.689476744928507993e-11 7.816073334953359593e-16
5.343999999999999773e+01 4.978312343104584127e-11 7.822302670303490404e-16
5.360000000000000142e+01 5.271961606617022060e-11 7.882084877084234793e-16
5.375999999999999801e+01 5.582055916744423312e-11 7.986807279256020551e-16
5.392000000000000171e+01 5.859024683582476748e-11 8.098326604874403101e-16
5.407999999999999829e+01 6.119391437099313652e-11 8.229357278147157595e-16
5.424000000000000199e+01 6.310448155923716892e-11 8.407600476808831136e-16
5.439999999999999858e+01 6.449764180512894555e-11 8.623822475004174185e-16
5.456000000000000227e+01 6.495864370634801998e-11 8.878847797509564845e-16
5.471999999999999886e+01 6.462573773033565255e-11 9.172401603074937031e-16
5.488000000000000256e+01 6.331520140595024281e-11 9.453909872122373316e-16
5.503999999999999915e+01 6.108827555690556280e-11 9.740230611245845659e-16
5.520000000000000284e+01 5.804797979269730007e-11 1.004304390558430856e-15
5.535999999999999943e+01 5.415997424349263467e-11 1.035845639357884830e-15
5.552000000000000313e+01 4.978984914504283124e-11 1.064940866468069501e-15
5.567999999999999972e+01 4.481574108543078433e-11 1.092825385587271537e-15
5.584000000000000341e+01 3.977789047402436160e-11 1.114512130382402938e-15
5.600000000000000000e+01 3.449621717436680797e-11 1.131663456311972027e-15
5.615999999999999659e+01 2.956652777336923681e-11 1.144498379536942254e-15
5.632000000000000028e+01 2.479022007539457263e-11 1.152943894667507991e-15
5.647999999999999687e+01 2.070325731265711064e-11 1.159412725556983863e-15
5.664000000000000057e+01 1.712698507441950530e-11 1.163100630934288588e-15
5.679999999999999716e+01 1.445134650722105997e-11 1.169375960109516396e-15
5.696000000000000085e+01 1.254636056221527558e-11 1.176449263305608966e-15
5.711999999999999744e+01 1.160616129875715127e-11 1.178624323015693777e-15
5.728000000000000114e+01 1.156603736372865881e-11 1.177799878417274988e-15
5.743999999999999773e+01 1.241086591932755612e-11 1.175671452326296345e-15
5.760000000000000142e+01 1.414568791148851249e-11 1.171673870482623188e-15
5.775999999999999801e+01 1.656051726822759550e-11 1.163977822822800926e-15
5.792000000000000171e+01 1.972534934687305835e-11 1.153193079362271578e-15
5.807999999999999829e+01 2.327517232469283831e-11 1.146401451219250780e-15
5.824000000000000199e+01 2.733165680926503765e-11 1.141242334682170462e-15
5.839999999999999858e+01 3.143602019910529440e-11 1.138556361138448531e-15
5.856000000000000227e+01 3.574119002804200387e-11 1.138063320146578828e-15
5.871999999999999886e+01 3.977416751868733534e-11 1.145295075765068064e-15
5.888000000000000256e+01 4.369261893017138967e-11 1.158407673311242514e-15
5.903999999999999915e+01 4.709570110543678107e-11 1.176665644405415660e-15
5.920000000000000284e+01 5.011702843016983688e-11 1.200314145169043048e-15
5.935999999999999943e+01 5.250195045797002042e-11 1.230243041176845076e-15
5.952000000000000313e+01 5.433535067097044972e-11 1.266155710537157510e-15
5.967999999999999972e+01 5.554926722934535188e-11 1.303316737707100483e-15
5.984000000000000341e+01 5.616635407970441647e-11 1.343304594517192195e-15
6.000000000000000000e+01 5.629639997469540599e-11 1.386774080818907538e-15
6.015999999999999659e+01 5.590280866343495098e-11 1.433506929994143947e-15
6.032000000000000028e+01 5.521700094040637221e-11 1.477335141378782675e-15
6.047999999999999687e+01 5.416183654078161390e-11 1.520314715174223467e-15
6.064000000000000057e+01 5.300597331854187226e-11 1.563460440375341683e-15
6.079999999999999716e+01 5.165985865569364570e-11 1.606434053975049605e-15
6.096000000000000085e+01 5.034875751177796887e-11 1.647388274505418772e-15
6.111999999999999744e+01 4.899758156694862077e-11 1.686938862465544294e-15
6.128000000000000114e+01 4.773948571675306840e-11 1.721124048119105248e-15
6.143999999999999773e+01 4.653008499600915449e-11 1.751264421347747139e-15
6.160000000000000142e+01 4.540655776337512908e-11 1.773653805603703263e-15
6.175999999999999801e+01 4.435651123263140747e-11 1.789527593039076926e-15
