t ham
0.000000000000000000e+00 2.990721138763480169e-06
3.200000000000000067e-01 inf
6.400000000000000133e-01 2.765909452767090024e-06
9.599999999999999645e-01 inf
1.280000000000000027e+00 2.725950382574259999e-06
1.600000000000000089e+00 inf
1.919999999999999929e+00 2.912675933059320176e-06
2.240000000000000213e+00 inf
2.560000000000000053e+00 3.163731544840320168e-06
2.879999999999999893e+00 inf
3.200000000000000178e+00 3.414514969448980051e-06
3.520000000000000018e+00 inf
3.839999999999999858e+00 3.609590558784839954e-06
4.160000000000000142e+00 inf
4.480000000000000426e+00 3.668753609925350131e-06
4.799999999999999822e+00 inf
5.120000000000000107e+00 3.773335556032599927e-06
5.440000000000000391e+00 inf
5.759999999999999787e+00 3.769651655893710132e-06
6.080000000000000071e+00 inf
6.400000000000000355e+00 3.808764916764290176e-06
6.719999999999999751e+00 inf
7.040000000000000036e+00 3.819739199056379820e-06
7.360000000000000320e+00 inf
7.679999999999999716e+00 3.845233938194679637e-06
8.000000000000000000e+00 inf
8.320000000000000284e+00 3.763859312280870065e-06
8.640000000000000568e+00 inf
8.960000000000000853e+00 3.801656487015240007e-06
9.279999999999999361e+00 inf
9.599999999999999645e+00 3.811778234640349817e-06
9.919999999999999929e+00 inf
1.024000000000000021e+01 3.797109270978060041e-06
1.056000000000000050e+01 inf
1.088000000000000078e+01 3.819046571867399686e-06
1.119999999999999929e+01 inf
1.151999999999999957e+01 3.867119654087409708e-06
1.183999999999999986e+01 inf
1.216000000000000014e+01 3.859144321013400250e-06
1.248000000000000043e+01 inf
1.280000000000000071e+01 3.887518748326050381e-06
1.311999999999999922e+01 inf
1.343999999999999950e+01 3.850549184779660295e-06
1.375999999999999979e+01 inf
1.408000000000000007e+01 3.886161642113020175e-06
1.440000000000000036e+01 inf
1.472000000000000064e+01 3.909906490955270281e-06
1.503999999999999915e+01 inf
1.535999999999999943e+01 3.898249131072050139e-06
1.567999999999999972e+01 inf
1.600000000000000000e+01 3.914406557685199806e-06
1.632000000000000028e+01 inf
1.664000000000000057e+01 3.951696737630150291e-06
1.696000000000000085e+01 inf
1.728000000000000114e+01 3.952835305844700364e-06
1.760000000000000142e+01 inf
1.792000000000000171e+01 3.927907101141900403e-06
1.823999999999999844e+01 inf
1.855999999999999872e+01 3.939656321165350152e-06
1.887999999999999901e+01 inf
1.919999999999999929e+01 3.958955588740069586e-06
1.951999999999999957e+01 inf
1.983999999999999986e+01 3.968268527987939897e-06
2.016000000000000014e+01 inf
2.048000000000000043e+01 3.989300374408059765e-06
2.080000000000000071e+01 inf
