t trk
1.119999999999999929e+01 2.524843615692479886e-04
1.151999999999999957e+01 1.598757641371079965e-04
1.151999999999999957e+01 1.598757641371079965e-04
1.151999999999999957e+01 1.598757641371079965e-04
1.151999999999999957e+01 1.598757641371079965e-04
1.183999999999999986e+01 9.313862708504540473e-05
1.183999999999999986e+01 9.313862708504540473e-05
1.183999999999999986e+01 9.313862708504540473e-05
1.183999999999999986e+01 9.313862708504540473e-05
1.216000000000000014e+01 5.552272522434689933e-05
1.216000000000000014e+01 5.552272522434689933e-05
1.216000000000000014e+01 5.552272522434689933e-05
1.216000000000000014e+01 5.552272522434689933e-05
1.248000000000000043e+01 2.405500223577469870e-05
1.248000000000000043e+01 2.405500223577469870e-05
1.248000000000000043e+01 2.405500223577469870e-05
1.248000000000000043e+01 2.405500223577469870e-05
1.280000000000000071e+01 8.283539915156190277e-05
1.280000000000000071e+01 8.283539915156190277e-05
1.280000000000000071e+01 8.283539915156190277e-05
1.280000000000000071e+01 8.283539915156190277e-05
1.311999999999999922e+01 2.240781584019709883e-04
1.311999999999999922e+01 2.240781584019709883e-04
1.311999999999999922e+01 2.240781584019709883e-04
1.311999999999999922e+01 2.240781584019709883e-04
1.343999999999999950e+01 2.285028911054400090e-04
1.343999999999999950e+01 2.285028911054400090e-04
1.343999999999999950e+01 2.285028911054400090e-04
1.343999999999999950e+01 2.285028911054400090e-04
1.375999999999999979e+01 4.006459924940370120e-05
1.375999999999999979e+01 4.006459924940370120e-05
1.375999999999999979e+01 4.006459924940370120e-05
1.375999999999999979e+01 4.006459924940370120e-05
1.408000000000000007e+01 -6.385741140081190417e-05
1.408000000000000007e+01 -6.385741140081190417e-05
1.408000000000000007e+01 -6.385741140081190417e-05
1.408000000000000007e+01 -6.385741140081190417e-05
1.440000000000000036e+01 -7.861815992478340259e-05
1.440000000000000036e+01 -7.861815992478340259e-05
1.440000000000000036e+01 -7.861815992478340259e-05
1.440000000000000036e+01 -7.861815992478340259e-05
1.472000000000000064e+01 -1.279634917482149912e-04
1.472000000000000064e+01 -1.279634917482149912e-04
1.472000000000000064e+01 -1.279634917482149912e-04
1.472000000000000064e+01 -1.279634917482149912e-04
1.503999999999999915e+01 -1.599793746034869910e-04
1.503999999999999915e+01 -1.599793746034869910e-04
1.503999999999999915e+01 -1.599793746034869910e-04
1.503999999999999915e+01 -1.599793746034869910e-04
1.535999999999999943e+01 -1.707913219884639932e-04
1.535999999999999943e+01 -1.707913219884639932e-04
1.535999999999999943e+01 -1.707913219884639932e-04
1.535999999999999943e+01 -1.707913219884639932e-04
1.567999999999999972e+01 -1.900889282182599994e-04
1.567999999999999972e+01 -1.900889282182599994e-04
1.567999999999999972e+01 -1.900889282182599994e-04
1.567999999999999972e+01 -1.900889282182599994e-04
1.600000000000000000e+01 -1.926575931700889974e-04
1.600000000000000000e+01 -1.926575931700889974e-04
1.600000000000000000e+01 -1.926575931700889974e-04
1.600000000000000000e+01 -1.926575931700889974e-04
1.632000000000000028e+01 -9.832247904238659440e-05
1.632000000000000028e+01 -9.832247904238659440e-05
1.632000000000000028e+01 -9.832247904238659440e-05
1.632000000000000028e+01 -9.832247904238659440e-05
1.664000000000000057e+01 2.300702346844810003e-05
1.664000000000000057e+01 2.300702346844810003e-05
1.664000000000000057e+01 2.300702346844810003e-05
1.664000000000000057e+01 2.300702346844810003e-05
1.696000000000000085e+01 6.334006114237799873e-05
1.696000000000000085e+01 6.334006114237799873e-05
1.696000000000000085e+01 6.334006114237799873e-05
1.696000000000000085e+01 6.334006114237799873e-05
1.728000000000000114e+01 1.501673005642959868e-04
1.728000000000000114e+01 1.501673005642959868e-04
1.728000000000000114e+01 1.501673005642959868e-04
1.728000000000000114e+01 1.501673005642959868e-04
1.760000000000000142e+01 2.978870339691060002e-04
1.760000000000000142e+01 2.978870339691060002e-04
1.760000000000000142e+01 2.978870339691060002e-04
1.760000000000000142e+01 2.978870339691060002e-04
1.792000000000000171e+01 4.283210946168749980e-04
1.792000000000000171e+01 4.283210946168749980e-04
1.792000000000000171e+01 4.283210946168749980e-04
1.792000000000000171e+01 4.283210946168749980e-04
1.823999999999999844e+01 5.867625160172430451e-04
1.823999999999999844e+01 5.867625160172430451e-04
1.823999999999999844e+01 5.867625160172430451e-04
1.823999999999999844e+01 5.867625160172430451e-04
1.855999999999999872e+01 7.687085919621470522e-04
1.855999999999999872e+01 7.687085919621470522e-04
1.855999999999999872e+01 7.687085919621470522e-04
1.855999999999999872e+01 7.687085919621470522e-04
1.887999999999999901e+01 8.913876798693529764e-04
1.887999999999999901e+01 8.913876798693529764e-04
1.887999999999999901e+01 8.913876798693529764e-04
1.887999999999999901e+01 8.913876798693529764e-04
1.919999999999999929e+01 8.762945419746809642e-04
1.919999999999999929e+01 8.762945419746809642e-04
1.919999999999999929e+01 8.762945419746809642e-04
1.919999999999999929e+01 8.762945419746809642e-04
1.951999999999999957e+01 7.790987347022220073e-04
1.951999999999999957e+01 7.790987347022220073e-04
1.951999999999999957e+01 7.790987347022220073e-04
1.951999999999999957e+01 7.790987347022220073e-04
1.983999999999999986e+01 6.165140316135480150e-04
1.983999999999999986e+01 6.165140316135480150e-04
1.983999999999999986e+01 6.165140316135480150e-04
1.983999999999999986e+01 6.165140316135480150e-04
2.016000000000000014e+01 4.258478838863819773e-04
2.016000000000000014e+01 4.258478838863819773e-04
2.016000000000000014e+01 4.258478838863819773e-04
2.016000000000000014e+01 4.258478838863819773e-04
2.048000000000000043e+01 3.033748884954989887e-04
2.048000000000000043e+01 3.033748884954989887e-04
2.048000000000000043e+01 3.033748884954989887e-04
2.048000000000000043e+01 3.033748884954989887e-04
2.080000000000000071e+01 1.729159211169850076e-04
2.080000000000000071e+01 1.729159211169850076e-04
2.080000000000000071e+01 1.729159211169850076e-04
2.080000000000000071e+01 1.729159211169850076e-04
2.112000000000000099e+01 5.524157516104520339e-05
2.112000000000000099e+01 5.524157516104520339e-05
2.112000000000000099e+01 5.524157516104520339e-05
2.112000000000000099e+01 5.524157516104520339e-05
2.144000000000000128e+01 -5.087094910213080294e-05
2.144000000000000128e+01 -5.087094910213080294e-05
2.144000000000000128e+01 -5.087094910213080294e-05
2.144000000000000128e+01 -5.087094910213080294e-05
2.176000000000000156e+01 -1.435323885808159963e-04
2.176000000000000156e+01 -1.435323885808159963e-04
2.176000000000000156e+01 -1.435323885808159963e-04
2.176000000000000156e+01 -1.435323885808159963e-04
2.207999999999999829e+01 -2.042161862542940087e-04
2.207999999999999829e+01 -2.042161862542940087e-04
2.207999999999999829e+01 -2.042161862542940087e-04
2.207999999999999829e+01 -2.042161862542940087e-04
2.239999999999999858e+01 -2.519398358107769950e-04
2.239999999999999858e+01 -2.519398358107769950e-04
2.239999999999999858e+01 -2.519398358107769950e-04
2.239999999999999858e+01 -2.519398358107769950e-04
2.271999999999999886e+01 -2.798851119230209893e-04
2.271999999999999886e+01 -2.798851119230209893e-04
2.271999999999999886e+01 -2.798851119230209893e-04
2.271999999999999886e+01 -2.798851119230209893e-04
2.303999999999999915e+01 -2.476998895504369880e-04
2.303999999999999915e+01 -2.476998895504369880e-04
2.303999999999999915e+01 -2.476998895504369880e-04
2.303999999999999915e+01 -2.476998895504369880e-04
2.335999999999999943e+01 -1.546329000086309961e-04
2.335999999999999943e+01 -1.546329000086309961e-04
2.335999999999999943e+01 -1.546329000086309961e-04
2.335999999999999943e+01 -1.546329000086309961e-04
2.367999999999999972e+01 -3.453004833160089771e-05
2.367999999999999972e+01 -3.453004833160089771e-05
2.367999999999999972e+01 -3.453004833160089771e-05
2.367999999999999972e+01 -3.453004833160089771e-05
2.400000000000000000e+01 1.056636937840839966e-04
2.400000000000000000e+01 1.056636937840839966e-04
2.400000000000000000e+01 1.056636937840839966e-04
2.400000000000000000e+01 1.056636937840839966e-04
2.432000000000000028e+01 2.428849578443270077e-04
2.432000000000000028e+01 2.428849578443270077e-04
2.432000000000000028e+01 2.428849578443270077e-04
2.432000000000000028e+01 2.428849578443270077e-04
2.464000000000000057e+01 3.493561361586529769e-04
2.464000000000000057e+01 3.493561361586529769e-04
2.464000000000000057e+01 3.493561361586529769e-04
2.464000000000000057e+01 3.493561361586529769e-04
2.496000000000000085e+01 4.144949371154759907e-04
2.496000000000000085e+01 4.144949371154759907e-04
2.496000000000000085e+01 4.144949371154759907e-04
2.496000000000000085e+01 4.144949371154759907e-04
2.528000000000000114e+01 4.492880106890129871e-04
2.528000000000000114e+01 4.492880106890129871e-04
2.528000000000000114e+01 4.492880106890129871e-04
2.528000000000000114e+01 4.492880106890129871e-04
2.560000000000000142e+01 4.435788913085909804e-04
2.560000000000000142e+01 4.435788913085909804e-04
2.560000000000000142e+01 4.435788913085909804e-04
2.560000000000000142e+01 4.435788913085909804e-04
2.592000000000000171e+01 4.076538335829799943e-04
2.592000000000000171e+01 4.076538335829799943e-04
2.592000000000000171e+01 4.076538335829799943e-04
2.592000000000000171e+01 4.076538335829799943e-04
2.623999999999999844e+01 3.724846398339529845e-04
2.623999999999999844e+01 3.724846398339529845e-04
2.623999999999999844e+01 3.724846398339529845e-04
2.623999999999999844e+01 3.724846398339529845e-04
2.655999999999999872e+01 3.509406006295670219e-04
2.655999999999999872e+01 3.509406006295670219e-04
2.655999999999999872e+01 3.509406006295670219e-04
2.655999999999999872e+01 3.509406006295670219e-04
2.687999999999999901e+01 3.795688446799380233e-04
2.687999999999999901e+01 3.795688446799380233e-04
2.687999999999999901e+01 3.795688446799380233e-04
2.687999999999999901e+01 3.795688446799380233e-04
2.719999999999999929e+01 4.574456805685589824e-04
2.719999999999999929e+01 4.574456805685589824e-04
2.719999999999999929e+01 4.574456805685589824e-04
2.719999999999999929e+01 4.574456805685589824e-04
2.751999999999999957e+01 5.211981716907530381e-04
2.751999999999999957e+01 5.211981716907530381e-04
2.751999999999999957e+01 5.211981716907530381e-04
2.751999999999999957e+01 5.211981716907530381e-04
2.783999999999999986e+01 5.535190746751339529e-04
2.783999999999999986e+01 5.535190746751339529e-04
2.783999999999999986e+01 5.535190746751339529e-04
2.783999999999999986e+01 5.535190746751339529e-04
2.816000000000000014e+01 5.847648349342210320e-04
2.816000000000000014e+01 5.847648349342210320e-04
2.816000000000000014e+01 5.847648349342210320e-04
2.816000000000000014e+01 5.847648349342210320e-04
2.848000000000000043e+01 5.887514663884459718e-04
2.848000000000000043e+01 5.887514663884459718e-04
2.848000000000000043e+01 5.887514663884459718e-04
2.848000000000000043e+01 5.887514663884459718e-04
2.880000000000000071e+01 5.681335435762370446e-04
2.880000000000000071e+01 5.681335435762370446e-04
2.880000000000000071e+01 5.681335435762370446e-04
2.880000000000000071e+01 5.681335435762370446e-04
2.912000000000000099e+01 5.256750044918909875e-04
2.912000000000000099e+01 5.256750044918909875e-04
2.912000000000000099e+01 5.256750044918909875e-04
2.912000000000000099e+01 5.256750044918909875e-04
2.944000000000000128e+01 4.507040940352119766e-04
2.944000000000000128e+01 4.507040940352119766e-04
2.944000000000000128e+01 4.507040940352119766e-04
2.944000000000000128e+01 4.507040940352119766e-04
2.976000000000000156e+01 3.283901468959280032e-04
2.976000000000000156e+01 3.283901468959280032e-04
2.976000000000000156e+01 3.283901468959280032e-04
2.976000000000000156e+01 3.283901468959280032e-04
3.007999999999999829e+01 1.664362969433549997e-04
3.007999999999999829e+01 1.664362969433549997e-04
3.007999999999999829e+01 1.664362969433549997e-04
3.007999999999999829e+01 1.664362969433549997e-04
3.039999999999999858e+01 1.052264154517549939e-05
3.039999999999999858e+01 1.052264154517549939e-05
3.039999999999999858e+01 1.052264154517549939e-05
3.039999999999999858e+01 1.052264154517549939e-05
3.071999999999999886e+01 -7.129985223504529371e-05
3.071999999999999886e+01 -7.129985223504529371e-05
3.071999999999999886e+01 -7.129985223504529371e-05
3.071999999999999886e+01 -7.129985223504529371e-05
3.103999999999999915e+01 -6.489795481340100453e-05
3.103999999999999915e+01 -6.489795481340100453e-05
3.103999999999999915e+01 -6.489795481340100453e-05
3.103999999999999915e+01 -6.489795481340100453e-05
3.135999999999999943e+01 -1.138506764894799929e-05
3.135999999999999943e+01 -1.138506764894799929e-05
3.135999999999999943e+01 -1.138506764894799929e-05
3.135999999999999943e+01 -1.138506764894799929e-05
3.167999999999999972e+01 3.785092584486289845e-05
3.167999999999999972e+01 3.785092584486289845e-05
3.167999999999999972e+01 3.785092584486289845e-05
3.167999999999999972e+01 3.785092584486289845e-05
3.200000000000000000e+01 7.911469459449669466e-05
3.200000000000000000e+01 7.911469459449669466e-05
3.200000000000000000e+01 7.911469459449669466e-05
3.200000000000000000e+01 7.911469459449669466e-05
3.232000000000000028e+01 1.327272858805370081e-04
3.232000000000000028e+01 1.327272858805370081e-04
3.232000000000000028e+01 1.327272858805370081e-04
3.232000000000000028e+01 1.327272858805370081e-04
3.264000000000000057e+01 2.009834952918409981e-04
3.264000000000000057e+01 2.009834952918409981e-04
3.264000000000000057e+01 2.009834952918409981e-04
3.264000000000000057e+01 2.009834952918409981e-04
3.296000000000000085e+01 2.648092576256450112e-04
3.296000000000000085e+01 2.648092576256450112e-04
3.296000000000000085e+01 2.648092576256450112e-04
3.296000000000000085e+01 2.648092576256450112e-04
3.328000000000000114e+01 3.297169996867480132e-04
3.328000000000000114e+01 3.297169996867480132e-04
3.328000000000000114e+01 3.297169996867480132e-04
3.328000000000000114e+01 3.297169996867480132e-04
3.360000000000000142e+01 3.844745205864800032e-04
3.360000000000000142e+01 3.844745205864800032e-04
3.360000000000000142e+01 3.844745205864800032e-04
3.360000000000000142e+01 3.844745205864800032e-04
3.392000000000000171e+01 4.118024046623609781e-04
3.392000000000000171e+01 4.118024046623609781e-04
3.392000000000000171e+01 4.118024046623609781e-04
3.392000000000000171e+01 4.118024046623609781e-04
3.424000000000000199e+01 4.135312091464810264e-04
3.424000000000000199e+01 4.135312091464810264e-04
3.424000000000000199e+01 4.135312091464810264e-04
3.424000000000000199e+01 4.135312091464810264e-04
3.456000000000000227e+01 3.848010941392670105e-04
3.456000000000000227e+01 3.848010941392670105e-04
3.456000000000000227e+01 3.848010941392670105e-04
3.456000000000000227e+01 3.848010941392670105e-04
3.488000000000000256e+01 3.364043030343219737e-04
3.488000000000000256e+01 3.364043030343219737e-04
3.488000000000000256e+01 3.364043030343219737e-04
3.488000000000000256e+01 3.364043030343219737e-04
3.520000000000000284e+01 3.159984702870879784e-04
3.520000000000000284e+01 3.159984702870879784e-04
3.520000000000000284e+01 3.159984702870879784e-04
3.520000000000000284e+01 3.159984702870879784e-04
3.552000000000000313e+01 3.339793530046480095e-04
3.552000000000000313e+01 3.339793530046480095e-04
3.552000000000000313e+01 3.339793530046480095e-04
3.552000000000000313e+01 3.339793530046480095e-04
3.584000000000000341e+01 3.805215904814779880e-04
3.584000000000000341e+01 3.805215904814779880e-04
3.584000000000000341e+01 3.805215904814779880e-04
3.584000000000000341e+01 3.805215904814779880e-04
3.615999999999999659e+01 4.284627112212220038e-04
3.615999999999999659e+01 4.284627112212220038e-04
3.615999999999999659e+01 4.284627112212220038e-04
3.615999999999999659e+01 4.284627112212220038e-04
3.647999999999999687e+01 4.705689779461510189e-04
3.647999999999999687e+01 4.705689779461510189e-04
3.647999999999999687e+01 4.705689779461510189e-04
3.647999999999999687e+01 4.705689779461510189e-04
3.679999999999999716e+01 5.034081109581620399e-04
3.679999999999999716e+01 5.034081109581620399e-04
3.679999999999999716e+01 5.034081109581620399e-04
3.679999999999999716e+01 5.034081109581620399e-04
3.711999999999999744e+01 5.260117662454409605e-04
3.711999999999999744e+01 5.260117662454409605e-04
3.711999999999999744e+01 5.260117662454409605e-04
3.711999999999999744e+01 5.260117662454409605e-04
3.743999999999999773e+01 5.419062790808949889e-04
3.743999999999999773e+01 5.419062790808949889e-04
3.743999999999999773e+01 5.419062790808949889e-04
3.743999999999999773e+01 5.419062790808949889e-04
3.775999999999999801e+01 5.464361103580180502e-04
3.775999999999999801e+01 5.464361103580180502e-04
3.775999999999999801e+01 5.464361103580180502e-04
3.775999999999999801e+01 5.464361103580180502e-04
3.807999999999999829e+01 5.297392415864129751e-04
3.807999999999999829e+01 5.297392415864129751e-04
3.807999999999999829e+01 5.297392415864129751e-04
3.807999999999999829e+01 5.297392415864129751e-04
3.839999999999999858e+01 4.881795363221829972e-04
3.839999999999999858e+01 4.881795363221829972e-04
3.839999999999999858e+01 4.881795363221829972e-04
3.839999999999999858e+01 4.881795363221829972e-04
3.871999999999999886e+01 4.162753132832999856e-04
3.871999999999999886e+01 4.162753132832999856e-04
3.871999999999999886e+01 4.162753132832999856e-04
3.871999999999999886e+01 4.162753132832999856e-04
3.903999999999999915e+01 3.403761327749159891e-04
3.903999999999999915e+01 3.403761327749159891e-04
3.903999999999999915e+01 3.403761327749159891e-04
3.903999999999999915e+01 3.403761327749159891e-04
3.935999999999999943e+01 2.844404877578950077e-04
3.935999999999999943e+01 2.844404877578950077e-04
3.935999999999999943e+01 2.844404877578950077e-04
3.935999999999999943e+01 2.844404877578950077e-04
3.967999999999999972e+01 2.591839210785589799e-04
3.967999999999999972e+01 2.591839210785589799e-04
3.967999999999999972e+01 2.591839210785589799e-04
3.967999999999999972e+01 2.591839210785589799e-04
4.000000000000000000e+01 2.249592728486079910e-04
4.000000000000000000e+01 2.249592728486079910e-04
4.000000000000000000e+01 2.249592728486079910e-04
4.000000000000000000e+01 2.249592728486079910e-04
4.032000000000000028e+01 1.907297632526249983e-04
4.032000000000000028e+01 1.907297632526249983e-04
4.032000000000000028e+01 1.907297632526249983e-04
4.032000000000000028e+01 1.907297632526249983e-04
4.064000000000000057e+01 1.728048702207249962e-04
4.064000000000000057e+01 1.728048702207249962e-04
4.064000000000000057e+01 1.728048702207249962e-04
4.064000000000000057e+01 1.728048702207249962e-04
4.096000000000000085e+01 1.555646874367210084e-04
4.096000000000000085e+01 1.555646874367210084e-04
4.096000000000000085e+01 1.555646874367210084e-04
4.096000000000000085e+01 1.555646874367210084e-04
4.128000000000000114e+01 1.381016148973790111e-04
4.128000000000000114e+01 1.381016148973790111e-04
4.128000000000000114e+01 1.381016148973790111e-04
4.128000000000000114e+01 1.381016148973790111e-04
4.160000000000000142e+01 1.452466663970320099e-04
4.160000000000000142e+01 1.452466663970320099e-04
4.160000000000000142e+01 1.452466663970320099e-04
4.160000000000000142e+01 1.452466663970320099e-04
4.192000000000000171e+01 1.531312120490930010e-04
4.192000000000000171e+01 1.531312120490930010e-04
4.192000000000000171e+01 1.531312120490930010e-04
4.192000000000000171e+01 1.531312120490930010e-04
4.224000000000000199e+01 1.739796233670780042e-04
4.224000000000000199e+01 1.739796233670780042e-04
4.224000000000000199e+01 1.739796233670780042e-04
4.224000000000000199e+01 1.739796233670780042e-04
4.256000000000000227e+01 1.930626754474799867e-04
4.256000000000000227e+01 1.930626754474799867e-04
4.256000000000000227e+01 1.930626754474799867e-04
4.256000000000000227e+01 1.930626754474799867e-04
4.288000000000000256e+01 2.161378527296859971e-04
4.288000000000000256e+01 2.161378527296859971e-04
4.288000000000000256e+01 2.161378527296859971e-04
4.288000000000000256e+01 2.161378527296859971e-04
4.320000000000000284e+01 2.365401832034330100e-04
4.320000000000000284e+01 2.365401832034330100e-04
4.320000000000000284e+01 2.365401832034330100e-04
4.320000000000000284e+01 2.365401832034330100e-04
4.352000000000000313e+01 2.641564025503420014e-04
4.352000000000000313e+01 2.641564025503420014e-04
4.352000000000000313e+01 2.641564025503420014e-04
4.352000000000000313e+01 2.641564025503420014e-04
4.384000000000000341e+01 2.902146465417850181e-04
4.384000000000000341e+01 2.902146465417850181e-04
4.384000000000000341e+01 2.902146465417850181e-04
4.384000000000000341e+01 2.902146465417850181e-04
4.415999999999999659e+01 3.164130054097619746e-04
4.415999999999999659e+01 3.164130054097619746e-04
4.415999999999999659e+01 3.164130054097619746e-04
4.415999999999999659e+01 3.164130054097619746e-04
4.447999999999999687e+01 3.541819792459629797e-04
4.447999999999999687e+01 3.541819792459629797e-04
4.447999999999999687e+01 3.541819792459629797e-04
4.447999999999999687e+01 3.541819792459629797e-04
4.479999999999999716e+01 3.766719627858170264e-04
4.479999999999999716e+01 3.766719627858170264e-04
4.479999999999999716e+01 3.766719627858170264e-04
4.479999999999999716e+01 3.766719627858170264e-04
4.511999999999999744e+01 4.142707300066860170e-04
4.511999999999999744e+01 4.142707300066860170e-04
4.511999999999999744e+01 4.142707300066860170e-04
4.511999999999999744e+01 4.142707300066860170e-04
4.543999999999999773e+01 4.796874819760509924e-04
4.543999999999999773e+01 4.796874819760509924e-04
4.543999999999999773e+01 4.796874819760509924e-04
4.543999999999999773e+01 4.796874819760509924e-04
4.575999999999999801e+01 5.443097024606930031e-04
4.575999999999999801e+01 5.443097024606930031e-04
4.575999999999999801e+01 5.443097024606930031e-04
4.575999999999999801e+01 5.443097024606930031e-04
4.607999999999999829e+01 6.089334638922570516e-04
4.607999999999999829e+01 6.089334638922570516e-04
4.607999999999999829e+01 6.089334638922570516e-04
