t ham
0.000000000000000000e+00 2.680144570355789914e-06
3.200000000000000067e-01 inf
6.400000000000000133e-01 2.412910643768499839e-06
9.599999999999999645e-01 inf
1.280000000000000027e+00 2.336034309527139945e-06
1.600000000000000089e+00 inf
1.919999999999999929e+00 2.416117027838389903e-06
2.240000000000000213e+00 inf
2.560000000000000053e+00 2.598833706048800197e-06
2.879999999999999893e+00 inf
3.200000000000000178e+00 2.830644581589370066e-06
3.520000000000000018e+00 inf
3.839999999999999858e+00 3.101863865856180057e-06
4.160000000000000142e+00 inf
4.480000000000000426e+00 3.349443467889680088e-06
4.799999999999999822e+00 inf
5.120000000000000107e+00 3.593227248076520022e-06
5.440000000000000391e+00 inf
5.759999999999999787e+00 3.770058538095200007e-06
6.080000000000000071e+00 inf
6.400000000000000355e+00 4.010484362626650006e-06
6.719999999999999751e+00 inf
7.040000000000000036e+00 4.081891199051409593e-06
7.360000000000000320e+00 inf
7.679999999999999716e+00 4.207242926847339784e-06
8.000000000000000000e+00 inf
8.320000000000000284e+00 4.255354100836639742e-06
8.640000000000000568e+00 inf
8.960000000000000853e+00 4.277301091281010320e-06
9.279999999999999361e+00 inf
9.599999999999999645e+00 4.313477687859229722e-06
9.919999999999999929e+00 inf
1.024000000000000021e+01 4.319387642419329964e-06
1.056000000000000050e+01 inf
1.088000000000000078e+01 4.359989202301730266e-06
1.119999999999999929e+01 inf
1.151999999999999957e+01 4.334459380608059751e-06
1.183999999999999986e+01 inf
1.216000000000000014e+01 4.352771233973319847e-06
1.248000000000000043e+01 inf
1.280000000000000071e+01 4.358763991249519833e-06
1.311999999999999922e+01 inf
1.343999999999999950e+01 4.375811620931010235e-06
1.375999999999999979e+01 inf
1.408000000000000007e+01 4.368524184051070404e-06
1.440000000000000036e+01 inf
1.472000000000000064e+01 4.381075927383889620e-06
1.503999999999999915e+01 inf
1.535999999999999943e+01 4.392369746675479786e-06
1.567999999999999972e+01 inf
1.600000000000000000e+01 4.307556147246049849e-06
1.632000000000000028e+01 inf
1.664000000000000057e+01 4.375876415550639600e-06
1.696000000000000085e+01 inf
1.728000000000000114e+01 4.375669113972129937e-06
1.760000000000000142e+01 inf
1.792000000000000171e+01 4.444953248705720354e-06
1.823999999999999844e+01 inf
1.855999999999999872e+01 4.409645772993029781e-06
1.887999999999999901e+01 inf
1.919999999999999929e+01 4.444643602544739763e-06
1.951999999999999957e+01 inf
1.983999999999999986e+01 4.474691899520410328e-06
2.016000000000000014e+01 inf
2.048000000000000043e+01 4.485442531666650172e-06
2.080000000000000071e+01 inf
2.112000000000000099e+01 4.451818572636249980e-06
2.144000000000000128e+01 inf
2.176000000000000156e+01 4.480357010538580002e-06
2.207999999999999829e+01 inf
2.239999999999999858e+01 4.445176232575579628e-06
2.271999999999999886e+01 inf
