# time mean_radius area m_irreducible areal_radius
2.163199999999999932e+02 1.942107051000000029e+00 1.942047905999999955e+02 1.965599539000000062e+00 3.931199079000000207e+00
2.166399999999999864e+02 1.942457797000000097e+00 1.942073196999999993e+02 1.965612337999999903e+00 3.931224675999999807e+00
2.169600000000000080e+02 1.942808120000000027e+00 1.942099704999999972e+02 1.965625753000000087e+00 3.931251505000000090e+00
2.172800000000000011e+02 1.943158200999999918e+00 1.942127595999999983e+02 1.965639866999999930e+00 3.931279733999999859e+00
2.175999999999999943e+02 1.943507236999999943e+00 1.942156345999999871e+02 1.965654416000000015e+00 3.931308832000000031e+00
2.179199999999999875e+02 1.943854731000000058e+00 1.942185656000000051e+02 1.965669247999999980e+00 3.931338497000000043e+00
2.182400000000000091e+02 1.944201021999999890e+00 1.942215779999999938e+02 1.965684492999999922e+00 3.931368985000000205e+00
2.185600000000000023e+02 1.944542604000000008e+00 1.942244343000000129e+02 1.965698946999999919e+00 3.931397893999999837e+00
2.188799999999999955e+02 1.944880799999999965e+00 1.942272365000000036e+02 1.965713126999999893e+00 3.931426253999999787e+00
2.191999999999999886e+02 1.945217143999999898e+00 1.942300931999999989e+02 1.965727583000000056e+00 3.931455165000000029e+00
2.195200000000000102e+02 1.945551363999999950e+00 1.942329882999999882e+02 1.965742233000000061e+00 3.931484465000000039e+00
2.198400000000000034e+02 1.945883516000000091e+00 1.942359275999999966e+02 1.965757106000000087e+00 3.931514212000000175e+00
2.201599999999999966e+02 1.946210811000000040e+00 1.942387213000000088e+02 1.965771243000000057e+00 3.931542486000000114e+00
2.204799999999999898e+02 1.946535802000000093e+00 1.942415528999999879e+02 1.965785571000000065e+00 3.931571143000000212e+00
2.208000000000000114e+02 1.946859423999999894e+00 1.942444831999999906e+02 1.965800398999999921e+00 3.931600797999999841e+00
2.211200000000000045e+02 1.947180635000000049e+00 1.942474382000000048e+02 1.965815351999999905e+00 3.931630703000000171e+00
2.214399999999999977e+02 1.947500730000000013e+00 1.942505093999999985e+02 1.965830892000000052e+00 3.931661785000000187e+00
2.217599999999999909e+02 1.947818100999999968e+00 1.942535805999999923e+02 1.965846433000000060e+00 3.931692865000000037e+00
2.220800000000000125e+02 1.948128697000000020e+00 1.942563745999999867e+02 1.965860570000000029e+00 3.931721140000000059e+00
2.224000000000000057e+02 1.948434600999999988e+00 1.942590437000000065e+02 1.965874075000000110e+00 3.931748150999999858e+00
2.227199999999999989e+02 1.948735960000000045e+00 1.942615972000000113e+02 1.965886996000000053e+00 3.931773992000000106e+00
2.230399999999999920e+02 1.949034493999999951e+00 1.942641553999999928e+02 1.965899939999999901e+00 3.931799879999999803e+00
2.233600000000000136e+02 1.949329389000000079e+00 1.942666561999999999e+02 1.965912593999999958e+00 3.931825187999999915e+00
2.236800000000000068e+02 1.949620342000000006e+00 1.942690808000000118e+02 1.965924862000000051e+00 3.931849723000000019e+00
2.240000000000000000e+02 1.949911562999999903e+00 1.942717178999999987e+02 1.965938205000000050e+00 3.931876410000000099e+00
2.243199999999999932e+02 1.950200962999999899e+00 1.942744080999999881e+02 1.965951817000000101e+00 3.931903634000000203e+00
2.246399999999999864e+02 1.950485462999999919e+00 1.942769355000000076e+02 1.965964604999999921e+00 3.931929209000000203e+00
2.249600000000000080e+02 1.950764434000000103e+00 1.942792584999999974e+02 1.965976358999999896e+00 3.931952717000000153e+00
2.252800000000000011e+02 1.951038451999999923e+00 1.942814196999999865e+02 1.965987292999999969e+00 3.931974585999999938e+00
2.255999999999999943e+02 1.951310541000000010e+00 1.942836250000000007e+02 1.965998450999999925e+00 3.931996901999999849e+00
2.259199999999999875e+02 1.951578511999999987e+00 1.942857153999999866e+02 1.966009027999999992e+00 3.932018055999999984e+00
2.262400000000000091e+02 1.951841807000000095e+00 1.942876531000000000e+02 1.966018832000000049e+00 3.932037664000000099e+00
2.265600000000000023e+02 1.952101558000000070e+00 1.942895142000000135e+02 1.966028247999999978e+00 3.932056495999999957e+00
2.268799999999999955e+02 1.952359662000000107e+00 1.942914245999999991e+02 1.966037913999999942e+00 3.932075826999999801e+00
2.271999999999999886e+02 1.952615890999999992e+00 1.942933577000000014e+02 1.966047694000000012e+00 3.932095388000000025e+00
2.275200000000000102e+02 1.952866922999999977e+00 1.942950792000000035e+02 1.966056403999999924e+00 3.932112807999999848e+00
2.278400000000000034e+02 1.953114154000000102e+00 1.942966867000000093e+02 1.966064537000000056e+00 3.932129075000000196e+00
2.281599999999999966e+02 1.953357891000000013e+00 1.942981961000000126e+02 1.966072174000000006e+00 3.932144348000000011e+00
2.284799999999999898e+02 1.953598857000000022e+00 1.942996524000000136e+02 1.966079541999999902e+00 3.932159083999999805e+00
2.288000000000000114e+02 1.953838227000000094e+00 1.943011290999999972e+02 1.966087013000000105e+00 3.932174026000000211e+00
2.291200000000000045e+02 1.954074760999999993e+00 1.943025331999999992e+02 1.966094116999999919e+00 3.932188233999999838e+00
2.294399999999999977e+02 1.954308275000000039e+00 1.943038462000000095e+02 1.966100760000000003e+00 3.932201520000000006e+00
2.297599999999999909e+02 1.954538037999999922e+00 1.943050136999999893e+02 1.966106665999999947e+00 3.932213332999999977e+00
2.300800000000000125e+02 1.954764243000000068e+00 1.943060471999999947e+02 1.966111895999999915e+00 3.932223791000000190e+00
2.304000000000000057e+02 1.954987389000000020e+00 1.943069759999999917e+02 1.966116594999999911e+00 3.932233189000000184e+00
2.307199999999999989e+02 1.955208432000000052e+00 1.943078615999999954e+02 1.966121074999999996e+00 3.932242149999999992e+00
2.310399999999999920e+02 1.955427062000000049e+00 1.943086782999999969e+02 1.966125206999999930e+00 3.932250413999999861e+00
2.313600000000000136e+02 1.955645093000000001e+00 1.943095437000000061e+02 1.966129586000000096e+00 3.932259171000000109e+00
2.316800000000000068e+02 1.955860292999999972e+00 1.943102943000000096e+02 1.966133383000000068e+00 3.932266766000000136e+00
2.320000000000000000e+02 1.956071791000000060e+00 1.943108668000000137e+02 1.966136279000000098e+00 3.932272558000000195e+00
2.323199999999999932e+02 1.956282392999999953e+00 1.943114529000000061e+02 1.966139244000000064e+00 3.932278489000000210e+00
2.326399999999999864e+02 1.956492268999999951e+00 1.943120566999999994e+02 1.966142298999999927e+00 3.932284598999999936e+00
2.329600000000000080e+02 1.956699760000000010e+00 1.943125536000000011e+02 1.966144813000000102e+00 3.932289626000000204e+00
2.332800000000000011e+02 1.956904411000000010e+00 1.943129110000000139e+02 1.966146621000000039e+00 3.932293243000000160e+00
2.335999999999999943e+02 1.957106905999999924e+00 1.943131727999999896e+02 1.966147945999999980e+00 3.932295891999999959e+00
2.339199999999999875e+02 1.957306173999999954e+00 1.943132639000000097e+02 1.966148406999999931e+00 3.932296812999999780e+00
2.342400000000000091e+02 1.957505856999999905e+00 1.943134317999999894e+02 1.966149256000000012e+00 3.932298512000000024e+00
2.345600000000000023e+02 1.957706050999999947e+00 1.943136704000000066e+02 1.966150462999999959e+00 3.932300927000000001e+00
2.348799999999999955e+02 1.957903849000000029e+00 1.943137740999999892e+02 1.966150988000000099e+00 3.932301975000000116e+00
2.351999999999999886e+02 1.958098582000000087e+00 1.943136971000000131e+02 1.966150599000000110e+00 3.932301197000000137e+00
2.355200000000000102e+02 1.958291986000000096e+00 1.943135575000000017e+02 1.966149892000000010e+00 3.932299784000000020e+00
2.358400000000000034e+02 1.958485706000000048e+00 1.943134649000000138e+02 1.966149423000000063e+00 3.932298847000000208e+00
2.361599999999999966e+02 1.958679043999999925e+00 1.943133655999999974e+02 1.966148921000000049e+00 3.932297842000000099e+00
2.364799999999999898e+02 1.958871760999999934e+00 1.943132356000000129e+02 1.966148263000000007e+00 3.932296527000000097e+00
2.368000000000000114e+02 1.959062925000000011e+00 1.943130082000000129e+02 1.966147112999999891e+00 3.932294225999999782e+00
2.371200000000000045e+02 1.959254143999999975e+00 1.943127915000000030e+02 1.966146017000000024e+00 3.932292034000000047e+00
2.374399999999999977e+02 1.959443446999999949e+00 1.943124469999999917e+02 1.966144273999999914e+00 3.932288547000000190e+00
2.377599999999999909e+02 1.959630441999999917e+00 1.943119489000000044e+02 1.966141753999999908e+00 3.932283507999999816e+00
2.380800000000000125e+02 1.959817520999999951e+00 1.943114601000000050e+02 1.966139281000000016e+00 3.932278562000000033e+00
2.384000000000000057e+02 1.960005926000000009e+00 1.943110615999999879e+02 1.966137264999999967e+00 3.932274528999999852e+00
2.387199999999999989e+02 1.960193966000000065e+00 1.943106324000000029e+02 1.966135093999999972e+00 3.932270186999999861e+00
2.390399999999999920e+02 1.960381184000000054e+00 1.943101397000000077e+02 1.966132600999999980e+00 3.932265200999999877e+00
2.393600000000000136e+02 1.960568934000000096e+00 1.943096732999999858e+02 1.966130240999999890e+00 3.932260481999999779e+00
2.396800000000000068e+02 1.960756970000000043e+00 1.943092139999999972e+02 1.966127916999999892e+00 3.932255833999999783e+00
2.400000000000000000e+02 1.960944629999999966e+00 1.943087138999999866e+02 1.966125386999999947e+00 3.932250773999999893e+00
2.403199999999999932e+02 1.961131060000000037e+00 1.943081133999999963e+02 1.966122348999999936e+00 3.932244697999999872e+00
2.406399999999999864e+02 1.961316304999999982e+00 1.943074186999999995e+02 1.966118833999999982e+00 3.932237669000000047e+00
2.409600000000000080e+02 1.961502795999999993e+00 1.943067978999999923e+02 1.966115693999999969e+00 3.932231387999999939e+00
2.412800000000000011e+02 1.961689416000000019e+00 1.943061696000000040e+02 1.966112515000000061e+00 3.932225029000000038e+00
2.415999999999999943e+02 1.961875862999999942e+00 1.943055131000000131e+02 1.966109193000000088e+00 3.932218386000000176e+00
2.419199999999999875e+02 1.962065136999999959e+00 1.943050321999999994e+02 1.966106759999999953e+00 3.932213520999999989e+00
2.422400000000000091e+02 1.962253991000000086e+00 1.943044993000000034e+02 1.966104064000000040e+00 3.932208129000000163e+00
2.425600000000000023e+02 1.962440635000000100e+00 1.943037951999999962e+02 1.966100501999999972e+00 3.932201003999999944e+00
2.428799999999999955e+02 1.962627208000000012e+00 1.943030726000000072e+02 1.966096845999999898e+00 3.932193691999999796e+00
2.431999999999999886e+02 1.962814899000000057e+00 1.943024101999999971e+02 1.966093494999999969e+00 3.932186988999999855e+00
2.435200000000000102e+02 1.963002869000000095e+00 1.943017486999999903e+02 1.966090147999999926e+00 3.932180295999999853e+00
2.438400000000000034e+02 1.963192714000000061e+00 1.943012018000000012e+02 1.966087380999999912e+00 3.932174761000000185e+00
2.441599999999999966e+02 1.963384961000000040e+00 1.943008004000000142e+02 1.966085349999999954e+00 3.932170699999999908e+00
2.444799999999999898e+02 1.963576385000000091e+00 1.943003195999999946e+02 1.966082917999999902e+00 3.932165835000000165e+00
2.448000000000000114e+02 1.963765482999999978e+00 1.942996617000000015e+02 1.966079589000000016e+00 3.932159178000000033e+00
2.451200000000000045e+02 1.963954586999999918e+00 1.942989940999999874e+02 1.966076211000000074e+00 3.932152422999999786e+00
2.454399999999999977e+02 1.964145341999999905e+00 1.942984315999999865e+02 1.966073364999999962e+00 3.932146731000000006e+00
2.457599999999999909e+02 1.964337835000000032e+00 1.942979779000000065e+02 1.966071069999999921e+00 3.932142139999999841e+00
2.460800000000000125e+02 1.964531454999999927e+00 1.942975894999999866e+02 1.966069105000000095e+00 3.932138209000000106e+00
2.464000000000000057e+02 1.964726010999999994e+00 1.942972532000000001e+02 1.966067403000000047e+00 3.932134807000000176e+00
2.467199999999999989e+02 1.964920020000000100e+00 1.942968688999999927e+02 1.966065458999999960e+00 3.932130917999999919e+00
2.470399999999999920e+02 1.965112363999999889e+00 1.942963648999999862e+02 1.966062908999999914e+00 3.932125817999999828e+00
