t re(Psi4_2_0) im(Psi4_2_0)  
0.000000000000000000e+00 6.351362154042590202e-10 1.614860614848312365e-15
1.600000000000000033e-01 6.251083717345029318e-10 1.652275421647484859e-15
3.200000000000000067e-01 6.083952989515746702e-10 1.714633432989021374e-15
4.799999999999999822e-01 5.952226618164456099e-10 1.795645933366521740e-15
6.400000000000000133e-01 5.821819054087710041e-10 1.897409161289440042e-15
8.000000000000000444e-01 5.720192340407771250e-10 2.001755787289800892e-15
9.599999999999999645e-01 5.638192462750512172e-10 2.114741587852483400e-15
1.120000000000000107e+00 5.600073913960059068e-10 2.217590551732931090e-15
1.280000000000000027e+00 5.597751863088429822e-10 2.316561349345946422e-15
1.439999999999999947e+00 5.645659657281764626e-10 2.392663807524027339e-15
1.600000000000000089e+00 5.738986180824634129e-10 2.452227983960315228e-15
1.760000000000000009e+00 5.868985625074373533e-10 2.487802800114974707e-15
1.919999999999999929e+00 6.038573259578508473e-10 2.501871948843429146e-15
2.080000000000000071e+00 6.209627903206781893e-10 2.493944680369300893e-15
2.240000000000000213e+00 6.394856616336028518e-10 2.464184577998037968e-15
2.399999999999999911e+00 6.540411566856566976e-10 2.425192821163856739e-15
2.560000000000000053e+00 6.664242032138284508e-10 2.372769016713899593e-15
2.720000000000000195e+00 6.724749982232326877e-10 2.322253232216234927e-15
2.879999999999999893e+00 6.735801427121606895e-10 2.268532111819474762e-15
3.040000000000000036e+00 6.690035945057730815e-10 2.228290185882984763e-15
3.200000000000000178e+00 6.589907009956920188e-10 2.195965944303557705e-15
3.359999999999999876e+00 6.462566134594905868e-10 2.185343314575716608e-15
3.520000000000000018e+00 6.298962814713136409e-10 2.191827654216728952e-15
3.680000000000000160e+00 6.141648757477372351e-10 2.219965767709519911e-15
3.839999999999999858e+00 5.976440060499070273e-10 2.268242053584054608e-15
4.000000000000000000e+00 5.838503148867250206e-10 2.333251387477492956e-15
4.160000000000000142e+00 5.716115880885497006e-10 2.416128810803524542e-15
4.320000000000000284e+00 5.625278800932447480e-10 2.509025744796103955e-15
4.480000000000000426e+00 5.560658394215286108e-10 2.614558382416982176e-15
4.639999999999999680e+00 5.522490600525600703e-10 2.721504326131487412e-15
4.799999999999999822e+00 5.510696773266313200e-10 2.833604375180821647e-15
4.959999999999999964e+00 5.522212497839751316e-10 2.939451261290916675e-15
5.120000000000000107e+00 5.558059245778522109e-10 3.042847407189811812e-15
5.280000000000000249e+00 5.622265058235181399e-10 3.135005050635549870e-15
5.440000000000000391e+00 5.713487254825641451e-10 3.218853445677318344e-15
5.599999999999999645e+00 5.841350069502119780e-10 3.287886197778220750e-15
5.759999999999999787e+00 6.002645424280631769e-10 3.344272105105561642e-15
5.919999999999999929e+00 6.197221618049736633e-10 3.384736449029018032e-15
6.080000000000000071e+00 6.425129217846512369e-10 3.410370802430077036e-15
6.240000000000000213e+00 6.656879654098187105e-10 3.418922855491049965e-15
6.400000000000000355e+00 6.902302449995647575e-10 3.411143378184845089e-15
6.559999999999999609e+00 7.096163901985600770e-10 3.389368561971771592e-15
6.719999999999999751e+00 7.260208577919147116e-10 3.352819676374143216e-15
6.879999999999999893e+00 7.313013957048116049e-10 3.304047093377331506e-15
7.040000000000000036e+00 7.281720879621704403e-10 3.242200688999285747e-15
7.200000000000000178e+00 7.110594950605416050e-10 3.176817986578644567e-15
7.360000000000000320e+00 6.818214301677459104e-10 3.104719811669600958e-15
7.519999999999999574e+00 6.417182959456892147e-10 3.035703242001498888e-15
7.679999999999999716e+00 5.903299581737576696e-10 2.966502585002628793e-15
7.839999999999999858e+00 5.372840941657430352e-10 2.913124880122441667e-15
8.000000000000000000e+00 4.793714781503849071e-10 2.870234447536170937e-15
8.160000000000000142e+00 4.316592868910645470e-10 2.851918363093119965e-15
8.320000000000000284e+00 3.891251281333315983e-10 2.853480934842421290e-15
8.480000000000000426e+00 3.655883742338863322e-10 2.887979944672270944e-15
8.640000000000000568e+00 3.564425677404885698e-10 2.951062798617035091e-15
8.800000000000000711e+00 3.671134625316831417e-10 3.049595477260075173e-15
8.960000000000000853e+00 3.957924739812895921e-10 3.181289320406949472e-15
9.119999999999999218e+00 4.363229384299893962e-10 3.342067937450858963e-15
9.279999999999999361e+00 4.907570770975386106e-10 3.533290125229467654e-15
9.439999999999999503e+00 5.448187958103918394e-10 3.740734632094122287e-15
9.599999999999999645e+00 6.032667926263875700e-10 3.969141875225363460e-15
9.759999999999999787e+00 6.522484750437527119e-10 4.198385978386901628e-15
9.919999999999999929e+00 6.963813738964027708e-10 4.435175566974350452e-15
1.008000000000000007e+01 7.301635098238111619e-10 4.652125956243861737e-15
