t shift
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000033e-01 -3.135600885527100119e-12
1.600000000000000033e-01 -3.135600885527100119e-12
1.600000000000000033e-01 -3.135600885527100119e-12
3.200000000000000067e-01 -2.945429677686610207e-11
3.200000000000000067e-01 -2.945429677686610207e-11
3.200000000000000067e-01 -2.945429677686610207e-11
4.799999999999999822e-01 -1.918264232834799865e-11
4.799999999999999822e-01 -1.918264232834799865e-11
4.799999999999999822e-01 -1.918264232834799865e-11
6.400000000000000133e-01 -4.074286710763389840e-11
6.400000000000000133e-01 -4.074286710763389840e-11
6.400000000000000133e-01 -4.074286710763389840e-11
8.000000000000000444e-01 1.183129588951130050e-12
8.000000000000000444e-01 1.183129588951130050e-12
8.000000000000000444e-01 1.183129588951130050e-12
9.599999999999999645e-01 -2.259113962506269850e-11
9.599999999999999645e-01 -2.259113962506269850e-11
9.599999999999999645e-01 -2.259113962506269850e-11
1.120000000000000107e+00 -8.160414375932159911e-11
1.120000000000000107e+00 -8.160414375932159911e-11
1.120000000000000107e+00 -8.160414375932159911e-11
1.280000000000000027e+00 -2.040782047580299855e-11
1.280000000000000027e+00 -2.040782047580299855e-11
1.280000000000000027e+00 -2.040782047580299855e-11
1.439999999999999947e+00 -3.045867799135809849e-10
1.439999999999999947e+00 -3.045867799135809849e-10
1.439999999999999947e+00 -3.045867799135809849e-10
1.600000000000000089e+00 -9.016129465725760321e-11
1.600000000000000089e+00 -9.016129465725760321e-11
1.600000000000000089e+00 -9.016129465725760321e-11
1.760000000000000009e+00 -1.134383717812640054e-10
1.760000000000000009e+00 -1.134383717812640054e-10
1.760000000000000009e+00 -1.134383717812640054e-10
1.919999999999999929e+00 -1.993390674842549932e-10
1.919999999999999929e+00 -1.993390674842549932e-10
1.919999999999999929e+00 -1.993390674842549932e-10
2.080000000000000071e+00 6.657622552133150163e-11
2.080000000000000071e+00 6.657622552133150163e-11
2.080000000000000071e+00 6.657622552133150163e-11
2.240000000000000213e+00 -2.211482197595950124e-10
2.240000000000000213e+00 -2.211482197595950124e-10
2.240000000000000213e+00 -2.211482197595950124e-10
2.399999999999999911e+00 -4.197190171224889766e-11
2.399999999999999911e+00 -4.197190171224889766e-11
2.399999999999999911e+00 -4.197190171224889766e-11
2.560000000000000053e+00 6.640062654756709985e-12
2.560000000000000053e+00 6.640062654756709985e-12
2.560000000000000053e+00 6.640062654756709985e-12
2.720000000000000195e+00 2.325938960162300026e-10
2.720000000000000195e+00 2.325938960162300026e-10
2.720000000000000195e+00 2.325938960162300026e-10
2.879999999999999893e+00 -1.088145019570160098e-09
2.879999999999999893e+00 -1.088145019570160098e-09
2.879999999999999893e+00 -1.088145019570160098e-09
3.040000000000000036e+00 1.181169142425040088e-09
3.040000000000000036e+00 1.181169142425040088e-09
3.040000000000000036e+00 1.181169142425040088e-09
3.200000000000000178e+00 -5.803502671771230442e-10
3.200000000000000178e+00 -5.803502671771230442e-10
3.200000000000000178e+00 -5.803502671771230442e-10
3.359999999999999876e+00 5.067924002432809571e-10
3.359999999999999876e+00 5.067924002432809571e-10
3.359999999999999876e+00 5.067924002432809571e-10
3.520000000000000018e+00 -2.220096038458190092e-10
3.520000000000000018e+00 -2.220096038458190092e-10
3.520000000000000018e+00 -2.220096038458190092e-10
3.680000000000000160e+00 1.030318601671940037e-09
3.680000000000000160e+00 1.030318601671940037e-09
3.680000000000000160e+00 1.030318601671940037e-09
3.839999999999999858e+00 9.215254871208120631e-11
3.839999999999999858e+00 9.215254871208120631e-11
3.839999999999999858e+00 9.215254871208120631e-11
4.000000000000000000e+00 2.180066017264649892e-10
4.000000000000000000e+00 2.180066017264649892e-10
4.000000000000000000e+00 2.180066017264649892e-10
4.160000000000000142e+00 1.345693921103930090e-10
4.160000000000000142e+00 1.345693921103930090e-10
4.160000000000000142e+00 1.345693921103930090e-10
4.320000000000000284e+00 8.944869724363529871e-10
4.320000000000000284e+00 8.944869724363529871e-10
4.320000000000000284e+00 8.944869724363529871e-10
4.480000000000000426e+00 3.765781675335230053e-10
4.480000000000000426e+00 3.765781675335230053e-10
4.480000000000000426e+00 3.765781675335230053e-10
4.639999999999999680e+00 -4.344660151216930218e-11
4.639999999999999680e+00 -4.344660151216930218e-11
4.639999999999999680e+00 -4.344660151216930218e-11
4.799999999999999822e+00 8.886065407763950198e-10
4.799999999999999822e+00 8.886065407763950198e-10
4.799999999999999822e+00 8.886065407763950198e-10
4.959999999999999964e+00 -6.684281393888699918e-11
4.959999999999999964e+00 -6.684281393888699918e-11
4.959999999999999964e+00 -6.684281393888699918e-11
5.120000000000000107e+00 1.869939661893569908e-10
5.120000000000000107e+00 1.869939661893569908e-10
5.120000000000000107e+00 1.869939661893569908e-10
5.280000000000000249e+00 -7.046430973813480276e-10
5.280000000000000249e+00 -7.046430973813480276e-10
5.280000000000000249e+00 -7.046430973813480276e-10
5.440000000000000391e+00 -3.695661336911479888e-11
5.440000000000000391e+00 -3.695661336911479888e-11
5.440000000000000391e+00 -3.695661336911479888e-11
5.599999999999999645e+00 3.943698037599570144e-10
5.599999999999999645e+00 3.943698037599570144e-10
5.599999999999999645e+00 3.943698037599570144e-10
5.759999999999999787e+00 -1.464571304775009936e-09
5.759999999999999787e+00 -1.464571304775009936e-09
5.759999999999999787e+00 -1.464571304775009936e-09
5.919999999999999929e+00 1.182735616634600087e-09
5.919999999999999929e+00 1.182735616634600087e-09
5.919999999999999929e+00 1.182735616634600087e-09
6.080000000000000071e+00 -5.919768017544539777e-10
6.080000000000000071e+00 -5.919768017544539777e-10
6.080000000000000071e+00 -5.919768017544539777e-10
6.240000000000000213e+00 2.563947901169719904e-10
6.240000000000000213e+00 2.563947901169719904e-10
6.240000000000000213e+00 2.563947901169719904e-10
6.400000000000000355e+00 -1.249659398565500093e-09
6.400000000000000355e+00 -1.249659398565500093e-09
6.400000000000000355e+00 -1.249659398565500093e-09
6.559999999999999609e+00 1.296527765219389950e-09
6.559999999999999609e+00 1.296527765219389950e-09
6.559999999999999609e+00 1.296527765219389950e-09
6.719999999999999751e+00 -4.433779977855780017e-10
6.719999999999999751e+00 -4.433779977855780017e-10
6.719999999999999751e+00 -4.433779977855780017e-10
6.879999999999999893e+00 9.380445978397000009e-11
6.879999999999999893e+00 9.380445978397000009e-11
6.879999999999999893e+00 9.380445978397000009e-11
7.040000000000000036e+00 -3.828636220195350013e-10
7.040000000000000036e+00 -3.828636220195350013e-10
7.040000000000000036e+00 -3.828636220195350013e-10
7.200000000000000178e+00 -1.559415352786820023e-10
7.200000000000000178e+00 -1.559415352786820023e-10
7.200000000000000178e+00 -1.559415352786820023e-10
7.360000000000000320e+00 6.024677607253280422e-10
