t trk
1.119999999999999929e+01 -1.582049605310010040e-07
1.119999999999999929e+01 -1.582049605310010040e-07
1.119999999999999929e+01 -1.582049605310010040e-07
1.119999999999999929e+01 -1.582049605310010040e-07
1.151999999999999957e+01 4.686287028916739824e-06
1.151999999999999957e+01 4.686287028916739824e-06
1.151999999999999957e+01 4.686287028916739824e-06
1.151999999999999957e+01 4.686287028916739824e-06
1.183999999999999986e+01 2.585796667829059927e-06
1.183999999999999986e+01 2.585796667829059927e-06
1.183999999999999986e+01 2.585796667829059927e-06
1.183999999999999986e+01 2.585796667829059927e-06
1.216000000000000014e+01 1.370029534488980047e-06
1.216000000000000014e+01 1.370029534488980047e-06
1.216000000000000014e+01 1.370029534488980047e-06
1.216000000000000014e+01 1.370029534488980047e-06
1.248000000000000043e+01 3.588120066020099721e-08
1.248000000000000043e+01 3.588120066020099721e-08
1.248000000000000043e+01 3.588120066020099721e-08
1.248000000000000043e+01 3.588120066020099721e-08
1.280000000000000071e+01 -7.809346328565559928e-07
1.280000000000000071e+01 -7.809346328565559928e-07
1.280000000000000071e+01 -7.809346328565559928e-07
1.280000000000000071e+01 -7.809346328565559928e-07
1.311999999999999922e+01 1.395884151830220031e-06
1.311999999999999922e+01 1.395884151830220031e-06
1.311999999999999922e+01 1.395884151830220031e-06
1.311999999999999922e+01 1.395884151830220031e-06
1.343999999999999950e+01 1.765258877592439905e-06
1.343999999999999950e+01 1.765258877592439905e-06
1.343999999999999950e+01 1.765258877592439905e-06
1.343999999999999950e+01 1.765258877592439905e-06
1.375999999999999979e+01 7.634854665104229342e-08
1.375999999999999979e+01 7.634854665104229342e-08
1.375999999999999979e+01 7.634854665104229342e-08
1.375999999999999979e+01 7.634854665104229342e-08
1.408000000000000007e+01 1.616166164817649964e-06
1.408000000000000007e+01 1.616166164817649964e-06
1.408000000000000007e+01 1.616166164817649964e-06
1.408000000000000007e+01 1.616166164817649964e-06
1.440000000000000036e+01 1.480588268582009959e-06
1.440000000000000036e+01 1.480588268582009959e-06
1.440000000000000036e+01 1.480588268582009959e-06
1.440000000000000036e+01 1.480588268582009959e-06
1.472000000000000064e+01 -1.234055698712610075e-06
1.472000000000000064e+01 -1.234055698712610075e-06
1.472000000000000064e+01 -1.234055698712610075e-06
1.472000000000000064e+01 -1.234055698712610075e-06
1.503999999999999915e+01 -1.139501045508429977e-06
1.503999999999999915e+01 -1.139501045508429977e-06
1.503999999999999915e+01 -1.139501045508429977e-06
1.503999999999999915e+01 -1.139501045508429977e-06
1.535999999999999943e+01 1.368615132191939948e-06
1.535999999999999943e+01 1.368615132191939948e-06
1.535999999999999943e+01 1.368615132191939948e-06
1.535999999999999943e+01 1.368615132191939948e-06
1.567999999999999972e+01 -2.115584081917040091e-07
1.567999999999999972e+01 -2.115584081917040091e-07
1.567999999999999972e+01 -2.115584081917040091e-07
1.567999999999999972e+01 -2.115584081917040091e-07
1.600000000000000000e+01 -2.514558737243700018e-06
1.600000000000000000e+01 -2.514558737243700018e-06
1.600000000000000000e+01 -2.514558737243700018e-06
1.600000000000000000e+01 -2.514558737243700018e-06
1.632000000000000028e+01 -1.546550099284980083e-06
1.632000000000000028e+01 -1.546550099284980083e-06
1.632000000000000028e+01 -1.546550099284980083e-06
1.632000000000000028e+01 -1.546550099284980083e-06
1.664000000000000057e+01 -3.040154871354120133e-07
1.664000000000000057e+01 -3.040154871354120133e-07
1.664000000000000057e+01 -3.040154871354120133e-07
1.664000000000000057e+01 -3.040154871354120133e-07
1.696000000000000085e+01 -5.561121597009199935e-07
1.696000000000000085e+01 -5.561121597009199935e-07
1.696000000000000085e+01 -5.561121597009199935e-07
1.696000000000000085e+01 -5.561121597009199935e-07
1.728000000000000114e+01 -1.214503029453670058e-06
1.728000000000000114e+01 -1.214503029453670058e-06
1.728000000000000114e+01 -1.214503029453670058e-06
1.728000000000000114e+01 -1.214503029453670058e-06
1.760000000000000142e+01 -2.041522101261470049e-06
1.760000000000000142e+01 -2.041522101261470049e-06
1.760000000000000142e+01 -2.041522101261470049e-06
1.760000000000000142e+01 -2.041522101261470049e-06
1.792000000000000171e+01 -1.270093180355960045e-06
1.792000000000000171e+01 -1.270093180355960045e-06
1.792000000000000171e+01 -1.270093180355960045e-06
1.792000000000000171e+01 -1.270093180355960045e-06
1.823999999999999844e+01 -1.796648600419419999e-06
1.823999999999999844e+01 -1.796648600419419999e-06
1.823999999999999844e+01 -1.796648600419419999e-06
1.823999999999999844e+01 -1.796648600419419999e-06
1.855999999999999872e+01 -2.102665939990040068e-06
1.855999999999999872e+01 -2.102665939990040068e-06
1.855999999999999872e+01 -2.102665939990040068e-06
1.855999999999999872e+01 -2.102665939990040068e-06
1.887999999999999901e+01 -1.606931069683339982e-06
1.887999999999999901e+01 -1.606931069683339982e-06
1.887999999999999901e+01 -1.606931069683339982e-06
1.887999999999999901e+01 -1.606931069683339982e-06
1.919999999999999929e+01 -1.374225819478699894e-06
1.919999999999999929e+01 -1.374225819478699894e-06
1.919999999999999929e+01 -1.374225819478699894e-06
1.919999999999999929e+01 -1.374225819478699894e-06
1.951999999999999957e+01 -2.745938012556219933e-06
1.951999999999999957e+01 -2.745938012556219933e-06
1.951999999999999957e+01 -2.745938012556219933e-06
1.951999999999999957e+01 -2.745938012556219933e-06
1.983999999999999986e+01 -2.941848316092630121e-06
1.983999999999999986e+01 -2.941848316092630121e-06
1.983999999999999986e+01 -2.941848316092630121e-06
1.983999999999999986e+01 -2.941848316092630121e-06
2.016000000000000014e+01 -1.891514291854730018e-06
2.016000000000000014e+01 -1.891514291854730018e-06
2.016000000000000014e+01 -1.891514291854730018e-06
2.016000000000000014e+01 -1.891514291854730018e-06
2.048000000000000043e+01 -2.711876921177780208e-06
2.048000000000000043e+01 -2.711876921177780208e-06
2.048000000000000043e+01 -2.711876921177780208e-06
2.048000000000000043e+01 -2.711876921177780208e-06
2.080000000000000071e+01 -3.639475895100259863e-06
2.080000000000000071e+01 -3.639475895100259863e-06
2.080000000000000071e+01 -3.639475895100259863e-06
2.080000000000000071e+01 -3.639475895100259863e-06
2.112000000000000099e+01 -4.154472300918009745e-06
2.112000000000000099e+01 -4.154472300918009745e-06
2.112000000000000099e+01 -4.154472300918009745e-06
2.112000000000000099e+01 -4.154472300918009745e-06
2.144000000000000128e+01 -3.620104582099969974e-06
2.144000000000000128e+01 -3.620104582099969974e-06
2.144000000000000128e+01 -3.620104582099969974e-06
2.144000000000000128e+01 -3.620104582099969974e-06
2.176000000000000156e+01 -3.200847227363279962e-06
2.176000000000000156e+01 -3.200847227363279962e-06
2.176000000000000156e+01 -3.200847227363279962e-06
2.176000000000000156e+01 -3.200847227363279962e-06
2.207999999999999829e+01 -3.360393824790549916e-06
2.207999999999999829e+01 -3.360393824790549916e-06
2.207999999999999829e+01 -3.360393824790549916e-06
2.207999999999999829e+01 -3.360393824790549916e-06
2.239999999999999858e+01 -3.845952752609309579e-06
2.239999999999999858e+01 -3.845952752609309579e-06
2.239999999999999858e+01 -3.845952752609309579e-06
2.239999999999999858e+01 -3.845952752609309579e-06
2.271999999999999886e+01 -4.502477687992440276e-06
2.271999999999999886e+01 -4.502477687992440276e-06
2.271999999999999886e+01 -4.502477687992440276e-06
2.271999999999999886e+01 -4.502477687992440276e-06
2.303999999999999915e+01 -4.470542795361319832e-06
2.303999999999999915e+01 -4.470542795361319832e-06
2.303999999999999915e+01 -4.470542795361319832e-06
2.303999999999999915e+01 -4.470542795361319832e-06
2.335999999999999943e+01 -5.027436076847629607e-06
2.335999999999999943e+01 -5.027436076847629607e-06
2.335999999999999943e+01 -5.027436076847629607e-06
2.335999999999999943e+01 -5.027436076847629607e-06
2.367999999999999972e+01 -4.966604355608580294e-06
2.367999999999999972e+01 -4.966604355608580294e-06
2.367999999999999972e+01 -4.966604355608580294e-06
2.367999999999999972e+01 -4.966604355608580294e-06
2.400000000000000000e+01 -3.837429647935820173e-06
2.400000000000000000e+01 -3.837429647935820173e-06
2.400000000000000000e+01 -3.837429647935820173e-06
2.400000000000000000e+01 -3.837429647935820173e-06
2.432000000000000028e+01 -3.417686554188949803e-06
2.432000000000000028e+01 -3.417686554188949803e-06
2.432000000000000028e+01 -3.417686554188949803e-06
2.432000000000000028e+01 -3.417686554188949803e-06
2.464000000000000057e+01 -2.430802481563960130e-06
2.464000000000000057e+01 -2.430802481563960130e-06
2.464000000000000057e+01 -2.430802481563960130e-06
2.464000000000000057e+01 -2.430802481563960130e-06
2.496000000000000085e+01 -3.411320274247059941e-06
2.496000000000000085e+01 -3.411320274247059941e-06
2.496000000000000085e+01 -3.411320274247059941e-06
2.496000000000000085e+01 -3.411320274247059941e-06
2.528000000000000114e+01 -3.336391169652590167e-06
2.528000000000000114e+01 -3.336391169652590167e-06
2.528000000000000114e+01 -3.336391169652590167e-06
2.528000000000000114e+01 -3.336391169652590167e-06
2.560000000000000142e+01 -4.445095620672429605e-06
2.560000000000000142e+01 -4.445095620672429605e-06
2.560000000000000142e+01 -4.445095620672429605e-06
2.560000000000000142e+01 -4.445095620672429605e-06
2.592000000000000171e+01 -6.712029992413279890e-06
2.592000000000000171e+01 -6.712029992413279890e-06
2.592000000000000171e+01 -6.712029992413279890e-06
2.592000000000000171e+01 -6.712029992413279890e-06
2.623999999999999844e+01 -5.637648955115640169e-06
2.623999999999999844e+01 -5.637648955115640169e-06
2.623999999999999844e+01 -5.637648955115640169e-06
2.623999999999999844e+01 -5.637648955115640169e-06
2.655999999999999872e+01 -4.563835240475530405e-06
2.655999999999999872e+01 -4.563835240475530405e-06
2.655999999999999872e+01 -4.563835240475530405e-06
2.655999999999999872e+01 -4.563835240475530405e-06
2.687999999999999901e+01 -6.218290896242849685e-06
2.687999999999999901e+01 -6.218290896242849685e-06
2.687999999999999901e+01 -6.218290896242849685e-06
2.687999999999999901e+01 -6.218290896242849685e-06
2.719999999999999929e+01 -8.799031088850100120e-06
2.719999999999999929e+01 -8.799031088850100120e-06
2.719999999999999929e+01 -8.799031088850100120e-06
2.719999999999999929e+01 -8.799031088850100120e-06
2.751999999999999957e+01 -2.268398666370159951e-06
2.751999999999999957e+01 -2.268398666370159951e-06
2.751999999999999957e+01 -2.268398666370159951e-06
2.751999999999999957e+01 -2.268398666370159951e-06
2.783999999999999986e+01 -7.898492797369390092e-06
2.783999999999999986e+01 -7.898492797369390092e-06
2.783999999999999986e+01 -7.898492797369390092e-06
2.783999999999999986e+01 -7.898492797369390092e-06
2.816000000000000014e+01 -6.974142109092550241e-06
2.816000000000000014e+01 -6.974142109092550241e-06
2.816000000000000014e+01 -6.974142109092550241e-06
2.816000000000000014e+01 -6.974142109092550241e-06
2.848000000000000043e+01 -6.789295177804269775e-06
2.848000000000000043e+01 -6.789295177804269775e-06
2.848000000000000043e+01 -6.789295177804269775e-06
2.848000000000000043e+01 -6.789295177804269775e-06
2.880000000000000071e+01 -7.071851192383479749e-06
2.880000000000000071e+01 -7.071851192383479749e-06
2.880000000000000071e+01 -7.071851192383479749e-06
2.880000000000000071e+01 -7.071851192383479749e-06
2.912000000000000099e+01 -4.590475284775100422e-06
2.912000000000000099e+01 -4.590475284775100422e-06
2.912000000000000099e+01 -4.590475284775100422e-06
2.912000000000000099e+01 -4.590475284775100422e-06
2.944000000000000128e+01 -7.907736315586799255e-06
2.944000000000000128e+01 -7.907736315586799255e-06
2.944000000000000128e+01 -7.907736315586799255e-06
2.944000000000000128e+01 -7.907736315586799255e-06
2.976000000000000156e+01 -3.197128875821619932e-06
2.976000000000000156e+01 -3.197128875821619932e-06
2.976000000000000156e+01 -3.197128875821619932e-06
2.976000000000000156e+01 -3.197128875821619932e-06
3.007999999999999829e+01 -1.359830952980820035e-06
3.007999999999999829e+01 -1.359830952980820035e-06
3.007999999999999829e+01 -1.359830952980820035e-06
3.007999999999999829e+01 -1.359830952980820035e-06
3.039999999999999858e+01 -1.137424334288600088e-06
3.039999999999999858e+01 -1.137424334288600088e-06
3.039999999999999858e+01 -1.137424334288600088e-06
3.039999999999999858e+01 -1.137424334288600088e-06
3.071999999999999886e+01 3.210648466867709936e-06
3.071999999999999886e+01 3.210648466867709936e-06
3.071999999999999886e+01 3.210648466867709936e-06
3.071999999999999886e+01 3.210648466867709936e-06
3.103999999999999915e+01 1.103847580270070076e-05
3.103999999999999915e+01 1.103847580270070076e-05
3.103999999999999915e+01 1.103847580270070076e-05
3.103999999999999915e+01 1.103847580270070076e-05
3.135999999999999943e+01 4.044206512077540017e-06
3.135999999999999943e+01 4.044206512077540017e-06
3.135999999999999943e+01 4.044206512077540017e-06
3.135999999999999943e+01 4.044206512077540017e-06
3.167999999999999972e+01 1.036049088232080008e-05
3.167999999999999972e+01 1.036049088232080008e-05
3.167999999999999972e+01 1.036049088232080008e-05
3.167999999999999972e+01 1.036049088232080008e-05
3.200000000000000000e+01 1.303044514547869937e-05
3.200000000000000000e+01 1.303044514547869937e-05
3.200000000000000000e+01 1.303044514547869937e-05
3.200000000000000000e+01 1.303044514547869937e-05
3.232000000000000028e+01 1.259633644917329995e-05
3.232000000000000028e+01 1.259633644917329995e-05
3.232000000000000028e+01 1.259633644917329995e-05
3.232000000000000028e+01 1.259633644917329995e-05
3.264000000000000057e+01 1.241220647766389937e-05
3.264000000000000057e+01 1.241220647766389937e-05
3.264000000000000057e+01 1.241220647766389937e-05
3.264000000000000057e+01 1.241220647766389937e-05
3.296000000000000085e+01 1.548934038981350056e-05
3.296000000000000085e+01 1.548934038981350056e-05
3.296000000000000085e+01 1.548934038981350056e-05
3.296000000000000085e+01 1.548934038981350056e-05
3.328000000000000114e+01 1.604810154088869999e-05
3.328000000000000114e+01 1.604810154088869999e-05
3.328000000000000114e+01 1.604810154088869999e-05
3.328000000000000114e+01 1.604810154088869999e-05
3.360000000000000142e+01 1.607537551737669957e-05
3.360000000000000142e+01 1.607537551737669957e-05
3.360000000000000142e+01 1.607537551737669957e-05
3.360000000000000142e+01 1.607537551737669957e-05
3.392000000000000171e+01 1.386779525375820043e-05
3.392000000000000171e+01 1.386779525375820043e-05
3.392000000000000171e+01 1.386779525375820043e-05
3.392000000000000171e+01 1.386779525375820043e-05
3.424000000000000199e+01 1.769749118418469867e-05
3.424000000000000199e+01 1.769749118418469867e-05
3.424000000000000199e+01 1.769749118418469867e-05
3.424000000000000199e+01 1.769749118418469867e-05
3.456000000000000227e+01 1.847390738370499871e-05
3.456000000000000227e+01 1.847390738370499871e-05
3.456000000000000227e+01 1.847390738370499871e-05
3.456000000000000227e+01 1.847390738370499871e-05
3.488000000000000256e+01 1.539506112459540000e-05
3.488000000000000256e+01 1.539506112459540000e-05
3.488000000000000256e+01 1.539506112459540000e-05
3.488000000000000256e+01 1.539506112459540000e-05
3.520000000000000284e+01 1.857784521436330020e-05
3.520000000000000284e+01 1.857784521436330020e-05
3.520000000000000284e+01 1.857784521436330020e-05
3.520000000000000284e+01 1.857784521436330020e-05
3.552000000000000313e+01 1.440094295564889978e-05
3.552000000000000313e+01 1.440094295564889978e-05
3.552000000000000313e+01 1.440094295564889978e-05
3.552000000000000313e+01 1.440094295564889978e-05
3.584000000000000341e+01 1.539951532223790106e-05
3.584000000000000341e+01 1.539951532223790106e-05
3.584000000000000341e+01 1.539951532223790106e-05
3.584000000000000341e+01 1.539951532223790106e-05
3.615999999999999659e+01 1.844870419743389935e-05
3.615999999999999659e+01 1.844870419743389935e-05
3.615999999999999659e+01 1.844870419743389935e-05
3.615999999999999659e+01 1.844870419743389935e-05
3.647999999999999687e+01 1.352538286927610027e-05
3.647999999999999687e+01 1.352538286927610027e-05
3.647999999999999687e+01 1.352538286927610027e-05
3.647999999999999687e+01 1.352538286927610027e-05
3.679999999999999716e+01 1.665831692362119862e-05
3.679999999999999716e+01 1.665831692362119862e-05
3.679999999999999716e+01 1.665831692362119862e-05
3.679999999999999716e+01 1.665831692362119862e-05
3.711999999999999744e+01 1.562154796660060056e-05
3.711999999999999744e+01 1.562154796660060056e-05
3.711999999999999744e+01 1.562154796660060056e-05
3.711999999999999744e+01 1.562154796660060056e-05
3.743999999999999773e+01 1.676250965523869981e-05
3.743999999999999773e+01 1.676250965523869981e-05
3.743999999999999773e+01 1.676250965523869981e-05
3.743999999999999773e+01 1.676250965523869981e-05
3.775999999999999801e+01 1.138265845533820083e-05
3.775999999999999801e+01 1.138265845533820083e-05
3.775999999999999801e+01 1.138265845533820083e-05
3.775999999999999801e+01 1.138265845533820083e-05
3.807999999999999829e+01 1.224910014272189997e-05
3.807999999999999829e+01 1.224910014272189997e-05
3.807999999999999829e+01 1.224910014272189997e-05
3.807999999999999829e+01 1.224910014272189997e-05
3.839999999999999858e+01 1.583243768201139887e-05
3.839999999999999858e+01 1.583243768201139887e-05
3.839999999999999858e+01 1.583243768201139887e-05
3.839999999999999858e+01 1.583243768201139887e-05
3.871999999999999886e+01 1.155615608031499919e-05
3.871999999999999886e+01 1.155615608031499919e-05
3.871999999999999886e+01 1.155615608031499919e-05
3.871999999999999886e+01 1.155615608031499919e-05
3.903999999999999915e+01 1.230072647330009999e-05
3.903999999999999915e+01 1.230072647330009999e-05
3.903999999999999915e+01 1.230072647330009999e-05
3.903999999999999915e+01 1.230072647330009999e-05
3.935999999999999943e+01 9.525049318455819594e-06
3.935999999999999943e+01 9.525049318455819594e-06
3.935999999999999943e+01 9.525049318455819594e-06
3.935999999999999943e+01 9.525049318455819594e-06
3.967999999999999972e+01 1.130740078068100032e-05
3.967999999999999972e+01 1.130740078068100032e-05
3.967999999999999972e+01 1.130740078068100032e-05
3.967999999999999972e+01 1.130740078068100032e-05
4.000000000000000000e+01 1.024085280862990069e-05
4.000000000000000000e+01 1.024085280862990069e-05
4.000000000000000000e+01 1.024085280862990069e-05
4.000000000000000000e+01 1.024085280862990069e-05
4.032000000000000028e+01 9.723906178360430675e-06
4.032000000000000028e+01 9.723906178360430675e-06
4.032000000000000028e+01 9.723906178360430675e-06
4.032000000000000028e+01 9.723906178360430675e-06
4.064000000000000057e+01 1.344768410185760036e-05
4.064000000000000057e+01 1.344768410185760036e-05
4.064000000000000057e+01 1.344768410185760036e-05
4.064000000000000057e+01 1.344768410185760036e-05
4.096000000000000085e+01 1.307461016166689959e-05
4.096000000000000085e+01 1.307461016166689959e-05
4.096000000000000085e+01 1.307461016166689959e-05
4.096000000000000085e+01 1.307461016166689959e-05
4.128000000000000114e+01 1.561425689920679905e-05
4.128000000000000114e+01 1.561425689920679905e-05
4.128000000000000114e+01 1.561425689920679905e-05
4.128000000000000114e+01 1.561425689920679905e-05
4.160000000000000142e+01 1.558394211406580014e-05
4.160000000000000142e+01 1.558394211406580014e-05
4.160000000000000142e+01 1.558394211406580014e-05
4.160000000000000142e+01 1.558394211406580014e-05
4.192000000000000171e+01 2.015480732576920155e-05
4.192000000000000171e+01 2.015480732576920155e-05
4.192000000000000171e+01 2.015480732576920155e-05
4.192000000000000171e+01 2.015480732576920155e-05
4.224000000000000199e+01 2.020429825057249861e-05
4.224000000000000199e+01 2.020429825057249861e-05
4.224000000000000199e+01 2.020429825057249861e-05
4.224000000000000199e+01 2.020429825057249861e-05
4.256000000000000227e+01 2.326696437867950033e-05
4.256000000000000227e+01 2.326696437867950033e-05
4.256000000000000227e+01 2.326696437867950033e-05
4.256000000000000227e+01 2.326696437867950033e-05
4.288000000000000256e+01 2.550606850370719906e-05
4.288000000000000256e+01 2.550606850370719906e-05
4.288000000000000256e+01 2.550606850370719906e-05
4.288000000000000256e+01 2.550606850370719906e-05
4.320000000000000284e+01 2.811543939062420075e-05
4.320000000000000284e+01 2.811543939062420075e-05
4.320000000000000284e+01 2.811543939062420075e-05
4.320000000000000284e+01 2.811543939062420075e-05
4.352000000000000313e+01 3.075384671006209814e-05
4.352000000000000313e+01 3.075384671006209814e-05
4.352000000000000313e+01 3.075384671006209814e-05
4.352000000000000313e+01 3.075384671006209814e-05
4.384000000000000341e+01 3.120163842465330044e-05
4.384000000000000341e+01 3.120163842465330044e-05
4.384000000000000341e+01 3.120163842465330044e-05
4.384000000000000341e+01 3.120163842465330044e-05
4.415999999999999659e+01 3.464734275221449791e-05
4.415999999999999659e+01 3.464734275221449791e-05
4.415999999999999659e+01 3.464734275221449791e-05
4.415999999999999659e+01 3.464734275221449791e-05
4.447999999999999687e+01 3.409578265829000220e-05
4.447999999999999687e+01 3.409578265829000220e-05
4.447999999999999687e+01 3.409578265829000220e-05
4.447999999999999687e+01 3.409578265829000220e-05
4.479999999999999716e+01 3.700544727933060022e-05
4.479999999999999716e+01 3.700544727933060022e-05
4.479999999999999716e+01 3.700544727933060022e-05
4.479999999999999716e+01 3.700544727933060022e-05
4.511999999999999744e+01 3.718529230017409998e-05
4.511999999999999744e+01 3.718529230017409998e-05
4.511999999999999744e+01 3.718529230017409998e-05
4.511999999999999744e+01 3.718529230017409998e-05
4.543999999999999773e+01 3.782333494794440094e-05
4.543999999999999773e+01 3.782333494794440094e-05
4.543999999999999773e+01 3.782333494794440094e-05
