t kphi_rhs_total
2.320000000000000000e+02 2.931016286595409936e-08
2.325000000000000000e+02 -4.981319756234039989e-08
2.325000000000000000e+02 -4.981319756234039989e-08
2.325000000000000000e+02 -4.981319756234039989e-08
2.325000000000000000e+02 -4.981319756234039989e-08
2.330000000000000000e+02 2.357488250201119861e-08
2.330000000000000000e+02 2.357488250201119861e-08
2.330000000000000000e+02 2.357488250201119861e-08
2.330000000000000000e+02 2.357488250201119861e-08
2.330000000000000000e+02 2.357488250201119861e-08
2.335000000000000000e+02 4.821526255606140294e-08
2.335000000000000000e+02 4.821526255606140294e-08
2.335000000000000000e+02 4.821526255606140294e-08
2.335000000000000000e+02 4.821526255606140294e-08
2.340000000000000000e+02 -1.266211695358850129e-07
2.340000000000000000e+02 -1.266211695358850129e-07
2.340000000000000000e+02 -1.266211695358850129e-07
2.340000000000000000e+02 -1.266211695358850129e-07
2.340000000000000000e+02 -1.266211695358850129e-07
2.345000000000000000e+02 1.557895164043900051e-07
2.345000000000000000e+02 1.557895164043900051e-07
2.345000000000000000e+02 1.557895164043900051e-07
2.345000000000000000e+02 1.557895164043900051e-07
2.350000000000000000e+02 -1.391588792057369907e-07
2.350000000000000000e+02 -1.391588792057369907e-07
2.350000000000000000e+02 -1.391588792057369907e-07
2.350000000000000000e+02 -1.391588792057369907e-07
2.350000000000000000e+02 -1.391588792057369907e-07
2.355000000000000000e+02 8.696804673330149897e-08
2.355000000000000000e+02 8.696804673330149897e-08
2.355000000000000000e+02 8.696804673330149897e-08
2.355000000000000000e+02 8.696804673330149897e-08
2.360000000000000000e+02 -3.872833918811640241e-08
2.360000000000000000e+02 -3.872833918811640241e-08
2.360000000000000000e+02 -3.872833918811640241e-08
2.360000000000000000e+02 -3.872833918811640241e-08
2.360000000000000000e+02 -3.872833918811640241e-08
2.365000000000000000e+02 1.929971930294590015e-08
2.365000000000000000e+02 1.929971930294590015e-08
2.365000000000000000e+02 1.929971930294590015e-08
2.365000000000000000e+02 1.929971930294590015e-08
2.370000000000000000e+02 -4.202816868134009914e-08
2.370000000000000000e+02 -4.202816868134009914e-08
2.370000000000000000e+02 -4.202816868134009914e-08
2.370000000000000000e+02 -4.202816868134009914e-08
2.370000000000000000e+02 -4.202816868134009914e-08
2.375000000000000000e+02 8.109234233827899787e-08
2.375000000000000000e+02 8.109234233827899787e-08
2.375000000000000000e+02 8.109234233827899787e-08
2.375000000000000000e+02 8.109234233827899787e-08
2.380000000000000000e+02 -1.239676589514330061e-07
2.380000000000000000e+02 -1.239676589514330061e-07
2.380000000000000000e+02 -1.239676589514330061e-07
2.380000000000000000e+02 -1.239676589514330061e-07
2.380000000000000000e+02 -1.239676589514330061e-07
2.385000000000000000e+02 1.459792050951749932e-07
2.385000000000000000e+02 1.459792050951749932e-07
2.385000000000000000e+02 1.459792050951749932e-07
2.385000000000000000e+02 1.459792050951749932e-07
2.390000000000000000e+02 -1.329486710681929873e-07
2.390000000000000000e+02 -1.329486710681929873e-07
2.390000000000000000e+02 -1.329486710681929873e-07
2.390000000000000000e+02 -1.329486710681929873e-07
2.390000000000000000e+02 -1.329486710681929873e-07
2.395000000000000000e+02 8.803300594437570384e-08
2.395000000000000000e+02 8.803300594437570384e-08
2.395000000000000000e+02 8.803300594437570384e-08
2.395000000000000000e+02 8.803300594437570384e-08
2.400000000000000000e+02 -2.377137677764829863e-08
2.400000000000000000e+02 -2.377137677764829863e-08
2.400000000000000000e+02 -2.377137677764829863e-08
2.400000000000000000e+02 -2.377137677764829863e-08
2.400000000000000000e+02 -2.377137677764829863e-08
2.405000000000000000e+02 -4.641226852751620296e-08
2.405000000000000000e+02 -4.641226852751620296e-08
2.405000000000000000e+02 -4.641226852751620296e-08
2.405000000000000000e+02 -4.641226852751620296e-08
2.410000000000000000e+02 8.665270445906970225e-08
2.410000000000000000e+02 8.665270445906970225e-08
2.410000000000000000e+02 8.665270445906970225e-08
2.410000000000000000e+02 8.665270445906970225e-08
2.410000000000000000e+02 8.665270445906970225e-08
2.415000000000000000e+02 -9.323147555175319746e-08
2.415000000000000000e+02 -9.323147555175319746e-08
2.415000000000000000e+02 -9.323147555175319746e-08
2.415000000000000000e+02 -9.323147555175319746e-08
2.420000000000000000e+02 7.458357251236199496e-08
2.420000000000000000e+02 7.458357251236199496e-08
2.420000000000000000e+02 7.458357251236199496e-08
2.420000000000000000e+02 7.458357251236199496e-08
2.420000000000000000e+02 7.458357251236199496e-08
2.425000000000000000e+02 -2.015734810123329972e-08
2.425000000000000000e+02 -2.015734810123329972e-08
2.425000000000000000e+02 -2.015734810123329972e-08
2.425000000000000000e+02 -2.015734810123329972e-08
2.430000000000000000e+02 -4.325669903609779946e-08
2.430000000000000000e+02 -4.325669903609779946e-08
2.430000000000000000e+02 -4.325669903609779946e-08
2.430000000000000000e+02 -4.325669903609779946e-08
2.430000000000000000e+02 -4.325669903609779946e-08
2.435000000000000000e+02 5.773818286844520136e-08
2.435000000000000000e+02 5.773818286844520136e-08
2.435000000000000000e+02 5.773818286844520136e-08
2.435000000000000000e+02 5.773818286844520136e-08
2.440000000000000000e+02 -1.221991314348759961e-08
2.440000000000000000e+02 -1.221991314348759961e-08
2.440000000000000000e+02 -1.221991314348759961e-08
2.440000000000000000e+02 -1.221991314348759961e-08
2.440000000000000000e+02 -1.221991314348759961e-08
2.445000000000000000e+02 -5.315648984898010067e-08
2.445000000000000000e+02 -5.315648984898010067e-08
2.445000000000000000e+02 -5.315648984898010067e-08
2.445000000000000000e+02 -5.315648984898010067e-08
2.450000000000000000e+02 1.117594157369050040e-07
2.450000000000000000e+02 1.117594157369050040e-07
2.450000000000000000e+02 1.117594157369050040e-07
2.450000000000000000e+02 1.117594157369050040e-07
2.450000000000000000e+02 1.117594157369050040e-07
2.455000000000000000e+02 -1.141014547787409982e-07
2.455000000000000000e+02 -1.141014547787409982e-07
2.455000000000000000e+02 -1.141014547787409982e-07
2.455000000000000000e+02 -1.141014547787409982e-07
2.460000000000000000e+02 3.820122150031360258e-08
2.460000000000000000e+02 3.820122150031360258e-08
2.460000000000000000e+02 3.820122150031360258e-08
2.460000000000000000e+02 3.820122150031360258e-08
2.460000000000000000e+02 3.820122150031360258e-08
2.465000000000000000e+02 8.175863573234699953e-08
2.465000000000000000e+02 8.175863573234699953e-08
2.465000000000000000e+02 8.175863573234699953e-08
2.465000000000000000e+02 8.175863573234699953e-08
2.470000000000000000e+02 -1.763406792607959958e-07
2.470000000000000000e+02 -1.763406792607959958e-07
2.470000000000000000e+02 -1.763406792607959958e-07
2.470000000000000000e+02 -1.763406792607959958e-07
2.470000000000000000e+02 -1.763406792607959958e-07
2.475000000000000000e+02 2.350747030665139904e-07
2.475000000000000000e+02 2.350747030665139904e-07
2.475000000000000000e+02 2.350747030665139904e-07
2.475000000000000000e+02 2.350747030665139904e-07
2.480000000000000000e+02 -2.474865512292030230e-07
2.480000000000000000e+02 -2.474865512292030230e-07
2.480000000000000000e+02 -2.474865512292030230e-07
2.480000000000000000e+02 -2.474865512292030230e-07
2.480000000000000000e+02 -2.474865512292030230e-07
2.485000000000000000e+02 2.152485888003659962e-07
2.485000000000000000e+02 2.152485888003659962e-07
2.485000000000000000e+02 2.152485888003659962e-07
2.485000000000000000e+02 2.152485888003659962e-07
2.490000000000000000e+02 -1.736104142273769921e-07
2.490000000000000000e+02 -1.736104142273769921e-07
2.490000000000000000e+02 -1.736104142273769921e-07
2.490000000000000000e+02 -1.736104142273769921e-07
2.490000000000000000e+02 -1.736104142273769921e-07
2.495000000000000000e+02 1.641451212295009903e-07
2.495000000000000000e+02 1.641451212295009903e-07
2.495000000000000000e+02 1.641451212295009903e-07
2.495000000000000000e+02 1.641451212295009903e-07
2.500000000000000000e+02 -1.699749318546120123e-07
2.500000000000000000e+02 -1.699749318546120123e-07
2.500000000000000000e+02 -1.699749318546120123e-07
2.500000000000000000e+02 -1.699749318546120123e-07
2.500000000000000000e+02 -1.699749318546120123e-07
2.505000000000000000e+02 1.943429384616029878e-07
2.505000000000000000e+02 1.943429384616029878e-07
2.505000000000000000e+02 1.943429384616029878e-07
2.505000000000000000e+02 1.943429384616029878e-07
2.510000000000000000e+02 -2.166161722148329937e-07
2.510000000000000000e+02 -2.166161722148329937e-07
2.510000000000000000e+02 -2.166161722148329937e-07
2.510000000000000000e+02 -2.166161722148329937e-07
2.510000000000000000e+02 -2.166161722148329937e-07
2.515000000000000000e+02 2.203890670530780033e-07
2.515000000000000000e+02 2.203890670530780033e-07
2.515000000000000000e+02 2.203890670530780033e-07
2.515000000000000000e+02 2.203890670530780033e-07
2.520000000000000000e+02 -2.085520148971469880e-07
2.520000000000000000e+02 -2.085520148971469880e-07
2.520000000000000000e+02 -2.085520148971469880e-07
2.520000000000000000e+02 -2.085520148971469880e-07
2.520000000000000000e+02 -2.085520148971469880e-07
2.525000000000000000e+02 1.927227155367839922e-07
2.525000000000000000e+02 1.927227155367839922e-07
2.525000000000000000e+02 1.927227155367839922e-07
2.525000000000000000e+02 1.927227155367839922e-07
2.530000000000000000e+02 -1.402399495812360109e-07
2.530000000000000000e+02 -1.402399495812360109e-07
2.530000000000000000e+02 -1.402399495812360109e-07
2.530000000000000000e+02 -1.402399495812360109e-07
2.530000000000000000e+02 -1.402399495812360109e-07
2.535000000000000000e+02 9.614049671059980054e-08
2.535000000000000000e+02 9.614049671059980054e-08
2.535000000000000000e+02 9.614049671059980054e-08
2.535000000000000000e+02 9.614049671059980054e-08
2.540000000000000000e+02 -9.870121213631399781e-08
2.540000000000000000e+02 -9.870121213631399781e-08
2.540000000000000000e+02 -9.870121213631399781e-08
2.540000000000000000e+02 -9.870121213631399781e-08
2.540000000000000000e+02 -9.870121213631399781e-08
2.545000000000000000e+02 1.319482142725989922e-07
2.545000000000000000e+02 1.319482142725989922e-07
2.545000000000000000e+02 1.319482142725989922e-07
2.545000000000000000e+02 1.319482142725989922e-07
2.550000000000000000e+02 -1.607343308189360119e-07
2.550000000000000000e+02 -1.607343308189360119e-07
2.550000000000000000e+02 -1.607343308189360119e-07
2.550000000000000000e+02 -1.607343308189360119e-07
2.550000000000000000e+02 -1.607343308189360119e-07
2.555000000000000000e+02 1.768046258494280026e-07
2.555000000000000000e+02 1.768046258494280026e-07
2.555000000000000000e+02 1.768046258494280026e-07
2.555000000000000000e+02 1.768046258494280026e-07
2.560000000000000000e+02 -1.469473096114800013e-07
2.560000000000000000e+02 -1.469473096114800013e-07
2.560000000000000000e+02 -1.469473096114800013e-07
2.560000000000000000e+02 -1.469473096114800013e-07
2.560000000000000000e+02 -1.469473096114800013e-07
2.565000000000000000e+02 7.099916922418299614e-08
2.565000000000000000e+02 7.099916922418299614e-08
2.565000000000000000e+02 7.099916922418299614e-08
2.565000000000000000e+02 7.099916922418299614e-08
2.570000000000000000e+02 5.520955353390700284e-09
2.570000000000000000e+02 5.520955353390700284e-09
2.570000000000000000e+02 5.520955353390700284e-09
2.570000000000000000e+02 5.520955353390700284e-09
2.570000000000000000e+02 5.520955353390700284e-09
2.575000000000000000e+02 -3.711268681370359907e-08
2.575000000000000000e+02 -3.711268681370359907e-08
2.575000000000000000e+02 -3.711268681370359907e-08
2.575000000000000000e+02 -3.711268681370359907e-08
2.580000000000000000e+02 2.877563879723629997e-08
2.580000000000000000e+02 2.877563879723629997e-08
2.580000000000000000e+02 2.877563879723629997e-08
2.580000000000000000e+02 2.877563879723629997e-08
2.580000000000000000e+02 2.877563879723629997e-08
2.585000000000000000e+02 -1.209332421465439983e-08
2.585000000000000000e+02 -1.209332421465439983e-08
2.585000000000000000e+02 -1.209332421465439983e-08
2.585000000000000000e+02 -1.209332421465439983e-08
2.590000000000000000e+02 1.854905662353649892e-08
2.590000000000000000e+02 1.854905662353649892e-08
2.590000000000000000e+02 1.854905662353649892e-08
2.590000000000000000e+02 1.854905662353649892e-08
2.590000000000000000e+02 1.854905662353649892e-08
2.595000000000000000e+02 -2.362562546660349994e-08
2.595000000000000000e+02 -2.362562546660349994e-08
2.595000000000000000e+02 -2.362562546660349994e-08
2.595000000000000000e+02 -2.362562546660349994e-08
2.600000000000000000e+02 -5.315968059866679825e-09
2.600000000000000000e+02 -5.315968059866679825e-09
2.600000000000000000e+02 -5.315968059866679825e-09
2.600000000000000000e+02 -5.315968059866679825e-09
2.600000000000000000e+02 -5.315968059866679825e-09
2.605000000000000000e+02 5.872182729229290102e-08
2.605000000000000000e+02 5.872182729229290102e-08
2.605000000000000000e+02 5.872182729229290102e-08
2.605000000000000000e+02 5.872182729229290102e-08
2.610000000000000000e+02 -9.798971705324239839e-08
2.610000000000000000e+02 -9.798971705324239839e-08
2.610000000000000000e+02 -9.798971705324239839e-08
2.610000000000000000e+02 -9.798971705324239839e-08
2.610000000000000000e+02 -9.798971705324239839e-08
2.615000000000000000e+02 1.235339739194149906e-07
2.615000000000000000e+02 1.235339739194149906e-07
2.615000000000000000e+02 1.235339739194149906e-07
2.615000000000000000e+02 1.235339739194149906e-07
2.620000000000000000e+02 -1.774764198623709984e-07
2.620000000000000000e+02 -1.774764198623709984e-07
2.620000000000000000e+02 -1.774764198623709984e-07
2.620000000000000000e+02 -1.774764198623709984e-07
2.620000000000000000e+02 -1.774764198623709984e-07
2.625000000000000000e+02 2.487499646681209830e-07
2.625000000000000000e+02 2.487499646681209830e-07
2.625000000000000000e+02 2.487499646681209830e-07
2.625000000000000000e+02 2.487499646681209830e-07
2.630000000000000000e+02 -2.716275503701879783e-07
2.630000000000000000e+02 -2.716275503701879783e-07
2.630000000000000000e+02 -2.716275503701879783e-07
2.630000000000000000e+02 -2.716275503701879783e-07
2.630000000000000000e+02 -2.716275503701879783e-07
2.635000000000000000e+02 2.458608035961500010e-07
2.635000000000000000e+02 2.458608035961500010e-07
2.635000000000000000e+02 2.458608035961500010e-07
2.635000000000000000e+02 2.458608035961500010e-07
2.640000000000000000e+02 -2.262896445939950121e-07
2.640000000000000000e+02 -2.262896445939950121e-07
2.640000000000000000e+02 -2.262896445939950121e-07
2.640000000000000000e+02 -2.262896445939950121e-07
2.640000000000000000e+02 -2.262896445939950121e-07
2.645000000000000000e+02 2.218962284601559926e-07
2.645000000000000000e+02 2.218962284601559926e-07
2.645000000000000000e+02 2.218962284601559926e-07
2.645000000000000000e+02 2.218962284601559926e-07
2.650000000000000000e+02 -2.242263597115300071e-07
2.650000000000000000e+02 -2.242263597115300071e-07
2.650000000000000000e+02 -2.242263597115300071e-07
2.650000000000000000e+02 -2.242263597115300071e-07
2.650000000000000000e+02 -2.242263597115300071e-07
2.655000000000000000e+02 2.103295260123860098e-07
2.655000000000000000e+02 2.103295260123860098e-07
2.655000000000000000e+02 2.103295260123860098e-07
2.655000000000000000e+02 2.103295260123860098e-07
2.660000000000000000e+02 -1.779545504311659916e-07
2.660000000000000000e+02 -1.779545504311659916e-07
2.660000000000000000e+02 -1.779545504311659916e-07
2.660000000000000000e+02 -1.779545504311659916e-07
2.660000000000000000e+02 -1.779545504311659916e-07
2.665000000000000000e+02 1.455900802238930105e-07
2.665000000000000000e+02 1.455900802238930105e-07
2.665000000000000000e+02 1.455900802238930105e-07
2.665000000000000000e+02 1.455900802238930105e-07
2.670000000000000000e+02 -1.354252551906510048e-07
2.670000000000000000e+02 -1.354252551906510048e-07
2.670000000000000000e+02 -1.354252551906510048e-07
2.670000000000000000e+02 -1.354252551906510048e-07
2.670000000000000000e+02 -1.354252551906510048e-07
2.675000000000000000e+02 1.328539262810699925e-07
2.675000000000000000e+02 1.328539262810699925e-07
2.675000000000000000e+02 1.328539262810699925e-07
2.675000000000000000e+02 1.328539262810699925e-07
2.680000000000000000e+02 -1.255084031161650041e-07
2.680000000000000000e+02 -1.255084031161650041e-07
2.680000000000000000e+02 -1.255084031161650041e-07
2.680000000000000000e+02 -1.255084031161650041e-07
2.680000000000000000e+02 -1.255084031161650041e-07
2.685000000000000000e+02 9.804024856007770229e-08
2.685000000000000000e+02 9.804024856007770229e-08
2.685000000000000000e+02 9.804024856007770229e-08
2.685000000000000000e+02 9.804024856007770229e-08
2.690000000000000000e+02 -7.267753659191679623e-08
2.690000000000000000e+02 -7.267753659191679623e-08
2.690000000000000000e+02 -7.267753659191679623e-08
2.690000000000000000e+02 -7.267753659191679623e-08
2.690000000000000000e+02 -7.267753659191679623e-08
2.695000000000000000e+02 6.353974469175369904e-08
2.695000000000000000e+02 6.353974469175369904e-08
2.695000000000000000e+02 6.353974469175369904e-08
2.695000000000000000e+02 6.353974469175369904e-08
2.700000000000000000e+02 -8.618913124778489440e-08
2.700000000000000000e+02 -8.618913124778489440e-08
2.700000000000000000e+02 -8.618913124778489440e-08
2.700000000000000000e+02 -8.618913124778489440e-08
2.700000000000000000e+02 -8.618913124778489440e-08
2.705000000000000000e+02 1.157452105524200015e-07
2.705000000000000000e+02 1.157452105524200015e-07
2.705000000000000000e+02 1.157452105524200015e-07
2.705000000000000000e+02 1.157452105524200015e-07
2.710000000000000000e+02 -1.281224542216720096e-07
2.710000000000000000e+02 -1.281224542216720096e-07
2.710000000000000000e+02 -1.281224542216720096e-07
2.710000000000000000e+02 -1.281224542216720096e-07
2.710000000000000000e+02 -1.281224542216720096e-07
2.715000000000000000e+02 8.226832382337580634e-08
2.715000000000000000e+02 8.226832382337580634e-08
2.715000000000000000e+02 8.226832382337580634e-08
2.715000000000000000e+02 8.226832382337580634e-08
2.720000000000000000e+02 -1.348309904040069969e-08
2.720000000000000000e+02 -1.348309904040069969e-08
2.720000000000000000e+02 -1.348309904040069969e-08
2.720000000000000000e+02 -1.348309904040069969e-08
2.720000000000000000e+02 -1.348309904040069969e-08
2.725000000000000000e+02 -2.804297356577340028e-08
2.725000000000000000e+02 -2.804297356577340028e-08
2.725000000000000000e+02 -2.804297356577340028e-08
2.725000000000000000e+02 -2.804297356577340028e-08
2.730000000000000000e+02 6.899241895051230309e-09
2.730000000000000000e+02 6.899241895051230309e-09
2.730000000000000000e+02 6.899241895051230309e-09
2.730000000000000000e+02 6.899241895051230309e-09
2.730000000000000000e+02 6.899241895051230309e-09
2.735000000000000000e+02 2.460562403160180137e-08
2.735000000000000000e+02 2.460562403160180137e-08
2.735000000000000000e+02 2.460562403160180137e-08
2.735000000000000000e+02 2.460562403160180137e-08
2.740000000000000000e+02 -4.759217734149329746e-08
2.740000000000000000e+02 -4.759217734149329746e-08
2.740000000000000000e+02 -4.759217734149329746e-08
2.740000000000000000e+02 -4.759217734149329746e-08
2.740000000000000000e+02 -4.759217734149329746e-08
2.745000000000000000e+02 3.034459629843420014e-08
2.745000000000000000e+02 3.034459629843420014e-08
2.745000000000000000e+02 3.034459629843420014e-08
2.745000000000000000e+02 3.034459629843420014e-08
2.750000000000000000e+02 1.494597847496630030e-08
2.750000000000000000e+02 1.494597847496630030e-08
2.750000000000000000e+02 1.494597847496630030e-08
2.750000000000000000e+02 1.494597847496630030e-08
2.750000000000000000e+02 1.494597847496630030e-08
2.755000000000000000e+02 -7.385644521231359526e-08
2.755000000000000000e+02 -7.385644521231359526e-08
2.755000000000000000e+02 -7.385644521231359526e-08
2.755000000000000000e+02 -7.385644521231359526e-08
2.760000000000000000e+02 1.036559953098059999e-07
2.760000000000000000e+02 1.036559953098059999e-07
2.760000000000000000e+02 1.036559953098059999e-07
2.760000000000000000e+02 1.036559953098059999e-07
2.760000000000000000e+02 1.036559953098059999e-07
2.765000000000000000e+02 -9.001617771494379423e-08
2.765000000000000000e+02 -9.001617771494379423e-08
2.765000000000000000e+02 -9.001617771494379423e-08
2.765000000000000000e+02 -9.001617771494379423e-08
2.770000000000000000e+02 1.650202039060490016e-08
2.770000000000000000e+02 1.650202039060490016e-08
2.770000000000000000e+02 1.650202039060490016e-08
2.770000000000000000e+02 1.650202039060490016e-08
2.770000000000000000e+02 1.650202039060490016e-08
2.775000000000000000e+02 4.374098781532919908e-08
2.775000000000000000e+02 4.374098781532919908e-08
2.775000000000000000e+02 4.374098781532919908e-08
2.775000000000000000e+02 4.374098781532919908e-08
2.780000000000000000e+02 -5.390973734254739962e-08
2.780000000000000000e+02 -5.390973734254739962e-08
2.780000000000000000e+02 -5.390973734254739962e-08
2.780000000000000000e+02 -5.390973734254739962e-08
2.780000000000000000e+02 -5.390973734254739962e-08
2.785000000000000000e+02 1.132768019586769970e-08
2.785000000000000000e+02 1.132768019586769970e-08
2.785000000000000000e+02 1.132768019586769970e-08
2.785000000000000000e+02 1.132768019586769970e-08
2.790000000000000000e+02 1.643691770152319895e-08
2.790000000000000000e+02 1.643691770152319895e-08
2.790000000000000000e+02 1.643691770152319895e-08
2.790000000000000000e+02 1.643691770152319895e-08
2.790000000000000000e+02 1.643691770152319895e-08
2.795000000000000000e+02 1.946140006302790009e-09
2.795000000000000000e+02 1.946140006302790009e-09
2.795000000000000000e+02 1.946140006302790009e-09
2.795000000000000000e+02 1.946140006302790009e-09
2.800000000000000000e+02 -6.249789645013680156e-08
2.800000000000000000e+02 -6.249789645013680156e-08
2.800000000000000000e+02 -6.249789645013680156e-08
2.800000000000000000e+02 -6.249789645013680156e-08
2.800000000000000000e+02 -6.249789645013680156e-08
2.805000000000000000e+02 1.141284797629880007e-07
2.805000000000000000e+02 1.141284797629880007e-07
2.805000000000000000e+02 1.141284797629880007e-07
2.805000000000000000e+02 1.141284797629880007e-07
2.810000000000000000e+02 -1.678175761411470009e-07
2.810000000000000000e+02 -1.678175761411470009e-07
2.810000000000000000e+02 -1.678175761411470009e-07
2.810000000000000000e+02 -1.678175761411470009e-07
2.810000000000000000e+02 -1.678175761411470009e-07
2.815000000000000000e+02 1.954370771578260010e-07
2.815000000000000000e+02 1.954370771578260010e-07
2.815000000000000000e+02 1.954370771578260010e-07
2.815000000000000000e+02 1.954370771578260010e-07
2.820000000000000000e+02 -1.643409564828890114e-07
2.820000000000000000e+02 -1.643409564828890114e-07
2.820000000000000000e+02 -1.643409564828890114e-07
2.820000000000000000e+02 -1.643409564828890114e-07
2.820000000000000000e+02 -1.643409564828890114e-07
2.825000000000000000e+02 7.457281936880819780e-08
2.825000000000000000e+02 7.457281936880819780e-08
2.825000000000000000e+02 7.457281936880819780e-08
2.825000000000000000e+02 7.457281936880819780e-08
2.830000000000000000e+02 -4.560265234117459892e-09
2.830000000000000000e+02 -4.560265234117459892e-09
2.830000000000000000e+02 -4.560265234117459892e-09
2.830000000000000000e+02 -4.560265234117459892e-09
2.830000000000000000e+02 -4.560265234117459892e-09
2.835000000000000000e+02 -1.580809829777640111e-08
2.835000000000000000e+02 -1.580809829777640111e-08
2.835000000000000000e+02 -1.580809829777640111e-08
2.835000000000000000e+02 -1.580809829777640111e-08
2.840000000000000000e+02 3.159588122352819863e-09
2.840000000000000000e+02 3.159588122352819863e-09
2.840000000000000000e+02 3.159588122352819863e-09
2.840000000000000000e+02 3.159588122352819863e-09
2.840000000000000000e+02 3.159588122352819863e-09
2.845000000000000000e+02 1.178849623515269988e-08
2.845000000000000000e+02 1.178849623515269988e-08
2.845000000000000000e+02 1.178849623515269988e-08
2.845000000000000000e+02 1.178849623515269988e-08
2.850000000000000000e+02 -3.005957490005130272e-08
2.850000000000000000e+02 -3.005957490005130272e-08
2.850000000000000000e+02 -3.005957490005130272e-08
2.850000000000000000e+02 -3.005957490005130272e-08
2.850000000000000000e+02 -3.005957490005130272e-08
2.855000000000000000e+02 5.692684291714690024e-08
2.855000000000000000e+02 5.692684291714690024e-08
2.855000000000000000e+02 5.692684291714690024e-08
2.855000000000000000e+02 5.692684291714690024e-08
2.860000000000000000e+02 -8.652479903454350012e-08
2.860000000000000000e+02 -8.652479903454350012e-08
2.860000000000000000e+02 -8.652479903454350012e-08
2.860000000000000000e+02 -8.652479903454350012e-08
2.860000000000000000e+02 -8.652479903454350012e-08
2.865000000000000000e+02 7.344636455963050415e-08
2.865000000000000000e+02 7.344636455963050415e-08
2.865000000000000000e+02 7.344636455963050415e-08
2.865000000000000000e+02 7.344636455963050415e-08
2.870000000000000000e+02 -3.476552125246049722e-08
2.870000000000000000e+02 -3.476552125246049722e-08
2.870000000000000000e+02 -3.476552125246049722e-08
2.870000000000000000e+02 -3.476552125246049722e-08
2.870000000000000000e+02 -3.476552125246049722e-08
2.875000000000000000e+02 1.044574902563690047e-08
2.875000000000000000e+02 1.044574902563690047e-08
2.875000000000000000e+02 1.044574902563690047e-08
2.875000000000000000e+02 1.044574902563690047e-08
2.880000000000000000e+02 -7.347881608694249908e-09
2.880000000000000000e+02 -7.347881608694249908e-09
2.880000000000000000e+02 -7.347881608694249908e-09
2.880000000000000000e+02 -7.347881608694249908e-09
2.880000000000000000e+02 -7.347881608694249908e-09
2.885000000000000000e+02 -8.764348195390680048e-09
2.885000000000000000e+02 -8.764348195390680048e-09
2.885000000000000000e+02 -8.764348195390680048e-09
2.885000000000000000e+02 -8.764348195390680048e-09
2.890000000000000000e+02 5.353396712634139710e-08
2.890000000000000000e+02 5.353396712634139710e-08
2.890000000000000000e+02 5.353396712634139710e-08
2.890000000000000000e+02 5.353396712634139710e-08
2.890000000000000000e+02 5.353396712634139710e-08
2.895000000000000000e+02 -9.794191838526459623e-08
2.895000000000000000e+02 -9.794191838526459623e-08
2.895000000000000000e+02 -9.794191838526459623e-08
2.895000000000000000e+02 -9.794191838526459623e-08
2.900000000000000000e+02 7.837953078279990452e-08
2.900000000000000000e+02 7.837953078279990452e-08
2.900000000000000000e+02 7.837953078279990452e-08
2.900000000000000000e+02 7.837953078279990452e-08
2.900000000000000000e+02 7.837953078279990452e-08
2.905000000000000000e+02 4.778426898828829975e-09
2.905000000000000000e+02 4.778426898828829975e-09
2.905000000000000000e+02 4.778426898828829975e-09
2.905000000000000000e+02 4.778426898828829975e-09
2.910000000000000000e+02 -7.774494149186739701e-08
2.910000000000000000e+02 -7.774494149186739701e-08
2.910000000000000000e+02 -7.774494149186739701e-08
2.910000000000000000e+02 -7.774494149186739701e-08
2.910000000000000000e+02 -7.774494149186739701e-08
2.915000000000000000e+02 1.041383979299479966e-07
2.915000000000000000e+02 1.041383979299479966e-07
2.915000000000000000e+02 1.041383979299479966e-07
2.915000000000000000e+02 1.041383979299479966e-07
2.920000000000000000e+02 -9.260151966162070395e-08
2.920000000000000000e+02 -9.260151966162070395e-08
2.920000000000000000e+02 -9.260151966162070395e-08
2.920000000000000000e+02 -9.260151966162070395e-08
2.920000000000000000e+02 -9.260151966162070395e-08
2.925000000000000000e+02 6.488051206730230022e-08
2.925000000000000000e+02 6.488051206730230022e-08
2.925000000000000000e+02 6.488051206730230022e-08
2.925000000000000000e+02 6.488051206730230022e-08
2.930000000000000000e+02 -2.313312255010930160e-08
2.930000000000000000e+02 -2.313312255010930160e-08
2.930000000000000000e+02 -2.313312255010930160e-08
2.930000000000000000e+02 -2.313312255010930160e-08
2.930000000000000000e+02 -2.313312255010930160e-08
2.935000000000000000e+02 -2.862452476520920095e-08
2.935000000000000000e+02 -2.862452476520920095e-08
2.935000000000000000e+02 -2.862452476520920095e-08
2.935000000000000000e+02 -2.862452476520920095e-08
2.940000000000000000e+02 6.275845944007659900e-08
2.940000000000000000e+02 6.275845944007659900e-08
2.940000000000000000e+02 6.275845944007659900e-08
2.940000000000000000e+02 6.275845944007659900e-08
2.940000000000000000e+02 6.275845944007659900e-08
2.945000000000000000e+02 -5.014625076304070174e-08
2.945000000000000000e+02 -5.014625076304070174e-08
2.945000000000000000e+02 -5.014625076304070174e-08
2.945000000000000000e+02 -5.014625076304070174e-08
2.950000000000000000e+02 1.516333072637739946e-08
2.950000000000000000e+02 1.516333072637739946e-08
2.950000000000000000e+02 1.516333072637739946e-08
2.950000000000000000e+02 1.516333072637739946e-08
2.950000000000000000e+02 1.516333072637739946e-08
2.955000000000000000e+02 4.050063906330660115e-09
2.955000000000000000e+02 4.050063906330660115e-09
