t shift
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000167e-02 3.764854991532349789e-10
8.000000000000000167e-02 3.764854991532349789e-10
8.000000000000000167e-02 3.764854991532349789e-10
1.600000000000000033e-01 9.705019531004339361e-10
1.600000000000000033e-01 9.705019531004339361e-10
1.600000000000000033e-01 9.705019531004339361e-10
1.600000000000000033e-01 9.705019531004339361e-10
2.399999999999999911e-01 9.182933761212729754e-10
2.399999999999999911e-01 9.182933761212729754e-10
2.399999999999999911e-01 9.182933761212729754e-10
3.200000000000000067e-01 1.319704758692479959e-09
3.200000000000000067e-01 1.319704758692479959e-09
3.200000000000000067e-01 1.319704758692479959e-09
3.200000000000000067e-01 1.319704758692479959e-09
4.000000000000000222e-01 1.332766195636050034e-09
4.000000000000000222e-01 1.332766195636050034e-09
4.000000000000000222e-01 1.332766195636050034e-09
4.799999999999999822e-01 1.348628384470659898e-09
4.799999999999999822e-01 1.348628384470659898e-09
4.799999999999999822e-01 1.348628384470659898e-09
4.799999999999999822e-01 1.348628384470659898e-09
5.600000000000000533e-01 1.501508445995830041e-09
5.600000000000000533e-01 1.501508445995830041e-09
5.600000000000000533e-01 1.501508445995830041e-09
6.400000000000000133e-01 1.351777038721410080e-09
6.400000000000000133e-01 1.351777038721410080e-09
6.400000000000000133e-01 1.351777038721410080e-09
6.400000000000000133e-01 1.351777038721410080e-09
7.199999999999999734e-01 1.486115582363410096e-09
7.199999999999999734e-01 1.486115582363410096e-09
7.199999999999999734e-01 1.486115582363410096e-09
8.000000000000000444e-01 1.450597466993770092e-09
8.000000000000000444e-01 1.450597466993770092e-09
8.000000000000000444e-01 1.450597466993770092e-09
8.000000000000000444e-01 1.450597466993770092e-09
8.800000000000000044e-01 1.444138383863259948e-09
8.800000000000000044e-01 1.444138383863259948e-09
8.800000000000000044e-01 1.444138383863259948e-09
9.599999999999999645e-01 1.513531440849659916e-09
9.599999999999999645e-01 1.513531440849659916e-09
9.599999999999999645e-01 1.513531440849659916e-09
9.599999999999999645e-01 1.513531440849659916e-09
1.040000000000000036e+00 1.440805578352900044e-09
1.040000000000000036e+00 1.440805578352900044e-09
1.040000000000000036e+00 1.440805578352900044e-09
1.120000000000000107e+00 1.498268148246819919e-09
1.120000000000000107e+00 1.498268148246819919e-09
1.120000000000000107e+00 1.498268148246819919e-09
1.120000000000000107e+00 1.498268148246819919e-09
1.199999999999999956e+00 1.467255676686299934e-09
1.199999999999999956e+00 1.467255676686299934e-09
1.199999999999999956e+00 1.467255676686299934e-09
1.280000000000000027e+00 1.460878341418390040e-09
1.280000000000000027e+00 1.460878341418390040e-09
1.280000000000000027e+00 1.460878341418390040e-09
1.280000000000000027e+00 1.460878341418390040e-09
1.360000000000000098e+00 1.490001828618340069e-09
1.360000000000000098e+00 1.490001828618340069e-09
1.360000000000000098e+00 1.490001828618340069e-09
1.439999999999999947e+00 1.451584750945259953e-09
1.439999999999999947e+00 1.451584750945259953e-09
1.439999999999999947e+00 1.451584750945259953e-09
1.439999999999999947e+00 1.451584750945259953e-09
1.520000000000000018e+00 1.482393603668400015e-09
1.520000000000000018e+00 1.482393603668400015e-09
1.520000000000000018e+00 1.482393603668400015e-09
1.600000000000000089e+00 1.462035264374610046e-09
1.600000000000000089e+00 1.462035264374610046e-09
1.600000000000000089e+00 1.462035264374610046e-09
1.600000000000000089e+00 1.462035264374610046e-09
1.679999999999999938e+00 1.455349409294340080e-09
1.679999999999999938e+00 1.455349409294340080e-09
1.679999999999999938e+00 1.455349409294340080e-09
1.760000000000000009e+00 1.460515050189090088e-09
1.760000000000000009e+00 1.460515050189090088e-09
1.760000000000000009e+00 1.460515050189090088e-09
1.760000000000000009e+00 1.460515050189090088e-09
1.840000000000000080e+00 1.433306804853700102e-09
1.840000000000000080e+00 1.433306804853700102e-09
1.840000000000000080e+00 1.433306804853700102e-09
1.919999999999999929e+00 1.440055543941880068e-09
1.919999999999999929e+00 1.440055543941880068e-09
1.919999999999999929e+00 1.440055543941880068e-09
1.919999999999999929e+00 1.440055543941880068e-09
2.000000000000000000e+00 1.420299108137800043e-09
2.000000000000000000e+00 1.420299108137800043e-09
2.000000000000000000e+00 1.420299108137800043e-09
2.080000000000000071e+00 1.409041964780259979e-09
2.080000000000000071e+00 1.409041964780259979e-09
2.080000000000000071e+00 1.409041964780259979e-09
2.080000000000000071e+00 1.409041964780259979e-09
2.160000000000000142e+00 1.403814271253140093e-09
2.160000000000000142e+00 1.403814271253140093e-09
2.160000000000000142e+00 1.403814271253140093e-09
2.240000000000000213e+00 1.384679504592350078e-09
2.240000000000000213e+00 1.384679504592350078e-09
2.240000000000000213e+00 1.384679504592350078e-09
2.240000000000000213e+00 1.384679504592350078e-09
2.319999999999999840e+00 1.382598016528670004e-09
2.319999999999999840e+00 1.382598016528670004e-09
2.319999999999999840e+00 1.382598016528670004e-09
2.399999999999999911e+00 1.367233653314799920e-09
2.399999999999999911e+00 1.367233653314799920e-09
2.399999999999999911e+00 1.367233653314799920e-09
2.399999999999999911e+00 1.367233653314799920e-09
2.479999999999999982e+00 1.356207148002070067e-09
2.479999999999999982e+00 1.356207148002070067e-09
2.479999999999999982e+00 1.356207148002070067e-09
2.560000000000000053e+00 1.344743929372230074e-09
2.560000000000000053e+00 1.344743929372230074e-09
2.560000000000000053e+00 1.344743929372230074e-09
2.560000000000000053e+00 1.344743929372230074e-09
2.640000000000000124e+00 1.329402007345250099e-09
2.640000000000000124e+00 1.329402007345250099e-09
2.640000000000000124e+00 1.329402007345250099e-09
2.720000000000000195e+00 1.321122765270639947e-09
2.720000000000000195e+00 1.321122765270639947e-09
2.720000000000000195e+00 1.321122765270639947e-09
2.720000000000000195e+00 1.321122765270639947e-09
2.799999999999999822e+00 1.304158787299879986e-09
2.799999999999999822e+00 1.304158787299879986e-09
2.799999999999999822e+00 1.304158787299879986e-09
2.879999999999999893e+00 1.292229142054929938e-09
2.879999999999999893e+00 1.292229142054929938e-09
2.879999999999999893e+00 1.292229142054929938e-09
2.879999999999999893e+00 1.292229142054929938e-09
2.959999999999999964e+00 1.279945219982670066e-09
2.959999999999999964e+00 1.279945219982670066e-09
2.959999999999999964e+00 1.279945219982670066e-09
3.040000000000000036e+00 1.261860246679789976e-09
3.040000000000000036e+00 1.261860246679789976e-09
3.040000000000000036e+00 1.261860246679789976e-09
3.040000000000000036e+00 1.261860246679789976e-09
3.120000000000000107e+00 1.248808895531300063e-09
3.120000000000000107e+00 1.248808895531300063e-09
3.120000000000000107e+00 1.248808895531300063e-09
3.200000000000000178e+00 1.231639507696540002e-09
3.200000000000000178e+00 1.231639507696540002e-09
3.200000000000000178e+00 1.231639507696540002e-09
