t re(Psi4_2_0) im(Psi4_2_0)  
0.000000000000000000e+00 6.484403358277366327e-09 4.663506148278720637e-14
1.600000000000000033e-01 6.474048961470690229e-09 4.785150956755555088e-14
3.200000000000000067e-01 6.456791633459449249e-09 4.987892304215905806e-14
4.799999999999999822e-01 6.428641935793474118e-09 5.291920586417258614e-14
6.400000000000000133e-01 6.390929681289474689e-09 5.690505671440508368e-14
8.000000000000000444e-01 6.353843701467978400e-09 6.142419493759794754e-14
9.599999999999999645e-01 6.313987719155329694e-09 6.661404741880657322e-14
1.120000000000000107e+00 6.280912128308718967e-09 7.186191394772971542e-14
1.280000000000000027e+00 6.251433464275805668e-09 7.737202792781395471e-14
1.439999999999999947e+00 6.229089957799780087e-09 8.244962219634199840e-14
1.600000000000000089e+00 6.212702198632822793e-09 8.732628580753272397e-14
1.760000000000000009e+00 6.198142345876477542e-09 9.137118853599187688e-14
1.919999999999999929e+00 6.186786346496902482e-09 9.479460712352915823e-14
2.080000000000000071e+00 6.170575684068608812e-09 9.715593391038779878e-14
2.240000000000000213e+00 6.152196530733530908e-09 9.860203811646438526e-14
2.399999999999999911e+00 6.126826648756832112e-09 9.897250804592458815e-14
2.560000000000000053e+00 6.096073450717074482e-09 9.832081426403170354e-14
2.720000000000000195e+00 6.063972008605219382e-09 9.680223881164677000e-14
2.879999999999999893e+00 6.029177298424263973e-09 9.436502100845465756e-14
3.040000000000000036e+00 6.003903848154808523e-09 9.145279448574850471e-14
3.200000000000000178e+00 5.984080148469946572e-09 8.791768136632480291e-14
3.359999999999999876e+00 5.982540887920312364e-09 8.440275976766250941e-14
3.520000000000000018e+00 5.995007836988995833e-09 8.069367031722139517e-14
3.680000000000000160e+00 6.025464284759844193e-09 7.750744420400499191e-14
3.839999999999999858e+00 6.072582468204819314e-09 7.460507103168049720e-14
4.000000000000000000e+00 6.127508452504011362e-09 7.262738590601006869e-14
4.160000000000000142e+00 6.193193549264348667e-09 7.136077712504849250e-14
4.320000000000000284e+00 6.253346094641594424e-09 7.123608673490163816e-14
4.480000000000000426e+00 6.313396643250454254e-09 7.210970072019742835e-14
4.639999999999999680e+00 6.360834123993946871e-09 7.411665430940196324e-14
4.799999999999999822e+00 6.399828893904314446e-09 7.721193575965172589e-14
4.959999999999999964e+00 6.429678782079827378e-09 8.119960673413834881e-14
5.120000000000000107e+00 6.450617845487826476e-09 8.614498001178033030e-14
5.280000000000000249e+00 6.471409862897562697e-09 9.155445383357268146e-14
5.440000000000000391e+00 6.489133574719343625e-09 9.759256211917486724e-14
5.599999999999999645e+00 6.510665178448966714e-09 1.035720811685850958e-13
5.759999999999999787e+00 6.533712608254607566e-09 1.097220855484841407e-13
5.919999999999999929e+00 6.552679415647885223e-09 1.152953565266937512e-13
6.080000000000000071e+00 6.569431083458192727e-09 1.205409670139704042e-13
6.240000000000000213e+00 6.566428941488428248e-09 1.248081072245429272e-13
6.400000000000000355e+00 6.549519213137836385e-09 1.283137137536798215e-13
6.559999999999999609e+00 6.502372487528199747e-09 1.306381406450593810e-13
6.719999999999999751e+00 6.430431901618904003e-09 1.319212698841093339e-13
6.879999999999999893e+00 6.334487928329701686e-09 1.320691003371220148e-13
