t re(Psi4_2_0) im(Psi4_2_0)  
0.000000000000000000e+00 1.711933938239636744e-10 3.072327038215298848e-16
1.600000000000000033e-01 1.698560216650487075e-10 3.055470183716624079e-16
3.200000000000000067e-01 1.676270680668571648e-10 3.027375426243901153e-16
4.799999999999999822e-01 1.657017717287174026e-10 2.878008133050127477e-16
6.400000000000000133e-01 1.636817197508542930e-10 2.644046515078707588e-16
8.000000000000000444e-01 1.612374864639054669e-10 2.406895442046420416e-16
9.599999999999999645e-01 1.584788804243202393e-10 2.139419957350564916e-16
1.120000000000000107e+00 1.545036989117276075e-10 1.931862802289461147e-16
1.280000000000000027e+00 1.496126761662525832e-10 1.754143063124883478e-16
1.439999999999999947e+00 1.437602712969427546e-10 1.693998709771083856e-16
1.600000000000000089e+00 1.369616646007823280e-10 1.722183752245245926e-16
1.760000000000000009e+00 1.304566599412577094e-10 1.896621126908013914e-16
1.919999999999999929e+00 1.238319893638709143e-10 2.198003188319681541e-16
2.080000000000000071e+00 1.186329645766791100e-10 2.605231132351551293e-16
2.240000000000000213e+00 1.143444816769965095e-10 3.125337893679153686e-16
2.399999999999999911e+00 1.116630734516753064e-10 3.676518971951453165e-16
2.560000000000000053e+00 1.103565623050936265e-10 4.286042533923147634e-16
2.720000000000000195e+00 1.101608548510399258e-10 4.833843356785600917e-16
2.879999999999999893e+00 1.111639822182534321e-10 5.359943181458116003e-16
3.040000000000000036e+00 1.128621448313657670e-10 5.743529055939381326e-16
3.200000000000000178e+00 1.154232758821642748e-10 6.024871964227311199e-16
3.359999999999999876e+00 1.185570087374205369e-10 6.093991064742275645e-16
3.520000000000000018e+00 1.223601322748792034e-10 5.987546638142635332e-16
3.680000000000000160e+00 1.265274091858450708e-10 5.711188800091620316e-16
3.839999999999999858e+00 1.311605852398846113e-10 5.263034178822532691e-16
4.000000000000000000e+00 1.357352056247390716e-10 4.669145427140515875e-16
4.160000000000000142e+00 1.404260886111626189e-10 3.920834994134146803e-16
4.320000000000000284e+00 1.449131466342760583e-10 3.138106183794018264e-16
4.480000000000000426e+00 1.493030755490415342e-10 2.280957894814493516e-16
4.639999999999999680e+00 1.539760523965296447e-10 1.485960944936230623e-16
4.799999999999999822e+00 1.588053514963851437e-10 7.075917282014976028e-17
4.959999999999999964e+00 1.644413874853878344e-10 1.008620202437348017e-17
5.120000000000000107e+00 1.706673554846103489e-10 -3.858987708196838763e-17
5.280000000000000249e+00 1.771977175658015296e-10 -6.424195195115121154e-17
5.440000000000000391e+00 1.841276530383766542e-10 -7.054572676705298891e-17
5.599999999999999645e+00 1.897249373320438610e-10 -5.309799458463285835e-17
5.759999999999999787e+00 1.945669786368986020e-10 -1.336649105530830789e-17
5.919999999999999929e+00 1.966697551169388837e-10 4.395298177525899444e-17
6.080000000000000071e+00 1.966946073841666889e-10 1.204256912590169545e-16
6.240000000000000213e+00 1.942991310974427676e-10 2.040767200616811613e-16
6.400000000000000355e+00 1.895974610371417516e-10 2.988977072969462703e-16
6.559999999999999609e+00 1.843279817406143416e-10 3.878570822242104688e-16
6.719999999999999751e+00 1.779112316954141297e-10 4.766320350870681999e-16
6.879999999999999893e+00 1.723939655705435558e-10 5.510247091409159475e-16
7.040000000000000036e+00 1.670939318096688008e-10 6.157677233078792185e-16
7.200000000000000178e+00 1.621867043866012591e-10 6.595453463919610304e-16
7.360000000000000320e+00 1.576137586433973110e-10 6.861294887994288035e-16
7.519999999999999574e+00 1.516169545905517705e-10 6.926360853134154875e-16
7.679999999999999716e+00 1.447823388912287248e-10 6.800264910057056226e-16
7.839999999999999858e+00 1.358016557299689942e-10 6.553127304938224837e-16
8.000000000000000000e+00 1.251109903785952263e-10 6.161574622397932452e-16
8.160000000000000142e+00 1.142047625905999260e-10 5.678816095654657089e-16
8.320000000000000284e+00 1.025848324481490661e-10 5.087115313636631787e-16
8.480000000000000426e+00 9.414389266278619011e-11 4.527075659009877786e-16
8.640000000000000568e+00 8.758437899732724764e-11 3.951829337518124163e-16
8.800000000000000711e+00 8.606120290316005383e-11 3.466936690367029656e-16
