t ham
0.000000000000000000e+00 2.960722384322690089e-06
5.120000000000000107e-01 inf
1.024000000000000021e+00 2.895636519115239977e-06
1.536000000000000032e+00 inf
2.048000000000000043e+00 3.065462447154250163e-06
2.560000000000000053e+00 inf
3.072000000000000064e+00 3.422739763280210142e-06
3.584000000000000075e+00 inf
4.096000000000000085e+00 3.698457989854390067e-06
4.607999999999999652e+00 inf
5.120000000000000107e+00 3.841553938693639704e-06
5.631999999999999673e+00 inf
6.144000000000000128e+00 3.860768412485400414e-06
6.655999999999999694e+00 inf
7.168000000000000149e+00 3.838726449700979797e-06
7.679999999999999716e+00 inf
8.192000000000000171e+00 3.797280915150549899e-06
8.704000000000000625e+00 inf
9.215999999999999304e+00 3.783901488927270042e-06
9.727999999999999758e+00 inf
1.024000000000000021e+01 3.807368026319690158e-06
1.075200000000000067e+01 inf
1.126399999999999935e+01 3.740737681411089894e-06
1.177599999999999980e+01 inf
1.228800000000000026e+01 3.775377866115309834e-06
1.280000000000000071e+01 inf
1.331199999999999939e+01 3.798690809313000015e-06
1.382399999999999984e+01 inf
1.433600000000000030e+01 3.799954927506209880e-06
1.484800000000000075e+01 inf
1.535999999999999943e+01 3.797557092445859997e-06
1.587199999999999989e+01 inf
1.638400000000000034e+01 3.808279771791169876e-06
1.689600000000000080e+01 inf
1.740800000000000125e+01 3.835693911022580214e-06
1.792000000000000171e+01 inf
1.843199999999999861e+01 3.816579783694250280e-06
1.894399999999999906e+01 inf
1.945599999999999952e+01 3.844451465254069873e-06
1.996799999999999997e+01 inf
2.048000000000000043e+01 3.850223979484159642e-06
2.099200000000000088e+01 inf
2.150400000000000134e+01 3.872301061597090151e-06
2.201599999999999824e+01 inf
2.252799999999999869e+01 3.865176425407670387e-06
2.303999999999999915e+01 inf
2.355199999999999960e+01 3.833667700138209907e-06
2.406400000000000006e+01 inf
2.457600000000000051e+01 3.854730186552150008e-06
2.508800000000000097e+01 inf
2.560000000000000142e+01 3.876021321196319767e-06
2.611199999999999832e+01 inf
2.662399999999999878e+01 3.902631097363799971e-06
2.713599999999999923e+01 inf
2.764799999999999969e+01 3.883238344923689969e-06
2.816000000000000014e+01 inf
2.867200000000000060e+01 3.864718142957260293e-06
2.918400000000000105e+01 inf
2.969600000000000151e+01 3.872721861451020262e-06
3.020799999999999841e+01 inf
3.071999999999999886e+01 3.932294995452209903e-06
3.123199999999999932e+01 inf
3.174399999999999977e+01 3.886358490092160310e-06
3.225600000000000023e+01 inf
3.276800000000000068e+01 3.905462132377350198e-06
3.328000000000000114e+01 inf
3.379200000000000159e+01 3.927136282719890084e-06
3.430400000000000205e+01 inf
3.481600000000000250e+01 3.901497776902219918e-06
3.532800000000000296e+01 inf
3.584000000000000341e+01 3.914439936757050285e-06
3.635199999999999676e+01 inf
3.686399999999999721e+01 3.939231290490179784e-06
3.737599999999999767e+01 inf
3.788799999999999812e+01 3.923318046669270180e-06
3.839999999999999858e+01 inf
3.891199999999999903e+01 3.925883646740739779e-06
3.942399999999999949e+01 inf
3.993599999999999994e+01 3.930869562363829707e-06
4.044800000000000040e+01 inf
4.096000000000000085e+01 3.951320088205119824e-06
4.147200000000000131e+01 inf
4.198400000000000176e+01 3.942175219574719612e-06
4.249600000000000222e+01 inf
4.300800000000000267e+01 3.910461238894450145e-06
4.352000000000000313e+01 inf
4.403199999999999648e+01 3.965993992089279848e-06
4.454399999999999693e+01 inf
4.505599999999999739e+01 3.973689473231529676e-06
4.556799999999999784e+01 inf
4.607999999999999829e+01 3.996679978506840161e-06
4.659199999999999875e+01 inf
4.710399999999999920e+01 3.950117203163170232e-06
4.761599999999999966e+01 inf
4.812800000000000011e+01 3.954874507448750419e-06
4.864000000000000057e+01 inf
4.915200000000000102e+01 3.929575154370630182e-06
4.966400000000000148e+01 inf
5.017600000000000193e+01 3.941769607929609841e-06
5.068800000000000239e+01 inf
5.120000000000000284e+01 3.973664132538140018e-06
5.171200000000000330e+01 inf
5.222399999999999665e+01 3.986063677882009582e-06
5.273599999999999710e+01 inf
