t re(Psi4_2_0) im(Psi4_2_0)  
0.000000000000000000e+00 1.189888571834004125e-09 7.512978926552682037e-15
1.600000000000000033e-01 1.194550610810839250e-09 7.346498534343000379e-15
3.200000000000000067e-01 1.202320675772232296e-09 7.069031213995022159e-15
4.799999999999999822e-01 1.209798192555166601e-09 6.621538500093513332e-15
6.400000000000000133e-01 1.218116685880600914e-09 6.023699881111109466e-15
8.000000000000000444e-01 1.228033560136177798e-09 5.472606872756924667e-15
9.599999999999999645e-01 1.239296347192681273e-09 4.902562303128738423e-15
1.120000000000000107e+00 1.249753072941566938e-09 4.526821736006583505e-15
1.280000000000000027e+00 1.260121062085730904e-09 4.274299983464259846e-15
1.439999999999999947e+00 1.266758107098331200e-09 4.301605575886129138e-15
1.600000000000000089e+00 1.270878277154995673e-09 4.556535669814427249e-15
1.760000000000000009e+00 1.270695549183100823e-09 5.085919492321760143e-15
1.919999999999999929e+00 1.266805264206842352e-09 5.874147301052328518e-15
2.080000000000000071e+00 1.261059121949395451e-09 6.837293404097378740e-15
2.240000000000000213e+00 1.252839889169704343e-09 8.003333032093068936e-15
2.399999999999999911e+00 1.246169708136614576e-09 9.180447036603698265e-15
2.560000000000000053e+00 1.239707864760481121e-09 1.043257513378391303e-14
2.720000000000000195e+00 1.236389211358333658e-09 1.151526828103999415e-14
2.879999999999999893e+00 1.235235463824514237e-09 1.251000949256895080e-14
3.040000000000000036e+00 1.235934791855763293e-09 1.319170381653278856e-14
3.200000000000000178e+00 1.238591138886467938e-09 1.363538290354123662e-14
3.359999999999999876e+00 1.240256671905656285e-09 1.370256051711915792e-14
3.520000000000000018e+00 1.241914001916990592e-09 1.343939873608574640e-14
3.680000000000000160e+00 1.240619463975140589e-09 1.283605533970423141e-14
3.839999999999999858e+00 1.237354279728562245e-09 1.189581106822328973e-14
4.000000000000000000e+00 1.231599062576539516e-09 1.074686650694801477e-14
4.160000000000000142e+00 1.223526941385926464e-09 9.346488127441153429e-15
4.320000000000000284e+00 1.215397374418800931e-09 7.920102446156200896e-15
4.480000000000000426e+00 1.206457208921121323e-09 6.392567290942247961e-15
4.639999999999999680e+00 1.199945466729268364e-09 5.037793766639054440e-15
4.799999999999999822e+00 1.194782473897798839e-09 3.764478171634610830e-15
4.959999999999999964e+00 1.192800058378497609e-09 2.819029052539530756e-15
5.120000000000000107e+00 1.193387610854069209e-09 2.119310227151017477e-15
5.280000000000000249e+00 1.195877691648359469e-09 1.824937374471471978e-15
5.440000000000000391e+00 1.200492780653401789e-09 1.882705268169231966e-15
5.599999999999999645e+00 1.204972568014152244e-09 2.322862111662433695e-15
5.759999999999999787e+00 1.210070490348934200e-09 3.135325170473971387e-15
5.919999999999999929e+00 1.213883859915111810e-09 4.224942933152372431e-15
6.080000000000000071e+00 1.217046905960238007e-09 5.623432570179387246e-15
6.240000000000000213e+00 1.219296120940095731e-09 7.129965924804513282e-15
6.400000000000000355e+00 1.220719340702736103e-09 8.811485715943825443e-15
6.559999999999999609e+00 1.222329877543625691e-09 1.041860051210798862e-14
6.719999999999999751e+00 1.223789960697595529e-09 1.203444079046034198e-14
6.879999999999999893e+00 1.225931141455595965e-09 1.342037590615478085e-14
7.040000000000000036e+00 1.228476236054005076e-09 1.465594940748543916e-14
7.200000000000000178e+00 1.230993485497550400e-09 1.557173195591270413e-14
7.360000000000000320e+00 1.233626809451348952e-09 1.622419999761708198e-14
7.519999999999999574e+00 1.234982453856202242e-09 1.654119885463264727e-14
7.679999999999999716e+00 1.235525003398531343e-09 1.654678008628903129e-14
7.839999999999999858e+00 1.234229199639939385e-09 1.627527098818939907e-14
8.000000000000000000e+00 1.231436795393232493e-09 1.571522912845935517e-14
8.160000000000000142e+00 1.227537291007258253e-09 1.498859138440041030e-14
8.320000000000000284e+00 1.222400853032376193e-09 1.405471213023606305e-14
8.480000000000000426e+00 1.217585469043618133e-09 1.307872871376042229e-14
8.640000000000000568e+00 1.212571809849320034e-09 1.200559535237440992e-14
8.800000000000000711e+00 1.208776515100243457e-09 1.100762533806424598e-14
8.960000000000000853e+00 1.205727371579482563e-09 1.002738090683573601e-14
9.119999999999999218e+00 1.203553055146215244e-09 9.197021546531504246e-15
9.279999999999999361e+00 1.202210673847427148e-09 8.472494094532613122e-15
9.439999999999999503e+00 1.200632349011105106e-09 7.933364047717764715e-15
9.599999999999999645e+00 1.199174040194596009e-09 7.553109573786777147e-15
9.759999999999999787e+00 1.196833385081747339e-09 7.348852318359016147e-15
9.919999999999999929e+00 1.193944504444608007e-09 7.314885066227795072e-15
1.008000000000000007e+01 1.190852896821062779e-09 7.414999983628369672e-15
1.024000000000000021e+01 1.187443396031805154e-09 7.661266348482221968e-15
1.040000000000000036e+01 1.185513222008291178e-09 7.993152452199430663e-15
1.056000000000000050e+01 1.184463301440067555e-09 8.430835530977339854e-15
1.072000000000000064e+01 1.186294086751723841e-09 8.910388836518246659e-15
1.088000000000000078e+01 1.190338760468396506e-09 9.453121284925423288e-15
1.103999999999999915e+01 1.197208515183631559e-09 1.001059957679444545e-14
1.119999999999999929e+01 1.206699620032907874e-09 1.059896814525825795e-14
1.135999999999999943e+01 1.217404425697435181e-09 1.119626177613688810e-14
1.151999999999999957e+01 1.229792148616811754e-09 1.180980220748902096e-14
1.167999999999999972e+01 1.241249409529583510e-09 1.243619509599837576e-14
1.183999999999999986e+01 1.252647334856253411e-09 1.307657188943515810e-14
1.200000000000000000e+01 1.261704141495613202e-09 1.373180741663431375e-14
1.216000000000000014e+01 1.269180423814740848e-09 1.440161006798136738e-14
1.232000000000000028e+01 1.274154180050512610e-09 1.507760399071417271e-14
1.248000000000000043e+01 1.276932744123945401e-09 1.576258113575379489e-14
1.264000000000000057e+01 1.277808146134047108e-09 1.642364680731558437e-14
1.280000000000000071e+01 1.276683042714500380e-09 1.707176590399304437e-14
1.296000000000000085e+01 1.274149940822561978e-09 1.765179570445559781e-14
1.311999999999999922e+01 1.270011338139163342e-09 1.818211711581471605e-14
1.327999999999999936e+01 1.264469544931365327e-09 1.859318185792735730e-14
1.343999999999999950e+01 1.257457124443482016e-09 1.890817269083767015e-14
1.359999999999999964e+01 1.248934517649551629e-09 1.905933656430972306e-14
1.375999999999999979e+01 1.238914910891567906e-09 1.906925782842422565e-14
1.391999999999999993e+01 1.227822836242616689e-09 1.889615050190935805e-14
1.408000000000000007e+01 1.215516783011723545e-09 1.855394324519409105e-14
1.424000000000000021e+01 1.203324541089681310e-09 1.804817257242682201e-14
1.440000000000000036e+01 1.190803513846235564e-09 1.737699297888706817e-14
1.456000000000000050e+01 1.179819793531609018e-09 1.659963837216365966e-14
1.472000000000000064e+01 1.169751349395757420e-09 1.569636411639831371e-14
1.488000000000000078e+01 1.162082972007655419e-09 1.477505375599234231e-14
1.503999999999999915e+01 1.156319731177643835e-09 1.379974610950109139e-14
1.519999999999999929e+01 1.152862693396189021e-09 1.290863688660132495e-14
1.535999999999999943e+01 1.151578169833149589e-09 1.205566085074374417e-14
1.551999999999999957e+01 1.151864866616298148e-09 1.138809629364423414e-14
1.567999999999999972e+01 1.153923215036395154e-09 1.085685045138791992e-14
1.583999999999999986e+01 1.156879733711705072e-09 1.057985602976937477e-14
1.600000000000000000e+01 1.161025583102802277e-09 1.051780212685522518e-14
1.616000000000000014e+01 1.165916769735015096e-09 1.073646396997259912e-14
1.632000000000000028e+01 1.171701291433202034e-09 1.121391648334865660e-14
1.648000000000000043e+01 1.178439719012819403e-09 1.194675573915435932e-14
1.664000000000000057e+01 1.186111862202051741e-09 1.293611637999196932e-14
1.680000000000000071e+01 1.194722509591603974e-09 1.410577540911578736e-14
1.696000000000000085e+01 1.204270064984557157e-09 1.548114049210627011e-14
1.712000000000000099e+01 1.214062445043919234e-09 1.692891416012375654e-14
1.728000000000000114e+01 1.224330344215340438e-09 1.849352890276291035e-14
1.744000000000000128e+01 1.233585970170735574e-09 2.000833919368419714e-14
1.760000000000000142e+01 1.242325253686082789e-09 2.152889354168395732e-14
1.776000000000000156e+01 1.248877130719001486e-09 2.288661891578865396e-14
1.792000000000000171e+01 1.253798622616958549e-09 2.413770632632506917e-14
1.807999999999999829e+01 1.256146059217603437e-09 2.514468409046287029e-14
1.823999999999999844e+01 1.256233997241746547e-09 2.595337610248465666e-14
1.839999999999999858e+01 1.254397607161728079e-09 2.648388616371370984e-14
1.855999999999999872e+01 1.250525165486732399e-09 2.676284634037114296e-14
1.871999999999999886e+01 1.246029959184939771e-09 2.677775057867306181e-14
1.887999999999999901e+01 1.240440892600308785e-09 2.653276756321335101e-14
1.903999999999999915e+01 1.235446636317249465e-09 2.608149052578549091e-14
1.919999999999999929e+01 1.230484300140951783e-09 2.540605505579283381e-14
1.935999999999999943e+01 1.226663135820722180e-09 2.460929353018389741e-14
1.951999999999999957e+01 1.223613392773458510e-09 2.365692848997669340e-14
1.967999999999999972e+01 1.221482049999486359e-09 2.268220044169044606e-14
1.983999999999999986e+01 1.220220114498758065e-09 2.164069588315138646e-14
2.000000000000000000e+01 1.219236036796560436e-09 2.066892071271807594e-14
2.016000000000000014e+01 1.218727000051180626e-09 1.972137296426908397e-14
2.032000000000000028e+01 1.217903889076643782e-09 1.892015210992833909e-14
2.048000000000000043e+01 1.217029742268303945e-09 1.822455832565326752e-14
2.064000000000000057e+01 1.215547990506870994e-09 1.772350597940301439e-14
2.080000000000000071e+01 1.213644156832115266e-09 1.738735694852773937e-14
2.096000000000000085e+01 1.211091502249462942e-09 1.726920090086029117e-14
