t re(Psi4_2_0) im(Psi4_2_0)  
0.000000000000000000e+00 5.782383435901594847e-13 3.943376520670849861e-19
1.600000000000000033e-01 5.767519620397469562e-13 2.244788257445754793e-19
3.200000000000000067e-01 5.746710278691668313e-13 -1.332353110694286946e-20
4.799999999999999822e-01 5.719955410784317319e-13 -3.190694184874712550e-19
6.400000000000000133e-01 5.687255016675232806e-13 -6.927588363969941825e-19
8.000000000000000444e-01 5.682397758670069371e-13 -9.594892470737867510e-19
9.599999999999999645e-01 5.685110439385547348e-13 -1.224202173174914965e-18
1.120000000000000107e+00 5.695393058821556674e-13 -1.486897614700333660e-18
1.280000000000000027e+00 5.713245616978159954e-13 -1.747575571650042260e-18
1.439999999999999947e+00 5.737241870451544615e-13 -1.729692798083358643e-18
1.600000000000000089e+00 5.768237565283997998e-13 -1.599175241564661498e-18
1.760000000000000009e+00 5.806232701475428218e-13 -1.356022902093948706e-18
1.919999999999999929e+00 5.851227279025994813e-13 -1.000235779671258786e-18
2.080000000000000071e+00 5.890479203951523879e-13 -8.798848463480726268e-19
2.240000000000000213e+00 5.931633732642528646e-13 -7.861275188935170631e-19
2.399999999999999911e+00 5.974690865099001034e-13 -7.189637973076369697e-19
2.560000000000000053e+00 6.019650601320931956e-13 -6.783936815901213089e-19
2.720000000000000195e+00 6.053208866903942461e-13 -5.479450584756077411e-19
2.879999999999999893e+00 6.083348106490778060e-13 -3.975011959230651096e-19
3.040000000000000036e+00 6.110068320081176220e-13 -2.270620939327149443e-19
3.200000000000000178e+00 6.133369507675363123e-13 -3.662775250490895030e-20
3.359999999999999876e+00 6.151805371860288333e-13 4.175153246847813452e-20
3.520000000000000018e+00 6.166243691083703958e-13 8.730593852262651379e-20
3.680000000000000160e+00 6.176684465345704914e-13 1.000354656579876435e-19
3.839999999999999858e+00 6.183127694646223547e-13 7.994011387369953771e-20
4.000000000000000000e+00 6.194809837582112057e-13 7.099849324487077155e-20
4.160000000000000142e+00 6.206189018995168854e-13 4.682343772603317500e-20
4.320000000000000284e+00 6.217265238885657480e-13 7.414947318475417871e-21
4.480000000000000426e+00 6.228038497253244720e-13 -4.722697798036066443e-20
4.639999999999999680e+00 6.242086118560457796e-13 -6.081925781115269933e-20
4.799999999999999822e+00 6.257261708129813898e-13 -6.713174038886714795e-20
4.959999999999999964e+00 6.273565265961252441e-13 -6.616442571387944025e-20
5.120000000000000107e+00 6.290996792054846128e-13 -5.791731379059587523e-20
5.280000000000000249e+00 6.295523482648815536e-13 1.246899930270792298e-20
5.440000000000000391e+00 6.295565020000296173e-13 1.120788712135670803e-19
5.599999999999999645e+00 6.291121404109160811e-13 2.409123019456131499e-19
5.759999999999999787e+00 6.282192634975439742e-13 3.989692914821492473e-19
5.919999999999999929e+00 6.250240797621041574e-13 4.766587542423291332e-19
6.080000000000000071e+00 6.206388641032740564e-13 5.397353415666473104e-19
6.240000000000000213e+00 6.150636165210620521e-13 5.881990534726672970e-19
6.400000000000000355e+00 6.082983370154498681e-13 6.220498899483384531e-19
6.559999999999999609e+00 6.010088451839361911e-13 6.393562727196719154e-19
6.719999999999999751e+00 5.927956492680347943e-13 6.412771487518590300e-19
6.879999999999999893e+00 5.836587492677278053e-13 6.278125180442123365e-19
7.040000000000000036e+00 5.735981451830240088e-13 5.989623805982690157e-19
7.200000000000000178e+00 5.667734902448715455e-13 5.062179845087892576e-19
7.360000000000000320e+00 5.606889925146958561e-13 3.786845809220810201e-19
7.519999999999999574e+00 5.553446519925005758e-13 2.163621698163590744e-19
7.679999999999999716e+00 5.507404686782790403e-13 1.925075121368552263e-20
7.839999999999999858e+00 5.511603891242818883e-13 1.011958867218400996e-19
8.000000000000000000e+00 5.540340453991571411e-13 2.738902393409978607e-19
8.160000000000000142e+00 5.593614375029138864e-13 5.373338091170112048e-19
8.320000000000000284e+00 5.671425654355427337e-13 8.915265960118975433e-19
8.480000000000000426e+00 5.766959302337297872e-13 9.068301085355419029e-19
8.640000000000000568e+00 5.884304312754732596e-13 8.410274416155031188e-19
8.800000000000000711e+00 6.023460685607649721e-13 6.941185951603633634e-19
8.960000000000000853e+00 6.184428420896046216e-13 4.661035692867061095e-19
9.119999999999999218e+00 6.300916060644178213e-13 1.794970119575295600e-19
9.279999999999999361e+00 6.412698479637423170e-13 -1.792098656439573678e-19
9.439999999999999503e+00 6.519775677875895187e-13 -6.100170634368908459e-19
9.599999999999999645e+00 6.622147655359416549e-13 -1.112924581534165662e-18
9.759999999999999787e+00 6.650612824806525249e-13 -1.372496470155484505e-18
9.919999999999999929e+00 6.646692138586019327e-13 -1.577994299146798908e-18
1.008000000000000007e+01 6.610385596698204735e-13 -1.729418068508583805e-18
1.024000000000000021e+01 6.541693199142692723e-13 -1.826767778214619200e-18
1.040000000000000036e+01 6.443923337320349719e-13 -1.876929684990153956e-18
1.056000000000000050e+01 6.315090976390711199e-13 -1.875772034763394357e-18
1.072000000000000064e+01 6.155196116353708502e-13 -1.823294827571566316e-18
1.088000000000000078e+01 5.964238757209579925e-13 -1.719498063435039432e-18
1.103999999999999915e+01 5.830484855211748167e-13 -1.391431202293510151e-18
1.119999999999999929e+01 5.700974836607993405e-13 -9.428645682708446134e-19
1.135999999999999943e+01 5.575708701398554949e-13 -3.737981611240333123e-19
1.151999999999999957e+01 5.454686449583260132e-13 3.157680189701557390e-19
1.167999999999999972e+01 5.433612855148690743e-13 7.124844996992743408e-19
1.183999999999999986e+01 5.455065053702905586e-13 1.064360964525472698e-18
1.200000000000000000e+01 5.519043045246021789e-13 1.371397413445544907e-18
1.216000000000000014e+01 5.625546829777900010e-13 1.633593846360167968e-18
1.232000000000000028e+01 5.779227371257222705e-13 1.732071546615698197e-18
1.248000000000000043e+01 5.977294091308814327e-13 1.738157744225914445e-18
1.264000000000000057e+01 6.219746989932623380e-13 1.651852439128081085e-18
1.280000000000000071e+01 6.506586067128704389e-13 1.473155631404187458e-18
1.296000000000000085e+01 6.735484433372249624e-13 1.205520918290284339e-18
1.311999999999999922e+01 6.967838222378193402e-13 8.468761414227454292e-19
1.327999999999999936e+01 7.203647434146393350e-13 3.972213007912751882e-19
1.343999999999999950e+01 7.442912068676994870e-13 -1.434436035819656948e-19
1.359999999999999964e+01 7.570388898987130454e-13 -5.829352771498181755e-19
1.375999999999999979e+01 7.655223861266382677e-13 -1.036563696604453677e-18
1.391999999999999993e+01 7.697416955514938340e-13 -1.504328862080459338e-18
1.408000000000000007e+01 7.696968181732646992e-13 -1.986230773410113622e-18
1.424000000000000021e+01 7.641168183816684092e-13 -2.530841233265715599e-18
1.440000000000000036e+01 7.537642575428700137e-13 -3.109017160113290218e-18
1.456000000000000050e+01 7.386391356568733499e-13 -3.720758553954046579e-18
