t re(Psi4_2_0) im(Psi4_2_0)  
0.000000000000000000e+00 3.350958808424758006e-12 3.829287788969182835e-18
1.600000000000000033e-01 3.351452351680439998e-12 3.835985032568466682e-18
3.200000000000000067e-01 3.352197012222173222e-12 3.846449987131673409e-18
4.799999999999999822e-01 3.353125380814378569e-12 3.859322967657653030e-18
6.400000000000000133e-01 3.354251652354956863e-12 3.874046800620202278e-18
8.000000000000000444e-01 3.370806702169259312e-12 3.737730311508166577e-18
9.599999999999999645e-01 3.393537544577143952e-12 3.540255556721992323e-18
1.120000000000000107e+00 3.422589728403981206e-12 3.284312564088066033e-18
1.280000000000000027e+00 3.457713277274329952e-12 2.971476363618844988e-18
1.439999999999999947e+00 3.479561661019317945e-12 2.718916049118969033e-18
1.600000000000000089e+00 3.499663356224453299e-12 2.456318299093724720e-18
1.760000000000000009e+00 3.518193194653609599e-12 2.182774613599290056e-18
1.919999999999999929e+00 3.534822701480120174e-12 1.898613507856805794e-18
2.080000000000000071e+00 3.531638268282338512e-12 1.638816304858772534e-18
2.240000000000000213e+00 3.519346621416683893e-12 1.381913032039719084e-18
2.399999999999999911e+00 3.498100886600518951e-12 1.128500981605251372e-18
2.560000000000000053e+00 3.467638270141270095e-12 8.714696605493398675e-19
2.720000000000000195e+00 3.434395487534627896e-12 7.603070655073643856e-19
2.879999999999999893e+00 3.395158195438532319e-12 7.100792020863209906e-19
3.040000000000000036e+00 3.349196309425410657e-12 7.174199365672786994e-19
3.200000000000000178e+00 3.296686144665400310e-12 7.827337867620715004e-19
3.359999999999999876e+00 3.258758872299202690e-12 8.199321169488139367e-19
3.520000000000000018e+00 3.223230297856203883e-12 8.804282987728288745e-19
3.680000000000000160e+00 3.189507494979991090e-12 9.647964066563181904e-19
3.839999999999999858e+00 3.157843199045398466e-12 1.078136476154554610e-18
4.000000000000000000e+00 3.140554470450182040e-12 1.302196313704398647e-18
4.160000000000000142e+00 3.130108745392979979e-12 1.587718159115031181e-18
4.320000000000000284e+00 3.126663087178844798e-12 1.932972874667978913e-18
4.480000000000000426e+00 3.130163670347002187e-12 2.341016511635272471e-18
4.639999999999999680e+00 3.135334913660767992e-12 2.751912023069572618e-18
4.799999999999999822e+00 3.144759991479209704e-12 3.196800289662570538e-18
4.959999999999999964e+00 3.159167028974928845e-12 3.680782027230183471e-18
5.120000000000000107e+00 3.178042521097393677e-12 4.208976704136065976e-18
5.280000000000000249e+00 3.191147529076539903e-12 4.681871786370661632e-18
5.440000000000000391e+00 3.204342217499619896e-12 5.151302814433126722e-18
5.599999999999999645e+00 3.218082666304322260e-12 5.624546408638188303e-18
5.759999999999999787e+00 3.231885067314937417e-12 6.103688995359676812e-18
5.919999999999999929e+00 3.243548759238805235e-12 6.531002182144242029e-18
6.080000000000000071e+00 3.254769110316744587e-12 6.941612663934188672e-18
6.240000000000000213e+00 3.265202354072400396e-12 7.333219944944480554e-18
6.400000000000000355e+00 3.274933515802233918e-12 7.705367238723276541e-18
6.559999999999999609e+00 3.286272580816310141e-12 7.985292671760778755e-18
6.719999999999999751e+00 3.298321147030974013e-12 8.223062547714118960e-18
6.879999999999999893e+00 3.310479962884038617e-12 8.411127661207531162e-18
7.040000000000000036e+00 3.322956862696276485e-12 8.554659517276392932e-18
7.200000000000000178e+00 3.332437484988637704e-12 8.432739479815620731e-18
7.360000000000000320e+00 3.340875805024761336e-12 8.180102839374173355e-18
7.519999999999999574e+00 3.348311595911552398e-12 7.793025498803924252e-18
7.679999999999999716e+00 3.354576019353126499e-12 7.275855617605490806e-18
7.839999999999999858e+00 3.351965681679017583e-12 6.970064815118590580e-18
8.000000000000000000e+00 3.344558523032883315e-12 6.662504936202474016e-18
8.160000000000000142e+00 3.333094059564841897e-12 6.362342623185483395e-18
8.320000000000000284e+00 3.317316692123811540e-12 6.071465873418997860e-18
8.480000000000000426e+00 3.298498478374046352e-12 5.695529501177761332e-18
8.640000000000000568e+00 3.275869089716871237e-12 5.283490926710362422e-18
8.800000000000000711e+00 3.249440228934004011e-12 4.843056729525430276e-18
8.960000000000000853e+00 3.219231834378479727e-12 4.370266929176857265e-18
9.119999999999999218e+00 3.199094771593008839e-12 3.976799861731006899e-18
9.279999999999999361e+00 3.181766390458125923e-12 3.610824904786489594e-18
9.439999999999999503e+00 3.165927255677047626e-12 3.253894892383640194e-18
9.599999999999999645e+00 3.151794326524314453e-12 2.905613054390625495e-18
9.759999999999999787e+00 3.146622006818263309e-12 2.573664147715413483e-18
9.919999999999999929e+00 3.146418293378396643e-12 2.250809516883511918e-18
1.008000000000000007e+01 3.150817438226563697e-12 1.942785197415903758e-18
1.024000000000000021e+01 3.159603614680193692e-12 1.658239534133825074e-18
1.040000000000000036e+01 3.160288797441168646e-12 1.461765702164789885e-18
1.056000000000000050e+01 3.159467075425012905e-12 1.301543730846526929e-18
1.072000000000000064e+01 3.158387888437818672e-12 1.189953480277265958e-18
1.088000000000000078e+01 3.156449801452186480e-12 1.126372941757885067e-18
1.103999999999999915e+01 3.137517113374879705e-12 9.286832020088566295e-19
1.119999999999999929e+01 3.110926696478987044e-12 7.049532525200016258e-19
1.135999999999999943e+01 3.077177376486999040e-12 4.553770872349925553e-19
1.151999999999999957e+01 3.036186970807874183e-12 1.708075270601630421e-19
1.167999999999999972e+01 2.991832197530037725e-12 2.307513697983089283e-19
1.183999999999999986e+01 2.942255754168924044e-12 4.173644432172256617e-19
1.200000000000000000e+01 2.886841167653240008e-12 7.217195507202552447e-19
1.216000000000000014e+01 2.825863932772016653e-12 1.149741323729411385e-18
1.232000000000000028e+01 2.786466340611447797e-12 1.555955278144561381e-18
1.248000000000000043e+01 2.752645678749653657e-12 2.031162913711354667e-18
1.264000000000000057e+01 2.724022940770929443e-12 2.569876830080059893e-18
1.280000000000000071e+01 2.700548160385038102e-12 3.179201015056858573e-18
1.296000000000000085e+01 2.707513497220934506e-12 3.899808713272852427e-18
1.311999999999999922e+01 2.729591652307045127e-12 4.703972626514046180e-18
1.327999999999999936e+01 2.767038912231953162e-12 5.593878157717008447e-18
1.343999999999999950e+01 2.819521452403572507e-12 6.562991441545338325e-18
1.359999999999999964e+01 2.879427869441036056e-12 7.095908102562328553e-18
1.375999999999999979e+01 2.951172565625565458e-12 7.501362991466722456e-18
1.391999999999999993e+01 3.035038571428765588e-12 7.782170128566666865e-18
1.408000000000000007e+01 3.130843647917578162e-12 7.924873262105224344e-18
1.424000000000000021e+01 3.198282772618910893e-12 8.035307333899334543e-18
1.440000000000000036e+01 3.261858802766139740e-12 8.049960594366796635e-18
1.456000000000000050e+01 3.321203917047708409e-12 7.973548819746701354e-18
1.472000000000000064e+01 3.376485713215282456e-12 7.794043297465245641e-18
1.488000000000000078e+01 3.391502221659578832e-12 7.460620744818176553e-18
1.503999999999999915e+01 3.388155224629892458e-12 7.008042652931018754e-18
1.519999999999999929e+01 3.366202758510590618e-12 6.434885115613448936e-18
1.535999999999999943e+01 3.325583259361978384e-12 5.745371591720585044e-18
1.551999999999999957e+01 3.274663819067391065e-12 5.195209104593620027e-18
1.567999999999999972e+01 3.208075957431515713e-12 4.631942673624451902e-18
1.583999999999999986e+01 3.126309044729206441e-12 4.052960139792899518e-18
1.600000000000000000e+01 3.028920288985658937e-12 3.461061162532587783e-18
1.616000000000000014e+01 2.969163355394594637e-12 3.049790947099415929e-18
1.632000000000000028e+01 2.915054137843235272e-12 2.706349022820784522e-18
1.648000000000000043e+01 2.866737545096904852e-12 2.425862699279162364e-18
1.664000000000000057e+01 2.824153358250050783e-12 2.188852389267937975e-18
1.680000000000000071e+01 2.835811465785999870e-12 2.215339006735883261e-18
1.696000000000000085e+01 2.873328291734366290e-12 2.389069566989336724e-18
1.712000000000000099e+01 2.935804828468118326e-12 2.698251087450508549e-18
1.728000000000000114e+01 3.023612189563552215e-12 3.134497495059810415e-18
1.744000000000000128e+01 3.127233693167882656e-12 3.551798829801008241e-18
1.760000000000000142e+01 3.253081299601906861e-12 4.035966532055517846e-18
1.776000000000000156e+01 3.400250108628460146e-12 4.593850986638635978e-18
1.792000000000000171e+01 3.568762019363696107e-12 5.224029856255901403e-18
1.807999999999999829e+01 3.690368077939341732e-12 5.578389844584052283e-18
1.823999999999999844e+01 3.805528883981702381e-12 5.862861241625003373e-18
1.839999999999999858e+01 3.914960842917545701e-12 6.080785215900241593e-18
1.855999999999999872e+01 4.018106190668579507e-12 6.218493755209599715e-18
1.871999999999999886e+01 4.048395125882861832e-12 6.150029910001093795e-18
1.887999999999999901e+01 4.044552428260213592e-12 5.958530703291419004e-18
1.903999999999999915e+01 4.008219229300276550e-12 5.639243526876410493e-18
1.919999999999999929e+01 3.938990712332184085e-12 5.174408034661673734e-18
1.935999999999999943e+01 3.837925167289876195e-12 4.878337519206697545e-18
1.951999999999999957e+01 3.704239652386133921e-12 4.573610050113564401e-18
1.967999999999999972e+01 3.538065170470804999e-12 4.253517460750672924e-18
1.983999999999999986e+01 3.339592185298441393e-12 3.920066079722554329e-18
2.000000000000000000e+01 3.180795929961321077e-12 3.611199230098400294e-18
2.016000000000000014e+01 3.019389873296523361e-12 3.302601037278966710e-18
2.032000000000000028e+01 2.854163675263085974e-12 2.996294908806346738e-18
2.048000000000000043e+01 2.685274322136533768e-12 2.703420037331363667e-18
2.064000000000000057e+01 2.594195436930956874e-12 2.573031839232273627e-18
2.080000000000000071e+01 2.532506486890082810e-12 2.499808885856767233e-18
2.096000000000000085e+01 2.499721200151668555e-12 2.499170096541850455e-18
2.112000000000000099e+01 2.495508948806016016e-12 2.562931393652109149e-18
2.128000000000000114e+01 2.545873589859706359e-12 2.583222655761014108e-18
2.144000000000000128e+01 2.635097711688015037e-12 2.627236925718067853e-18
2.160000000000000142e+01 2.763508841919577889e-12 2.693026308479420366e-18
2.176000000000000156e+01 2.930864084333940993e-12 2.758666519664090617e-18
2.192000000000000171e+01 3.091805898996051119e-12 2.746794041258203935e-18
2.207999999999999829e+01 3.273479363795786041e-12 2.732165253838836758e-18
2.223999999999999844e+01 3.476020584017080403e-12 2.687826388002228163e-18
2.239999999999999858e+01 3.699632373618741074e-12 2.617693169944696442e-18
2.255999999999999872e+01 3.865909438403163808e-12 2.533629922088009537e-18
2.271999999999999886e+01 4.021861423071037031e-12 2.436765666498999391e-18
2.287999999999999901e+01 4.167438088647477192e-12 2.318691739322327783e-18
2.303999999999999915e+01 4.302664977895937725e-12 2.199276620398728385e-18
2.319999999999999929e+01 4.375409895022721954e-12 1.901131318790966640e-18
2.335999999999999943e+01 4.417211304171631227e-12 1.506648210211657531e-18
2.351999999999999957e+01 4.427742658392442207e-12 1.039483442442114610e-18
2.367999999999999972e+01 4.406757645106965711e-12 4.894575542702938186e-19
2.383999999999999986e+01 4.360916597692597470e-12 -5.450399756912900948e-20
2.400000000000000000e+01 4.286814138963555894e-12 -6.490743069250472789e-19
2.416000000000000014e+01 4.183844742429370795e-12 -1.289232430857912030e-18
2.432000000000000028e+01 4.052052981632293748e-12 -1.985900471440872990e-18
2.448000000000000043e+01 3.940836427113421781e-12 -2.412141404477808486e-18
2.464000000000000057e+01 3.820329003758176739e-12 -2.762259617685177283e-18
2.480000000000000071e+01 3.690873371499961270e-12 -3.035109082663982732e-18
