t ml_ham
0.000000000000000000e+00 -1.293025062646350077e-03
0.000000000000000000e+00 -1.293025062646350077e-03
0.000000000000000000e+00 -1.293025062646350077e-03
1.600000000000000033e-01 -1.477025401164980007e-03
1.600000000000000033e-01 -1.477025401164980007e-03
1.600000000000000033e-01 -1.477025401164980007e-03
3.200000000000000067e-01 -1.609729301740420041e-03
3.200000000000000067e-01 -1.609729301740420041e-03
3.200000000000000067e-01 -1.609729301740420041e-03
4.799999999999999822e-01 -1.503007500388479998e-03
4.799999999999999822e-01 -1.503007500388479998e-03
4.799999999999999822e-01 -1.503007500388479998e-03
6.400000000000000133e-01 -1.371785846220799961e-03
6.400000000000000133e-01 -1.371785846220799961e-03
6.400000000000000133e-01 -1.371785846220799961e-03
8.000000000000000444e-01 -1.663446371244789966e-03
8.000000000000000444e-01 -1.663446371244789966e-03
8.000000000000000444e-01 -1.663446371244789966e-03
9.599999999999999645e-01 -1.499052867955850054e-03
9.599999999999999645e-01 -1.499052867955850054e-03
9.599999999999999645e-01 -1.499052867955850054e-03
1.120000000000000107e+00 -1.499916773138690014e-03
1.120000000000000107e+00 -1.499916773138690014e-03
1.120000000000000107e+00 -1.499916773138690014e-03
1.280000000000000027e+00 -1.394966272097980086e-03
1.280000000000000027e+00 -1.394966272097980086e-03
1.280000000000000027e+00 -1.394966272097980086e-03
1.439999999999999947e+00 -1.632911408886999908e-03
1.439999999999999947e+00 -1.632911408886999908e-03
1.439999999999999947e+00 -1.632911408886999908e-03
1.600000000000000089e+00 -1.966639993534600138e-03
1.600000000000000089e+00 -1.966639993534600138e-03
1.600000000000000089e+00 -1.966639993534600138e-03
1.760000000000000009e+00 -1.546126215366510097e-03
1.760000000000000009e+00 -1.546126215366510097e-03
1.760000000000000009e+00 -1.546126215366510097e-03
1.919999999999999929e+00 -1.600576271038369955e-03
1.919999999999999929e+00 -1.600576271038369955e-03
1.919999999999999929e+00 -1.600576271038369955e-03
2.080000000000000071e+00 -1.620718671548270059e-03
2.080000000000000071e+00 -1.620718671548270059e-03
2.080000000000000071e+00 -1.620718671548270059e-03
2.240000000000000213e+00 -1.929137705276980086e-03
2.240000000000000213e+00 -1.929137705276980086e-03
2.240000000000000213e+00 -1.929137705276980086e-03
2.399999999999999911e+00 -1.555404112363549919e-03
2.399999999999999911e+00 -1.555404112363549919e-03
2.399999999999999911e+00 -1.555404112363549919e-03
