t shift
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000167e-02 -3.233820767090910241e-10
8.000000000000000167e-02 -3.233820767090910241e-10
8.000000000000000167e-02 -3.233820767090910241e-10
1.600000000000000033e-01 -8.702579092470230173e-10
1.600000000000000033e-01 -8.702579092470230173e-10
1.600000000000000033e-01 -8.702579092470230173e-10
1.600000000000000033e-01 -8.702579092470230173e-10
2.399999999999999911e-01 -8.921010477967710145e-10
2.399999999999999911e-01 -8.921010477967710145e-10
2.399999999999999911e-01 -8.921010477967710145e-10
3.200000000000000067e-01 -1.309986101477190036e-09
3.200000000000000067e-01 -1.309986101477190036e-09
3.200000000000000067e-01 -1.309986101477190036e-09
3.200000000000000067e-01 -1.309986101477190036e-09
4.000000000000000222e-01 -1.394632299194069947e-09
4.000000000000000222e-01 -1.394632299194069947e-09
4.000000000000000222e-01 -1.394632299194069947e-09
4.799999999999999822e-01 -1.500334871991390082e-09
4.799999999999999822e-01 -1.500334871991390082e-09
4.799999999999999822e-01 -1.500334871991390082e-09
4.799999999999999822e-01 -1.500334871991390082e-09
5.600000000000000533e-01 -1.707932285595249984e-09
5.600000000000000533e-01 -1.707932285595249984e-09
5.600000000000000533e-01 -1.707932285595249984e-09
6.400000000000000133e-01 -1.669524326843180062e-09
6.400000000000000133e-01 -1.669524326843180062e-09
6.400000000000000133e-01 -1.669524326843180062e-09
6.400000000000000133e-01 -1.669524326843180062e-09
7.199999999999999734e-01 -1.838263792984149958e-09
7.199999999999999734e-01 -1.838263792984149958e-09
7.199999999999999734e-01 -1.838263792984149958e-09
8.000000000000000444e-01 -1.858082162959779994e-09
8.000000000000000444e-01 -1.858082162959779994e-09
8.000000000000000444e-01 -1.858082162959779994e-09
8.000000000000000444e-01 -1.858082162959779994e-09
8.800000000000000044e-01 -1.900262189904209845e-09
8.800000000000000044e-01 -1.900262189904209845e-09
8.800000000000000044e-01 -1.900262189904209845e-09
9.599999999999999645e-01 -1.997545427037070173e-09
9.599999999999999645e-01 -1.997545427037070173e-09
9.599999999999999645e-01 -1.997545427037070173e-09
9.599999999999999645e-01 -1.997545427037070173e-09
1.040000000000000036e+00 -1.975523445211130159e-09
1.040000000000000036e+00 -1.975523445211130159e-09
1.040000000000000036e+00 -1.975523445211130159e-09
1.120000000000000107e+00 -2.065533357232120160e-09
1.120000000000000107e+00 -2.065533357232120160e-09
1.120000000000000107e+00 -2.065533357232120160e-09
1.120000000000000107e+00 -2.065533357232120160e-09
1.199999999999999956e+00 -2.072542433040649994e-09
1.199999999999999956e+00 -2.072542433040649994e-09
1.199999999999999956e+00 -2.072542433040649994e-09
1.280000000000000027e+00 -2.099924446606690158e-09
1.280000000000000027e+00 -2.099924446606690158e-09
1.280000000000000027e+00 -2.099924446606690158e-09
1.280000000000000027e+00 -2.099924446606690158e-09
1.360000000000000098e+00 -2.149138575612740082e-09
1.360000000000000098e+00 -2.149138575612740082e-09
1.360000000000000098e+00 -2.149138575612740082e-09
1.439999999999999947e+00 -2.142106228689430047e-09
1.439999999999999947e+00 -2.142106228689430047e-09
1.439999999999999947e+00 -2.142106228689430047e-09
1.439999999999999947e+00 -2.142106228689430047e-09
1.520000000000000018e+00 -2.188506769020540201e-09
1.520000000000000018e+00 -2.188506769020540201e-09
1.520000000000000018e+00 -2.188506769020540201e-09
1.600000000000000089e+00 -2.192877405505200042e-09
1.600000000000000089e+00 -2.192877405505200042e-09
1.600000000000000089e+00 -2.192877405505200042e-09
1.600000000000000089e+00 -2.192877405505200042e-09
1.679999999999999938e+00 -2.208933729002160045e-09
1.679999999999999938e+00 -2.208933729002160045e-09
1.679999999999999938e+00 -2.208933729002160045e-09
1.760000000000000009e+00 -2.232952804570059861e-09
1.760000000000000009e+00 -2.232952804570059861e-09
1.760000000000000009e+00 -2.232952804570059861e-09
1.760000000000000009e+00 -2.232952804570059861e-09
1.840000000000000080e+00 -2.230245273995860194e-09
1.840000000000000080e+00 -2.230245273995860194e-09
1.840000000000000080e+00 -2.230245273995860194e-09
1.919999999999999929e+00 -2.253302514567890154e-09
1.919999999999999929e+00 -2.253302514567890154e-09
1.919999999999999929e+00 -2.253302514567890154e-09
1.919999999999999929e+00 -2.253302514567890154e-09
2.000000000000000000e+00 -2.254614692228400105e-09
2.000000000000000000e+00 -2.254614692228400105e-09
2.000000000000000000e+00 -2.254614692228400105e-09
2.080000000000000071e+00 -2.264303022165000020e-09
2.080000000000000071e+00 -2.264303022165000020e-09
2.080000000000000071e+00 -2.264303022165000020e-09
2.080000000000000071e+00 -2.264303022165000020e-09
2.160000000000000142e+00 -2.276695413166129987e-09
2.160000000000000142e+00 -2.276695413166129987e-09
2.160000000000000142e+00 -2.276695413166129987e-09
2.240000000000000213e+00 -2.275303082170319951e-09
2.240000000000000213e+00 -2.275303082170319951e-09
2.240000000000000213e+00 -2.275303082170319951e-09
2.240000000000000213e+00 -2.275303082170319951e-09
2.319999999999999840e+00 -2.286057695446680046e-09
2.319999999999999840e+00 -2.286057695446680046e-09
2.319999999999999840e+00 -2.286057695446680046e-09
2.399999999999999911e+00 -2.287378362036850108e-09
2.399999999999999911e+00 -2.287378362036850108e-09
2.399999999999999911e+00 -2.287378362036850108e-09
2.399999999999999911e+00 -2.287378362036850108e-09
2.479999999999999982e+00 -2.292478258956419872e-09
2.479999999999999982e+00 -2.292478258956419872e-09
2.479999999999999982e+00 -2.292478258956419872e-09
2.560000000000000053e+00 -2.296212073526899807e-09
2.560000000000000053e+00 -2.296212073526899807e-09
2.560000000000000053e+00 -2.296212073526899807e-09
2.560000000000000053e+00 -2.296212073526899807e-09
2.640000000000000124e+00 -2.295339157823129913e-09
2.640000000000000124e+00 -2.295339157823129913e-09
2.640000000000000124e+00 -2.295339157823129913e-09
2.720000000000000195e+00 -2.302094309029810021e-09
2.720000000000000195e+00 -2.302094309029810021e-09
2.720000000000000195e+00 -2.302094309029810021e-09
2.720000000000000195e+00 -2.302094309029810021e-09
2.799999999999999822e+00 -2.300214979734550003e-09
2.799999999999999822e+00 -2.300214979734550003e-09
2.799999999999999822e+00 -2.300214979734550003e-09
2.879999999999999893e+00 -2.300803578184400159e-09
2.879999999999999893e+00 -2.300803578184400159e-09
2.879999999999999893e+00 -2.300803578184400159e-09
2.879999999999999893e+00 -2.300803578184400159e-09
2.959999999999999964e+00 -2.303175429031419906e-09
2.959999999999999964e+00 -2.303175429031419906e-09
2.959999999999999964e+00 -2.303175429031419906e-09
3.040000000000000036e+00 -2.302036668159920077e-09
3.040000000000000036e+00 -2.302036668159920077e-09
3.040000000000000036e+00 -2.302036668159920077e-09
3.040000000000000036e+00 -2.302036668159920077e-09
