t ml_ham
0.000000000000000000e+00 -1.419712994390749921e-03
0.000000000000000000e+00 -1.419712994390749921e-03
0.000000000000000000e+00 -1.419712994390749921e-03
1.600000000000000033e-01 -1.573508242741810097e-03
1.600000000000000033e-01 -1.573508242741810097e-03
1.600000000000000033e-01 -1.573508242741810097e-03
3.200000000000000067e-01 -1.667880339371419912e-03
3.200000000000000067e-01 -1.667880339371419912e-03
3.200000000000000067e-01 -1.667880339371419912e-03
4.799999999999999822e-01 -1.746339519015750047e-03
4.799999999999999822e-01 -1.746339519015750047e-03
4.799999999999999822e-01 -1.746339519015750047e-03
6.400000000000000133e-01 -1.091091353016360047e-03
6.400000000000000133e-01 -1.091091353016360047e-03
6.400000000000000133e-01 -1.091091353016360047e-03
8.000000000000000444e-01 -1.444317266478560005e-03
8.000000000000000444e-01 -1.444317266478560005e-03
8.000000000000000444e-01 -1.444317266478560005e-03
9.599999999999999645e-01 -2.244165263207329852e-03
9.599999999999999645e-01 -2.244165263207329852e-03
9.599999999999999645e-01 -2.244165263207329852e-03
1.120000000000000107e+00 -1.906745739956339962e-03
1.120000000000000107e+00 -1.906745739956339962e-03
1.120000000000000107e+00 -1.906745739956339962e-03
1.280000000000000027e+00 -7.345063714083470072e-04
1.280000000000000027e+00 -7.345063714083470072e-04
1.280000000000000027e+00 -7.345063714083470072e-04
1.439999999999999947e+00 -2.290572509806159795e-03
1.439999999999999947e+00 -2.290572509806159795e-03
1.439999999999999947e+00 -2.290572509806159795e-03
1.600000000000000089e+00 -2.262511868077300183e-03
1.600000000000000089e+00 -2.262511868077300183e-03
1.600000000000000089e+00 -2.262511868077300183e-03
1.760000000000000009e+00 -1.417509434830409917e-03
1.760000000000000009e+00 -1.417509434830409917e-03
1.760000000000000009e+00 -1.417509434830409917e-03
1.919999999999999929e+00 -2.453933033053649817e-03
1.919999999999999929e+00 -2.453933033053649817e-03
1.919999999999999929e+00 -2.453933033053649817e-03
2.080000000000000071e+00 -1.988007924302909787e-03
2.080000000000000071e+00 -1.988007924302909787e-03
2.080000000000000071e+00 -1.988007924302909787e-03
2.240000000000000213e+00 -3.130839075205490117e-03
2.240000000000000213e+00 -3.130839075205490117e-03
2.240000000000000213e+00 -3.130839075205490117e-03
2.399999999999999911e+00 -1.528402173288190107e-03
2.399999999999999911e+00 -1.528402173288190107e-03
2.399999999999999911e+00 -1.528402173288190107e-03
2.560000000000000053e+00 -3.837898821865659907e-03
2.560000000000000053e+00 -3.837898821865659907e-03
2.560000000000000053e+00 -3.837898821865659907e-03
2.720000000000000195e+00 -3.116693369843380121e-03
2.720000000000000195e+00 -3.116693369843380121e-03
2.720000000000000195e+00 -3.116693369843380121e-03
2.879999999999999893e+00 -2.616723464343580132e-03
2.879999999999999893e+00 -2.616723464343580132e-03
2.879999999999999893e+00 -2.616723464343580132e-03
3.040000000000000036e+00 -4.678632455084150328e-03
3.040000000000000036e+00 -4.678632455084150328e-03
3.040000000000000036e+00 -4.678632455084150328e-03
3.200000000000000178e+00 -4.426060505925699662e-03
3.200000000000000178e+00 -4.426060505925699662e-03
3.200000000000000178e+00 -4.426060505925699662e-03
3.359999999999999876e+00 -3.063776678410859867e-03
3.359999999999999876e+00 -3.063776678410859867e-03
3.359999999999999876e+00 -3.063776678410859867e-03
3.520000000000000018e+00 -6.810930515134579720e-03
3.520000000000000018e+00 -6.810930515134579720e-03
3.520000000000000018e+00 -6.810930515134579720e-03
3.680000000000000160e+00 -4.974750333502499927e-03
