t shift
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000067e-01 -1.140383460603450000e-17
3.200000000000000067e-01 -1.140383460603450000e-17
3.200000000000000067e-01 -1.140383460603450000e-17
6.400000000000000133e-01 2.032575075851790039e-17
6.400000000000000133e-01 2.032575075851790039e-17
6.400000000000000133e-01 2.032575075851790039e-17
9.599999999999999645e-01 -5.220463304852110055e-17
9.599999999999999645e-01 -5.220463304852110055e-17
9.599999999999999645e-01 -5.220463304852110055e-17
1.280000000000000027e+00 4.659320854534310156e-17
1.280000000000000027e+00 4.659320854534310156e-17
1.280000000000000027e+00 4.659320854534310156e-17
1.600000000000000089e+00 7.173924382650680300e-19
1.600000000000000089e+00 7.173924382650680300e-19
1.600000000000000089e+00 7.173924382650680300e-19
1.919999999999999929e+00 -1.305908369605789925e-17
1.919999999999999929e+00 -1.305908369605789925e-17
1.919999999999999929e+00 -1.305908369605789925e-17
2.240000000000000213e+00 -8.719958795821789494e-18
2.240000000000000213e+00 -8.719958795821789494e-18
2.240000000000000213e+00 -8.719958795821789494e-18
2.560000000000000053e+00 1.107272991063270022e-17
2.560000000000000053e+00 1.107272991063270022e-17
2.560000000000000053e+00 1.107272991063270022e-17
2.879999999999999893e+00 1.151184791673629992e-18
2.879999999999999893e+00 1.151184791673629992e-18
2.879999999999999893e+00 1.151184791673629992e-18
3.200000000000000178e+00 -1.403664387720330051e-18
3.200000000000000178e+00 -1.403664387720330051e-18
3.200000000000000178e+00 -1.403664387720330051e-18
3.520000000000000018e+00 -2.812707625040659848e-18
3.520000000000000018e+00 -2.812707625040659848e-18
3.520000000000000018e+00 -2.812707625040659848e-18
3.839999999999999858e+00 7.439411106199759852e-19
3.839999999999999858e+00 7.439411106199759852e-19
3.839999999999999858e+00 7.439411106199759852e-19
4.160000000000000142e+00 1.553098354794750083e-18
4.160000000000000142e+00 1.553098354794750083e-18
4.160000000000000142e+00 1.553098354794750083e-18
4.480000000000000426e+00 -4.739932282091200160e-19
4.480000000000000426e+00 -4.739932282091200160e-19
4.480000000000000426e+00 -4.739932282091200160e-19
4.799999999999999822e+00 -7.482704585060299696e-19
4.799999999999999822e+00 -7.482704585060299696e-19
4.799999999999999822e+00 -7.482704585060299696e-19
5.120000000000000107e+00 7.780821749118899580e-19
5.120000000000000107e+00 7.780821749118899580e-19
5.120000000000000107e+00 7.780821749118899580e-19
5.440000000000000391e+00 -2.586271734847510027e-19
5.440000000000000391e+00 -2.586271734847510027e-19
5.440000000000000391e+00 -2.586271734847510027e-19
5.759999999999999787e+00 -1.318264913581389938e-18
5.759999999999999787e+00 -1.318264913581389938e-18
5.759999999999999787e+00 -1.318264913581389938e-18
6.080000000000000071e+00 2.039211669966290140e-18
6.080000000000000071e+00 2.039211669966290140e-18
6.080000000000000071e+00 2.039211669966290140e-18
6.400000000000000355e+00 -2.190038866525519968e-18
6.400000000000000355e+00 -2.190038866525519968e-18
6.400000000000000355e+00 -2.190038866525519968e-18
6.719999999999999751e+00 2.002969216700259923e-18
6.719999999999999751e+00 2.002969216700259923e-18
6.719999999999999751e+00 2.002969216700259923e-18
7.040000000000000036e+00 -1.561832064657719934e-18
7.040000000000000036e+00 -1.561832064657719934e-18
7.040000000000000036e+00 -1.561832064657719934e-18
7.360000000000000320e+00 -8.316689948501770435e-19
7.360000000000000320e+00 -8.316689948501770435e-19
7.360000000000000320e+00 -8.316689948501770435e-19
7.679999999999999716e+00 -3.961514175930900284e-18
7.679999999999999716e+00 -3.961514175930900284e-18
7.679999999999999716e+00 -3.961514175930900284e-18
8.000000000000000000e+00 -6.298257258861569892e-18
8.000000000000000000e+00 -6.298257258861569892e-18
8.000000000000000000e+00 -6.298257258861569892e-18
8.320000000000000284e+00 -6.809366458908789665e-18
8.320000000000000284e+00 -6.809366458908789665e-18
8.320000000000000284e+00 -6.809366458908789665e-18
8.640000000000000568e+00 -1.812673431430219849e-17
8.640000000000000568e+00 -1.812673431430219849e-17
8.640000000000000568e+00 -1.812673431430219849e-17
8.960000000000000853e+00 3.058158132746140251e-17
8.960000000000000853e+00 3.058158132746140251e-17
8.960000000000000853e+00 3.058158132746140251e-17
9.279999999999999361e+00 -1.207094709718990031e-17
9.279999999999999361e+00 -1.207094709718990031e-17
9.279999999999999361e+00 -1.207094709718990031e-17
9.599999999999999645e+00 -8.283205920232570150e-19
9.599999999999999645e+00 -8.283205920232570150e-19
9.599999999999999645e+00 -8.283205920232570150e-19
9.919999999999999929e+00 7.205914229059110160e-18
9.919999999999999929e+00 7.205914229059110160e-18
9.919999999999999929e+00 7.205914229059110160e-18
1.024000000000000021e+01 1.997544726993739981e-18
1.024000000000000021e+01 1.997544726993739981e-18
1.024000000000000021e+01 1.997544726993739981e-18
1.056000000000000050e+01 -2.079838115281509953e-17
1.056000000000000050e+01 -2.079838115281509953e-17
1.056000000000000050e+01 -2.079838115281509953e-17
1.088000000000000078e+01 2.125372773440350147e-17
1.088000000000000078e+01 2.125372773440350147e-17
1.088000000000000078e+01 2.125372773440350147e-17
1.119999999999999929e+01 2.175084100619739899e-17
1.119999999999999929e+01 2.175084100619739899e-17
1.119999999999999929e+01 2.175084100619739899e-17
1.151999999999999957e+01 2.200874263045660021e-17
1.151999999999999957e+01 2.200874263045660021e-17
1.151999999999999957e+01 2.200874263045660021e-17
1.183999999999999986e+01 -3.554354186349499738e-17
1.183999999999999986e+01 -3.554354186349499738e-17
1.183999999999999986e+01 -3.554354186349499738e-17
1.216000000000000014e+01 -3.109241847954279727e-17
1.216000000000000014e+01 -3.109241847954279727e-17
1.216000000000000014e+01 -3.109241847954279727e-17
1.248000000000000043e+01 1.392180231725870067e-16
1.248000000000000043e+01 1.392180231725870067e-16
1.248000000000000043e+01 1.392180231725870067e-16
1.280000000000000071e+01 -1.047912172204040052e-16
1.280000000000000071e+01 -1.047912172204040052e-16
1.280000000000000071e+01 -1.047912172204040052e-16
1.311999999999999922e+01 1.738896918436899951e-16
1.311999999999999922e+01 1.738896918436899951e-16
1.311999999999999922e+01 1.738896918436899951e-16
1.343999999999999950e+01 -2.275653490595459795e-16
1.343999999999999950e+01 -2.275653490595459795e-16
1.343999999999999950e+01 -2.275653490595459795e-16
1.375999999999999979e+01 3.624581639264339797e-16
1.375999999999999979e+01 3.624581639264339797e-16
1.375999999999999979e+01 3.624581639264339797e-16
1.408000000000000007e+01 -3.159931753243790160e-16
1.408000000000000007e+01 -3.159931753243790160e-16
1.408000000000000007e+01 -3.159931753243790160e-16
1.440000000000000036e+01 3.997955671829909870e-16
1.440000000000000036e+01 3.997955671829909870e-16
1.440000000000000036e+01 3.997955671829909870e-16
1.472000000000000064e+01 -3.369932216448239868e-16
