# x lapse
-317.4400000000000 0.9943751250956
-314.8800000000000 0.9943295853474
-312.3200000000000 0.9942833018411
-309.7600000000000 0.9942362561461
-307.2000000000000 0.9941884295273
-304.6400000000000 0.9941398028306
-302.0800000000000 0.9940903550989
-299.5200000000000 0.9940400652441
-296.9600000000000 0.9939889108813
-294.4000000000000 0.9939368694038
-291.8400000000000 0.9938839172468
-289.2800000000000 0.9938300314222
-286.7200000000000 0.9937751869746
-284.1600000000000 0.9937193581562
-281.6000000000000 0.9936625190447
-279.0400000000000 0.9936046397914
-276.4800000000000 0.9935456901243
-273.9200000000000 0.9934856429624
-271.3600000000000 0.9934244669863
-268.8000000000000 0.9933621300385
-266.2400000000000 0.9932985992863
-263.6800000000000 0.9932338390047
-261.1200000000000 0.9931678115307
-258.5600000000000 0.9931004799710
-256.0000000000000 0.9930318078484
-253.4400000000000 0.9929617544167
-250.8800000000000 0.9928902751802
-248.3200000000000 0.9928173259386
-245.7600000000000 0.9927428621397
-243.2000000000000 0.9926668360917
-240.6400000000000 0.9925891999067
-238.0800000000000 0.9925098995431
-235.5200000000000 0.9924288786307
-232.9600000000000 0.9923460864652
-230.4000000000000 0.9922614614124
-227.8400000000000 0.9921749410516
-225.2800000000000 0.9920864609677
-222.7200000000000 0.9919959524806
-220.1600000000000 0.9919033479558
-217.6000000000000 0.9918085725003
-215.0400000000000 0.9917115483864
-212.4800000000000 0.9916121960159
-209.9200000000000 0.9915104295187
-207.3600000000000 0.9914061583191
-204.8000000000000 0.9912992911391
-202.2400000000000 0.9911897319942
-199.6800000000000 0.9910773757094
-197.1200000000000 0.9909621126009
-194.5600000000000 0.9908438313918
-192.0000000000000 0.9907224102718
-189.4400000000000 0.9905977209573
-186.8800000000000 0.9904696355634
-184.3200000000000 0.9903380062310
-181.7600000000000 0.9902026888474
-179.2000000000000 0.9900635263554
-176.6400000000000 0.9899203449415
-174.0800000000000 0.9897729800054
-171.5200000000000 0.9896212330227
-168.9600000000000 0.9894649159881
-166.4000000000000 0.9893038116968
-163.8400000000000 0.9891377003800
-161.2800000000000 0.9889663430304
-158.7200000000000 0.9887894886199
-156.1600000000000 0.9886068679289
-153.6000000000000 0.9884181952506
-151.0400000000000 0.9882231624628
-148.4800000000000 0.9880214456091
-145.9200000000000 0.9878126929470
-143.3600000000000 0.9875965325872
-140.8000000000000 0.9873725605512
-139.5200000000000 0.9872575159267
-138.2400000000000 0.9871403558393
-138.2400000000000 0.9871403558393
-136.9600000000000 0.9870210277664
-135.6800000000000 0.9868994600996
-135.6800000000000 0.9868994600996
-134.4000000000000 0.9867755872471
-133.1200000000000 0.9866493386358
-133.1200000000000 0.9866493386358
-131.8400000000000 0.9865206416288
-130.5600000000000 0.9863894368258
-130.5600000000000 0.9863894368258
-129.2800000000000 0.9862556740892
-128.0000000000000 0.9861192529937
-128.0000000000000 0.9861192529937
-126.7200000000000 0.9859800808482
-125.4400000000000 0.9858380843129
-125.4400000000000 0.9858380843129
-124.1600000000000 0.9856931887059
-122.8800000000000 0.9855453047104
-122.8800000000000 0.9855453047104
-121.6000000000000 0.9853943253017
-120.3200000000000 0.9852401397626
-120.3200000000000 0.9852401397626
-119.0400000000000 0.9850826642009
-117.7600000000000 0.9849218023042
-117.7600000000000 0.9849218023042
-116.4800000000000 0.9847574324935
-115.2000000000000 0.9845894294063
-115.2000000000000 0.9845894294063
-113.9200000000000 0.9844176839449
-112.6400000000000 0.9842420740960
-112.6400000000000 0.9842420740960
-111.3600000000000 0.9840624590168
-110.0800000000000 0.9838786954521
-110.0800000000000 0.9838786954521
-108.8000000000000 0.9836906323184
-107.5200000000000 0.9834981155237
-107.5200000000000 0.9834981155237
-106.2400000000000 0.9833010377411
-104.9600000000000 0.9830993968356
-104.9600000000000 0.9830993968356
-103.6800000000000 0.9828934061896
-102.4000000000000 0.9826835716451
-102.4000000000000 0.9826835716451
-101.1200000000000 0.9824706624077
-99.8400000000000 0.9822554936987
-99.8400000000000 0.9822554936987
-98.5600000000000 0.9820386095989
-97.2800000000000 0.9818199880179
-97.2800000000000 0.9818199880179
-96.0000000000000 0.9815987292893
-94.7200000000000 0.9813731132407
-94.7200000000000 0.9813731132407
-93.4400000000000 0.9811408139939
-92.1600000000000 0.9808992628734
-92.1600000000000 0.9808992628734
-90.8800000000000 0.9806460409886
-89.6000000000000 0.9803794615309
-89.6000000000000 0.9803794615309
-88.3200000000000 0.9800990228031
-87.0400000000000 0.9798054872987
-87.0400000000000 0.9798054872987
-85.7600000000000 0.9795002653276
-84.4800000000000 0.9791846275366
-84.4800000000000 0.9791846275366
-83.2000000000000 0.9788595516155
-81.9200000000000 0.9785256217284
-81.9200000000000 0.9785256217284
-80.6400000000000 0.9781827423225
-79.3600000000000 0.9778301580394
-79.3600000000000 0.9778301580394
-78.0800000000000 0.9774670624676
-76.8000000000000 0.9770928221376
-76.8000000000000 0.9770928221376
-75.5200000000000 0.9767067831133
-74.2400000000000 0.9763083077558
-74.2400000000000 0.9763083077558
-72.9600000000000 0.9758967446850
-71.6800000000000 0.9754712741751
-71.6800000000000 0.9754712741751
-70.4000000000000 0.9750310610034
-69.1200000000000 0.9745753383016
-69.1200000000000 0.9745753383016
-67.8400000000000 0.9741031014477
-66.5600000000000 0.9736132636443
-66.5600000000000 0.9736132636443
-65.2800000000000 0.9731048059048
-64.0000000000000 0.9725764951941
-64.0000000000000 0.9725764951941
-62.7200000000000 0.9720270661575
-61.4400000000000 0.9714552061409
-61.4400000000000 0.9714552061409
-60.1600000000001 0.9708593640616
-58.8800000000001 0.9702379657462
-58.8800000000000 0.9702379657462
-57.6000000000001 0.9695893819510
-56.3200000000001 0.9689118026504
-56.3200000000000 0.9689118026504
-55.0400000000000 0.9682032624342
-53.7600000000000 0.9674614808280
-53.7600000000000 0.9674614808280
-52.4800000000000 0.9666840655169
-51.2000000000000 0.9658684737168
-51.2000000000000 0.9658684737168
-49.9200000000000 0.9650118905724
-48.6400000000000 0.9641110973212
-48.6400000000000 0.9641110973212
-47.3600000000000 0.9631624757612
-46.0800000000000 0.9621621700894
-46.0800000000000 0.9621621700894
-44.8000000000000 0.9611059700971
-43.5200000000000 0.9599891451534
-43.5200000000000 0.9599891451534
-42.2400000000000 0.9588062252643
-40.9600000000000 0.9575510913546
-40.9600000000000 0.9575510913546
-39.6800000000000 0.9562170657237
-38.4000000000000 0.9547965437910
-38.4000000000000 0.9547965437910
-37.7600000000000 0.9540511408723
-37.1200000000000 0.9532806409857
-37.1200000000000 0.9532806409857
-36.4800000000000 0.9524838709409
-35.8400000000000 0.9516593433086
-35.8400000000000 0.9516593433086
-35.8400000000000 0.9516593433086
-35.2000000000000 0.9508057708022
-34.5600000000000 0.9499213798031
-34.5600000000000 0.9499213798031
-33.9200000000000 0.9490046364353
-33.2800000000000 0.9480535341850
-33.2800000000000 0.9480535341850
-33.2800000000000 0.9480535341850
-32.6400000000000 0.9470663635370
-32.0000000000000 0.9460406996188
-32.0000000000000 0.9460406996188
-31.3600000000000 0.9449743153829
-30.7200000000000 0.9438649078394
-30.7200000000000 0.9438649078394
-30.7200000000000 0.9438649078394
-30.0800000000000 0.9427097326680
-29.4400000000000 0.9415058917326
-29.4400000000000 0.9415058917326
-28.8000000000000 0.9402502223171
-28.1600000000000 0.9389392076791
-28.1600000000000 0.9389392076791
-28.1600000000000 0.9389392076791
-27.5200000000000 0.9375692377588
-26.8800000000000 0.9361361933565
-26.8800000000000 0.9361361933565
-26.2400000000000 0.9346355206546
-25.6000000000000 0.9330624257839
-25.6000000000000 0.9330624257839
-25.6000000000000 0.9330624257839
-24.9600000000000 0.9314113769771
-24.3200000000000 0.9296764657049
-24.3200000000000 0.9296764657049
-23.6800000000000 0.9278510802576
-23.0400000000000 0.9259278935513
-23.0400000000000 0.9259278935513
-23.0400000000000 0.9259278935513
-22.7199999999999 0.9249271565239
-22.4000000000000 0.9238988262913
-22.3999999999999 0.9238988262913
-22.0799999999999 0.9228418451206
-21.7600000000000 0.9217548939438
-21.7600000000000 0.9217548939438
-21.7599999999999 0.9217548939438
-21.4399999999999 0.9206368088694
-21.1200000000000 0.9194860666344
-21.1199999999999 0.9194860666344
-20.7999999999999 0.9183013000860
-20.4800000000000 0.9170808770013
-20.4800000000000 0.9170808770013
-20.4800000000000 0.9170808770013
-20.4799999999999 0.9170808770013
-20.1599999999999 0.9158233643157
-19.8400000000000 0.9145267974014
-19.8400000000000 0.9145267974014
-19.5199999999999 0.9131894216549
-19.2000000000000 0.9118091739389
-19.2000000000000 0.9118091739389
-19.1999999999999 0.9118091739389
-18.8800000000000 0.9103840607049
-18.5600000000000 0.9089119978899
-18.5600000000000 0.9089119978899
-18.2400000000000 0.9073905047289
-17.9200000000000 0.9058169205167
-17.9200000000000 0.9058169205167
-17.9200000000000 0.9058169205167
-17.9200000000000 0.9058169205167
-17.6000000000000 0.9041885617689
-17.2800000000000 0.9025025572226
-17.2800000000000 0.9025025572226
-16.9600000000000 0.9007557817809
-16.6400000000000 0.8989448594822
-16.6400000000000 0.8989448594822
-16.6400000000000 0.8989448594822
-16.3199999999999 0.8970661367573
-16.0000000000000 0.8951158337900
-15.9999999999999 0.8951158337900
-15.6799999999999 0.8930896160717
-15.5200000000000 0.8920467641972
-15.3600000000000 0.8909832344926
-15.3600000000000 0.8909832344926
-15.3600000000000 0.8909832344926
-15.3600000000000 0.8909832344926
-15.3599999999999 0.8909832344926
-15.2000000000000 0.8898984052822
-15.0400000000000 0.8887915941328
-15.0399999999999 0.8887915941328
-14.8800000000000 0.8876621513824
-14.7200000000000 0.8865093570416
-14.7200000000000 0.8865093570416
-14.7199999999999 0.8865093570416
-14.5600000000000 0.8853325507054
-14.4000000000000 0.8841309039593
-14.3999999999999 0.8841309039593
-14.2400000000000 0.8829036830531
-14.0800000000000 0.8816499435893
-14.0800000000000 0.8816499435893
-14.0800000000000 0.8816499435893
-14.0800000000000 0.8816499435893
-13.9200000000000 0.8803687784147
-13.7600000000000 0.8790593420459
-13.7600000000000 0.8790593420459
-13.6000000000000 0.8777207678851
-13.4400000000000 0.8763521039329
-13.4400000000000 0.8763521039329
-13.4400000000000 0.8763521039329
-13.2800000000000 0.8749523137473
-13.1200000000000 0.8735202464832
-13.1200000000000 0.8735202464832
-12.9600000000000 0.8720546890796
-12.8000000000000 0.8705544691510
-12.8000000000000 0.8705544691510
-12.8000000000000 0.8705544691510
-12.8000000000000 0.8705544691510
-12.8000000000000 0.8705544691510
-12.6400000000000 0.8690184048622
-12.4800000000000 0.8674452169193
-12.4800000000000 0.8674452169193
-12.3200000000000 0.8658335513101
-12.1600000000000 0.8641819886619
-12.1600000000000 0.8641819886619
-12.1600000000000 0.8641819886619
-12.0000000000000 0.8624889964056
-11.8400000000000 0.8607529200349
-11.8400000000000 0.8607529200349
-11.6800000000000 0.8589720577568
-11.5200000000000 0.8571447075281
-11.5200000000000 0.8571447075281
-11.5200000000000 0.8571447075281
-11.5200000000000 0.8571447075281
-11.3600000000000 0.8552690731787
-11.2000000000000 0.8533432073447
-11.2000000000000 0.8533432073447
-11.0400000000001 0.8513650554970
-10.8800000000001 0.8493324660433
-10.8800000000000 0.8493324660433
-10.8800000000000 0.8493324660433
-10.7200000000001 0.8472431096251
-10.5600000000001 0.8450945187729
-10.5600000000000 0.8450945187729
-10.4000000000001 0.8428841797973
-10.2400000000001 0.8406094690643
-10.2400000000000 0.8406094690643
-10.2400000000000 0.8406094690643
-10.2400000000000 0.8406094690643
-10.2400000000000 0.8406094690643
-10.0800000000001 0.8382675343297
-9.9200000000001 0.8358553092222
-9.9200000000000 0.8358553092222
-9.7600000000001 0.8333695150707
-9.6000000000001 0.8308066751118
-9.6000000000001 0.8308066751118
-9.6000000000000 0.8308066751118
-9.4400000000001 0.8281631357285
-9.2800000000001 0.8254350845299
-9.2800000000001 0.8254350845299
-9.1200000000001 0.8226184550308
-8.9600000000001 0.8197088535078
-8.9600000000001 0.8197088535078
-8.9600000000000 0.8197088535078
-8.9600000000000 0.8197088535078
-8.8000000000001 0.8167015403910
-8.6400000000001 0.8135914740476
-8.6400000000001 0.8135914740476
-8.4800000000001 0.8103733168798
-8.3200000000001 0.8070413450781
-8.3200000000001 0.8070413450781
-8.3200000000000 0.8070413450781
-8.1600000000001 0.8035893282342
-8.0000000000001 0.8000106409311
-8.0000000000000 0.8000106409311
-7.8400000000001 0.7962982600551
-7.6800000000001 0.7924444906728
-7.6800000000001 0.7924444906728
-7.6800000000000 0.7924444906728
-7.6800000000000 0.7924444906728
-7.6800000000000 0.7924444906728
-7.5200000000001 0.7884409758286
-7.3600000000001 0.7842788166504
-7.3600000000001 0.7842788166504
-7.2000000000001 0.7799483701787
-7.0400000000001 0.7754391395861
-7.0400000000000 0.7754391395861
-7.0400000000000 0.7754391395861
-6.8800000000001 0.7707397384374
-6.7200000000001 0.7658378368355
-6.7200000000001 0.7658378368355
-6.5600000000000 0.7607200023325
-6.4000000000000 0.7553714352377
-6.4000000000000 0.7553714352377
-6.4000000000000 0.7553714352377
-6.4000000000000 0.7553714352377
-6.2400000000000 0.7497760332311
-6.0800000000000 0.7439160468938
-6.0800000000000 0.7439160468938
-5.9200000000000 0.7377720297993
-5.7600000000000 0.7313224435209
-5.7600000000000 0.7313224435209
-5.7600000000000 0.7313224435209
-5.6000000000000 0.7245437746135
-5.4400000000000 0.7174139962545
-5.4400000000000 0.7174139962545
-5.2800000000000 0.7099175158798
-5.1200000000000 0.7020393816772
-5.1200000000000 0.7020393816772
-5.1200000000000 0.7020393816772
-5.1200000000000 0.7020393816772
-5.1200000000000 0.7020393816772
-4.9600000000000 0.6937650915038
-4.8000000000000 0.6850795432738
-4.8000000000000 0.6850795432738
-4.6400000000000 0.6759675730405
-4.4800000000000 0.6664140532323
-4.4800000000000 0.6664140532323
-4.4800000000000 0.6664140532323
-4.3200000000000 0.6564039329992
-4.1600000000000 0.6459220989294
-4.1600000000000 0.6459220989294
-4.0000000000000 0.6349534853440
-3.8400000000000 0.6234836299789
-3.8400000000000 0.6234836299789
-3.8400000000000 0.6234836299789
-3.8400000000000 0.6234836299789
-3.6800000000000 0.6114987636506
-3.5200000000000 0.5989861831582
-3.5200000000000 0.5989861831582
-3.3600000000000 0.5859346930434
-3.2000000000000 0.5723353968643
-3.2000000000000 0.5723353968643
-3.2000000000000 0.5723353968643
-3.0400000000000 0.5581823465255
-2.8800000000000 0.5434740137704
-2.8800000000000 0.5434740137704
-2.7200000000000 0.5282145315022
-2.5600000000000 0.5124155502901
-2.5600000000000 0.5124155502901
-2.5600000000000 0.5124155502901
-2.5600000000000 0.5124155502901
-2.5600000000000 0.5124155502901
-2.4000000000000 0.4960990204010
-2.2400000000000 0.4792996142949
-2.2400000000000 0.4792996142949
-2.0800000000000 0.4620690232855
-1.9200000000000 0.4444807157220
-1.9200000000000 0.4444807157220
-1.9200000000000 0.4444807157220
-1.7600000000000 0.4266357133815
-1.6000000000000 0.4086691167635
-1.6000000000000 0.4086691167635
-1.4400000000000 0.3907584856288
-1.2800000000000 0.3731310163862
-1.2800000000000 0.3731310163862
-1.2800000000000 0.3731310163862
-1.2800000000000 0.3731310163862
-1.1200000000000 0.3560705037501
-0.9600000000000 0.3399220753272
-0.9600000000000 0.3399220753272
-0.8000000000000 0.3250895078313
-0.6400000000000 0.3120237511621
-0.6400000000000 0.3120237511621
-0.6400000000000 0.3120237511621
-0.4800000000000 0.3011977288031
-0.3200000000000 0.2930663764512
-0.3200000000000 0.2930663764512
-0.1600000000000 0.2880137047621
0.0000000000000 0.2862990457932
0.0000000000000 0.2862990457932
0.0000000000000 0.2862990457932
0.0000000000000 0.2862990457932
0.0000000000000 0.2862990457932
0.1600000000000 0.2880136339815
0.3200000000000 0.2930663050676
0.3200000000000 0.2930663050676
0.4800000000000 0.3011976793447
