t ml_ham
0.000000000000000000e+00 -1.034245312185559998e-03
0.000000000000000000e+00 -1.034245312185559998e-03
0.000000000000000000e+00 -1.034245312185559998e-03
3.200000000000000067e-01 -1.003533753331389920e-03
3.200000000000000067e-01 -1.003533753331389920e-03
3.200000000000000067e-01 -1.003533753331389920e-03
6.400000000000000133e-01 -9.876261396019160935e-04
6.400000000000000133e-01 -9.876261396019160935e-04
6.400000000000000133e-01 -9.876261396019160935e-04
9.599999999999999645e-01 -9.373673889413530139e-04
9.599999999999999645e-01 -9.373673889413530139e-04
9.599999999999999645e-01 -9.373673889413530139e-04
1.280000000000000027e+00 -1.095177507758029979e-03
1.280000000000000027e+00 -1.095177507758029979e-03
1.280000000000000027e+00 -1.095177507758029979e-03
1.600000000000000089e+00 -8.020892535809920039e-04
1.600000000000000089e+00 -8.020892535809920039e-04
1.600000000000000089e+00 -8.020892535809920039e-04
1.919999999999999929e+00 -8.163886077746599496e-04
1.919999999999999929e+00 -8.163886077746599496e-04
1.919999999999999929e+00 -8.163886077746599496e-04
2.240000000000000213e+00 -9.879517349673380081e-04
2.240000000000000213e+00 -9.879517349673380081e-04
2.240000000000000213e+00 -9.879517349673380081e-04
2.560000000000000053e+00 -1.009471970687400100e-03
2.560000000000000053e+00 -1.009471970687400100e-03
2.560000000000000053e+00 -1.009471970687400100e-03
2.879999999999999893e+00 -7.153566486218379886e-04
2.879999999999999893e+00 -7.153566486218379886e-04
2.879999999999999893e+00 -7.153566486218379886e-04
3.200000000000000178e+00 -7.445528630945380012e-04
3.200000000000000178e+00 -7.445528630945380012e-04
3.200000000000000178e+00 -7.445528630945380012e-04
3.520000000000000018e+00 -1.028018315969689983e-03
3.520000000000000018e+00 -1.028018315969689983e-03
3.520000000000000018e+00 -1.028018315969689983e-03
3.839999999999999858e+00 -7.225928754959950193e-04
3.839999999999999858e+00 -7.225928754959950193e-04
3.839999999999999858e+00 -7.225928754959950193e-04
4.160000000000000142e+00 -8.361904483363320371e-04
4.160000000000000142e+00 -8.361904483363320371e-04
4.160000000000000142e+00 -8.361904483363320371e-04
4.480000000000000426e+00 -7.546056478513910124e-04
4.480000000000000426e+00 -7.546056478513910124e-04
4.480000000000000426e+00 -7.546056478513910124e-04
4.799999999999999822e+00 -6.525130827983039849e-04
4.799999999999999822e+00 -6.525130827983039849e-04
4.799999999999999822e+00 -6.525130827983039849e-04
5.120000000000000107e+00 -8.181223410751079471e-04
5.120000000000000107e+00 -8.181223410751079471e-04
5.120000000000000107e+00 -8.181223410751079471e-04
5.440000000000000391e+00 -7.683345387773160215e-04
5.440000000000000391e+00 -7.683345387773160215e-04
5.440000000000000391e+00 -7.683345387773160215e-04
5.759999999999999787e+00 -7.573291326728189650e-04
5.759999999999999787e+00 -7.573291326728189650e-04
5.759999999999999787e+00 -7.573291326728189650e-04
6.080000000000000071e+00 -5.990534676172740028e-04
6.080000000000000071e+00 -5.990534676172740028e-04
6.080000000000000071e+00 -5.990534676172740028e-04
6.400000000000000355e+00 -5.606405585824989933e-04
6.400000000000000355e+00 -5.606405585824989933e-04
6.400000000000000355e+00 -5.606405585824989933e-04
6.719999999999999751e+00 -7.941260910708519563e-04
6.719999999999999751e+00 -7.941260910708519563e-04
6.719999999999999751e+00 -7.941260910708519563e-04
7.040000000000000036e+00 -7.564950959414039507e-04
7.040000000000000036e+00 -7.564950959414039507e-04
7.040000000000000036e+00 -7.564950959414039507e-04
7.360000000000000320e+00 -4.942216653284890087e-04
7.360000000000000320e+00 -4.942216653284890087e-04
7.360000000000000320e+00 -4.942216653284890087e-04
7.679999999999999716e+00 -6.279505419775060094e-04
7.679999999999999716e+00 -6.279505419775060094e-04
7.679999999999999716e+00 -6.279505419775060094e-04
8.000000000000000000e+00 -6.437133326227269638e-04
8.000000000000000000e+00 -6.437133326227269638e-04
8.000000000000000000e+00 -6.437133326227269638e-04
8.320000000000000284e+00 -3.820412603763920071e-04
8.320000000000000284e+00 -3.820412603763920071e-04
8.320000000000000284e+00 -3.820412603763920071e-04
8.640000000000000568e+00 -8.588913314624950111e-04
8.640000000000000568e+00 -8.588913314624950111e-04
8.640000000000000568e+00 -8.588913314624950111e-04
8.960000000000000853e+00 -4.234635109727349976e-04
8.960000000000000853e+00 -4.234635109727349976e-04
8.960000000000000853e+00 -4.234635109727349976e-04
9.279999999999999361e+00 -3.927671394206010158e-04
9.279999999999999361e+00 -3.927671394206010158e-04
9.279999999999999361e+00 -3.927671394206010158e-04
9.599999999999999645e+00 -7.696089298236000274e-04
9.599999999999999645e+00 -7.696089298236000274e-04
9.599999999999999645e+00 -7.696089298236000274e-04
9.919999999999999929e+00 -1.715939005597620116e-04
9.919999999999999929e+00 -1.715939005597620116e-04
9.919999999999999929e+00 -1.715939005597620116e-04
1.024000000000000021e+01 -7.119934155767399702e-04
1.024000000000000021e+01 -7.119934155767399702e-04
1.024000000000000021e+01 -7.119934155767399702e-04
1.056000000000000050e+01 -4.102463889945939845e-04
1.056000000000000050e+01 -4.102463889945939845e-04
1.056000000000000050e+01 -4.102463889945939845e-04
1.088000000000000078e+01 -2.498615061837619914e-04
1.088000000000000078e+01 -2.498615061837619914e-04
1.088000000000000078e+01 -2.498615061837619914e-04
1.119999999999999929e+01 -5.739788585197550148e-04
1.119999999999999929e+01 -5.739788585197550148e-04
1.119999999999999929e+01 -5.739788585197550148e-04
1.151999999999999957e+01 -4.139319916304330183e-04
1.151999999999999957e+01 -4.139319916304330183e-04
1.151999999999999957e+01 -4.139319916304330183e-04
1.183999999999999986e+01 -2.528858305397949807e-04
1.183999999999999986e+01 -2.528858305397949807e-04
1.183999999999999986e+01 -2.528858305397949807e-04
1.216000000000000014e+01 -4.167755624528270229e-04
1.216000000000000014e+01 -4.167755624528270229e-04
1.216000000000000014e+01 -4.167755624528270229e-04
1.248000000000000043e+01 -2.498548287785079904e-04
1.248000000000000043e+01 -2.498548287785079904e-04
1.248000000000000043e+01 -2.498548287785079904e-04
1.280000000000000071e+01 -4.182443965428360184e-04
1.280000000000000071e+01 -4.182443965428360184e-04
1.280000000000000071e+01 -4.182443965428360184e-04
1.311999999999999922e+01 -3.091786094892209880e-04
1.311999999999999922e+01 -3.091786094892209880e-04
1.311999999999999922e+01 -3.091786094892209880e-04
1.343999999999999950e+01 3.824041352401310039e-05
1.343999999999999950e+01 3.824041352401310039e-05
1.343999999999999950e+01 3.824041352401310039e-05
1.375999999999999979e+01 -6.040229837438580327e-04
1.375999999999999979e+01 -6.040229837438580327e-04
1.375999999999999979e+01 -6.040229837438580327e-04
1.408000000000000007e+01 -1.480184743410259895e-04
1.408000000000000007e+01 -1.480184743410259895e-04
1.408000000000000007e+01 -1.480184743410259895e-04
1.440000000000000036e+01 7.011556543204260658e-05
1.440000000000000036e+01 7.011556543204260658e-05
1.440000000000000036e+01 7.011556543204260658e-05
1.472000000000000064e+01 -4.917753203854379742e-04
1.472000000000000064e+01 -4.917753203854379742e-04
1.472000000000000064e+01 -4.917753203854379742e-04
1.503999999999999915e+01 -1.355906770923449953e-04
1.503999999999999915e+01 -1.355906770923449953e-04
1.503999999999999915e+01 -1.355906770923449953e-04
1.535999999999999943e+01 1.256477010464769986e-04
1.535999999999999943e+01 1.256477010464769986e-04
1.535999999999999943e+01 1.256477010464769986e-04
1.567999999999999972e+01 -3.935306854481610212e-04
1.567999999999999972e+01 -3.935306854481610212e-04
1.567999999999999972e+01 -3.935306854481610212e-04
1.600000000000000000e+01 -1.817989734063640004e-04
1.600000000000000000e+01 -1.817989734063640004e-04
1.600000000000000000e+01 -1.817989734063640004e-04
1.632000000000000028e+01 2.029313589983529895e-04
1.632000000000000028e+01 2.029313589983529895e-04
1.632000000000000028e+01 2.029313589983529895e-04
1.664000000000000057e+01 -3.190008172458209858e-04
1.664000000000000057e+01 -3.190008172458209858e-04
1.664000000000000057e+01 -3.190008172458209858e-04
1.696000000000000085e+01 -3.847823261549450011e-05
1.696000000000000085e+01 -3.847823261549450011e-05
1.696000000000000085e+01 -3.847823261549450011e-05
1.728000000000000114e+01 1.216936193152590037e-04
1.728000000000000114e+01 1.216936193152590037e-04
1.728000000000000114e+01 1.216936193152590037e-04
1.760000000000000142e+01 -2.493680084338030013e-04
1.760000000000000142e+01 -2.493680084338030013e-04
1.760000000000000142e+01 -2.493680084338030013e-04
1.792000000000000171e+01 1.090064806511999997e-04
1.792000000000000171e+01 1.090064806511999997e-04
1.792000000000000171e+01 1.090064806511999997e-04
1.823999999999999844e+01 1.054481636774580049e-04
1.823999999999999844e+01 1.054481636774580049e-04
