t re(Psi4_2_0) im(Psi4_2_0)  
0.000000000000000000e+00 1.615759219527876818e-11 2.413480072726956895e-17
1.600000000000000033e-01 1.627773687148185937e-11 2.264472413168695908e-17
3.200000000000000067e-01 1.647230990525571947e-11 2.012487817703131856e-17
4.799999999999999822e-01 1.707689436005522008e-11 1.858614574385519923e-17
6.400000000000000133e-01 1.790051027957294421e-11 1.717107838512183019e-17
8.000000000000000444e-01 1.872528044716581165e-11 1.520908959154359327e-17
9.599999999999999645e-01 1.962898759194784726e-11 1.293505137280294715e-17
1.120000000000000107e+00 1.983265126613891235e-11 1.094718959827188766e-17
1.280000000000000027e+00 1.970451982244690182e-11 8.851740348379793793e-18
1.439999999999999947e+00 1.856567016982787802e-11 8.412383371831994925e-18
1.600000000000000089e+00 1.664429218908422698e-11 9.042669531075606020e-18
1.760000000000000009e+00 1.494156493882235607e-11 8.308810117662030407e-18
1.919999999999999929e+00 1.306423947092808891e-11 6.913738975817540473e-18
2.080000000000000071e+00 1.232232123104104445e-11 9.099952095120978578e-18
2.240000000000000213e+00 1.228125869791567911e-11 1.347152304951987344e-17
2.399999999999999911e+00 1.378566271016255884e-11 1.681838877554909574e-17
2.560000000000000053e+00 1.624635404133118843e-11 1.985831929745555357e-17
2.720000000000000195e+00 1.916286871612994114e-11 2.288266144406720292e-17
2.879999999999999893e+00 2.270258267240370171e-11 2.579753724372490036e-17
3.040000000000000036e+00 2.507915278202680096e-11 2.911792874492943855e-17
3.200000000000000178e+00 2.692314116105710559e-11 3.284674102274526604e-17
3.359999999999999876e+00 2.709999298261711410e-11 3.495190295642474697e-17
3.520000000000000018e+00 2.598646583665035753e-11 3.613711284208460364e-17
3.680000000000000160e+00 2.403059193681774685e-11 3.772944368669423930e-17
3.839999999999999858e+00 2.155039372295805574e-11 3.975501591310489111e-17
4.000000000000000000e+00 1.912320745167434220e-11 4.119527421795643973e-17
4.160000000000000142e+00 1.655438983083115844e-11 4.240230153278830685e-17
4.320000000000000284e+00 1.498395392623823124e-11 4.168682368292489931e-17
4.480000000000000426e+00 1.416010275874111701e-11 3.902890810272372867e-17
4.639999999999999680e+00 1.393038317769524007e-11 3.644780402508867867e-17
4.799999999999999822e+00 1.434427892522737908e-11 3.327079956309534742e-17
4.959999999999999964e+00 1.482979009528575594e-11 3.067474071418408819e-17
5.120000000000000107e+00 1.510094076239700441e-11 2.730593644443605554e-17
5.280000000000000249e+00 1.538309059244112984e-11 2.403704352561781609e-17
5.440000000000000391e+00 1.560135136021088180e-11 2.056979704352617973e-17
5.599999999999999645e+00 1.581125692192196972e-11 1.579146071711181089e-17
5.759999999999999787e+00 1.561925381434580213e-11 9.455752946321004452e-18
5.919999999999999929e+00 1.566586840741721754e-11 3.513396413810083146e-18
6.080000000000000071e+00 1.573877804682945811e-11 -2.697139192985164147e-18
6.240000000000000213e+00 1.604645816037283641e-11 -6.125950548125626525e-18
6.400000000000000355e+00 1.665746284123444906e-11 -7.669059179104739713e-18
6.559999999999999609e+00 1.701538395781918566e-11 -8.251668838152049188e-18
6.719999999999999751e+00 1.730660126922011073e-11 -7.570285966416446736e-18
6.879999999999999893e+00 1.741974428534144584e-11 -3.033287878840224400e-18
7.040000000000000036e+00 1.762930579652717725e-11 4.595114216699890767e-18
7.200000000000000178e+00 1.761767414464792451e-11 1.026009882964720883e-17
7.360000000000000320e+00 1.749050574696296955e-11 1.561692400014576624e-17
7.519999999999999574e+00 1.728948618969489982e-11 1.896725283337314400e-17
7.679999999999999716e+00 1.705996611347067205e-11 2.021500277339636385e-17
7.839999999999999858e+00 1.680557623756975198e-11 2.101706587712006749e-17
8.000000000000000000e+00 1.652378229694743274e-11 2.082414256866674113e-17
8.160000000000000142e+00 1.612117918473472159e-11 1.899904307608436260e-17
8.320000000000000284e+00 1.557201365378313809e-11 1.561378657580274805e-17
8.480000000000000426e+00 1.478180919639424251e-11 1.492831055893694418e-17
8.640000000000000568e+00 1.378033112822422679e-11 1.552428506965961295e-17
8.800000000000000711e+00 1.295726730580359999e-11 1.630942940303585596e-17
8.960000000000000853e+00 1.195144230004372458e-11 1.786437326973306571e-17
9.119999999999999218e+00 1.122722444202444897e-11 1.750841703188523179e-17
9.279999999999999361e+00 1.062860015348753024e-11 1.613571469443605028e-17
9.439999999999999503e+00 1.054005019080348009e-11 1.461433351224336693e-17
9.599999999999999645e+00 1.068301938112725748e-11 1.346098480215266564e-17
9.759999999999999787e+00 1.112343181788150562e-11 1.033716337799441424e-17
9.919999999999999929e+00 1.183916451447380318e-11 6.039851338385690704e-18
1.008000000000000007e+01 1.257874695908342919e-11 3.983544778356560251e-18
1.024000000000000021e+01 1.374226796196612863e-11 4.106109164240839208e-18
1.040000000000000036e+01 1.455641202681225430e-11 4.026636944084687253e-18
1.056000000000000050e+01 1.527979855780272641e-11 4.548096780866780746e-18
1.072000000000000064e+01 1.582288094027263455e-11 4.226735185783809675e-18
1.088000000000000078e+01 1.655155124929523808e-11 4.350957679566606094e-18
1.103999999999999915e+01 1.691415036305915550e-11 5.514864741955766268e-18
1.119999999999999929e+01 1.709574369814239118e-11 7.516190616187980213e-18
1.135999999999999943e+01 1.719490380237560894e-11 7.513362437282462132e-18
1.151999999999999957e+01 1.693028826252756631e-11 6.583509095633459531e-18
1.167999999999999972e+01 1.663941518422949653e-11 7.569872847069695578e-18
1.183999999999999986e+01 1.621051298707220774e-11 9.523142049011365005e-18
1.200000000000000000e+01 1.584215783924065537e-11 1.108874887977220634e-17
1.216000000000000014e+01 1.499859309458593364e-11 1.251767650282529065e-17
1.232000000000000028e+01 1.452244731129996999e-11 1.519616035840452510e-17
1.248000000000000043e+01 1.413286338580011270e-11 1.865664937469581414e-17
1.264000000000000057e+01 1.403586642091758580e-11 2.173430055601202137e-17
1.280000000000000071e+01 1.410068207214638727e-11 2.441146536484324754e-17
1.296000000000000085e+01 1.440252280697385868e-11 2.383108231276177445e-17
1.311999999999999922e+01 1.491608705717890023e-11 2.096062172419475643e-17
1.327999999999999936e+01 1.540826174171238194e-11 1.645599029789591775e-17
1.343999999999999950e+01 1.626513319913976530e-11 1.084947801016563668e-17
1.359999999999999964e+01 1.678022442622839420e-11 3.352887870658345731e-18
1.375999999999999979e+01 1.718928959341573393e-11 -5.779484368244436012e-18
1.391999999999999993e+01 1.744962659561366103e-11 -1.262247809349280275e-17
1.408000000000000007e+01 1.784624096164439419e-11 -1.789231049876016970e-17
1.424000000000000021e+01 1.798150689621852082e-11 -1.952958763550443459e-17
1.440000000000000036e+01 1.798896665030327511e-11 -1.821590391516189218e-17
1.456000000000000050e+01 1.819400127818770624e-11 -1.639407420491901547e-17
1.472000000000000064e+01 1.846629830709870328e-11 -1.419984663932053357e-17
1.488000000000000078e+01 1.870427768657940960e-11 -1.067866108002791951e-17
1.503999999999999915e+01 1.894297875376683855e-11 -6.147216494813073490e-18
1.519999999999999929e+01 1.920789012896792090e-11 -3.965841054829334381e-18
1.535999999999999943e+01 1.927204946226939932e-11 -4.187804433638346971e-18
1.551999999999999957e+01 1.926642284129001740e-11 -3.854488645399312987e-18
1.567999999999999972e+01 1.914787760346386003e-11 -3.970292011193790288e-18
1.583999999999999986e+01 1.888965388296027267e-11 -3.262746063235510265e-18
1.600000000000000000e+01 1.843747509580341499e-11 -3.189220475497433274e-18
1.616000000000000014e+01 1.813028263703594691e-11 -3.327944227800727853e-18
1.632000000000000028e+01 1.785471084419750455e-11 -3.823750280902813647e-18
1.648000000000000043e+01 1.766677740102140618e-11 -1.384851343905567242e-18
1.664000000000000057e+01 1.776679460739564889e-11 2.778882553479562789e-18
1.680000000000000071e+01 1.788210388905839104e-11 5.451174800796275487e-18
1.696000000000000085e+01 1.810293266520234111e-11 7.692589302767193729e-18
1.712000000000000099e+01 1.838721746765892821e-11 9.219879586116667612e-18
1.728000000000000114e+01 1.891093425546918301e-11 9.787880630401605403e-18
