t ham
0.000000000000000000e+00 6.389060346636299933e-06
3.200000000000000067e-01 inf
6.400000000000000133e-01 6.291764474771720002e-06
9.599999999999999645e-01 inf
1.280000000000000027e+00 6.400957376011449942e-06
1.600000000000000089e+00 inf
1.919999999999999929e+00 6.404956510123910418e-06
2.240000000000000213e+00 inf
2.560000000000000053e+00 6.370122702000609635e-06
2.879999999999999893e+00 inf
3.200000000000000178e+00 6.621491360275570356e-06
3.520000000000000018e+00 inf
3.839999999999999858e+00 6.442938319307940050e-06
4.160000000000000142e+00 inf
4.480000000000000426e+00 6.791230329626010387e-06
4.799999999999999822e+00 inf
5.120000000000000107e+00 6.840694387963049850e-06
5.440000000000000391e+00 inf
5.759999999999999787e+00 7.005858835888779797e-06
6.080000000000000071e+00 inf
6.400000000000000355e+00 6.988349442324269689e-06
6.719999999999999751e+00 inf
7.040000000000000036e+00 7.072282755678460101e-06
7.360000000000000320e+00 inf
7.679999999999999716e+00 7.226585389314530249e-06
8.000000000000000000e+00 inf
8.320000000000000284e+00 7.007671520513510201e-06
8.640000000000000568e+00 inf
8.960000000000000853e+00 7.145024801689000168e-06
9.279999999999999361e+00 inf
9.599999999999999645e+00 7.237629592562970014e-06
9.919999999999999929e+00 inf
1.024000000000000021e+01 7.403728550839370222e-06
1.056000000000000050e+01 inf
1.088000000000000078e+01 7.523948292302330122e-06
1.119999999999999929e+01 inf
1.151999999999999957e+01 7.190575994070440296e-06
1.183999999999999986e+01 inf
1.216000000000000014e+01 7.530127304513750111e-06
1.248000000000000043e+01 inf
1.280000000000000071e+01 7.511124938653460091e-06
1.311999999999999922e+01 inf
1.343999999999999950e+01 7.475841066739320169e-06
1.375999999999999979e+01 inf
1.408000000000000007e+01 7.346776220390679798e-06
1.440000000000000036e+01 inf
1.472000000000000064e+01 7.662605042099509845e-06
1.503999999999999915e+01 inf
1.535999999999999943e+01 7.361682679187959706e-06
1.567999999999999972e+01 inf
1.600000000000000000e+01 7.490602059923140411e-06
1.632000000000000028e+01 inf
1.664000000000000057e+01 7.246492613737479594e-06
1.696000000000000085e+01 inf
1.728000000000000114e+01 7.424478137899839965e-06
1.760000000000000142e+01 inf
1.792000000000000171e+01 7.636609692806569207e-06
1.823999999999999844e+01 inf
1.855999999999999872e+01 7.555780873500329771e-06
1.887999999999999901e+01 inf
1.919999999999999929e+01 7.602354932239050315e-06
1.951999999999999957e+01 inf
1.983999999999999986e+01 7.222873158042429738e-06
2.016000000000000014e+01 inf
2.048000000000000043e+01 7.648516904841140172e-06
2.080000000000000071e+01 inf
2.112000000000000099e+01 7.551584559215189820e-06
2.144000000000000128e+01 inf
2.176000000000000156e+01 7.283944714414050075e-06
2.207999999999999829e+01 inf
2.239999999999999858e+01 7.416469238922630280e-06
2.271999999999999886e+01 inf
2.303999999999999915e+01 7.209204783880249802e-06
2.335999999999999943e+01 inf
2.367999999999999972e+01 7.466376001385609921e-06
2.400000000000000000e+01 inf
2.432000000000000028e+01 7.384570293838789742e-06
2.464000000000000057e+01 inf
2.496000000000000085e+01 7.590732267234049883e-06
2.528000000000000114e+01 inf
2.560000000000000142e+01 7.426038850342750010e-06
2.592000000000000171e+01 inf
2.623999999999999844e+01 7.264680862975810241e-06
2.655999999999999872e+01 inf
2.687999999999999901e+01 7.948037271872290794e-06
2.719999999999999929e+01 inf
2.751999999999999957e+01 7.673209428787470829e-06
2.783999999999999986e+01 inf
2.816000000000000014e+01 7.434632852528850200e-06
2.848000000000000043e+01 inf
2.880000000000000071e+01 7.540224332688099915e-06
2.912000000000000099e+01 inf
2.944000000000000128e+01 7.372653125630399877e-06
2.976000000000000156e+01 inf
3.007999999999999829e+01 7.571930800852260204e-06
3.039999999999999858e+01 inf
3.071999999999999886e+01 7.386391129559929887e-06
3.103999999999999915e+01 inf
3.135999999999999943e+01 7.574488857437079789e-06
3.167999999999999972e+01 inf
3.200000000000000000e+01 7.564023572907860374e-06
3.232000000000000028e+01 inf
3.264000000000000057e+01 7.602616934440660078e-06
3.296000000000000085e+01 inf
3.328000000000000114e+01 7.601694545019630419e-06
3.360000000000000142e+01 inf
3.392000000000000171e+01 7.590940539762620417e-06
3.424000000000000199e+01 inf
3.456000000000000227e+01 7.463898650774829945e-06
3.488000000000000256e+01 inf
3.520000000000000284e+01 7.791097262182539258e-06
3.552000000000000313e+01 inf
3.584000000000000341e+01 7.593050916775719994e-06
3.615999999999999659e+01 inf
3.647999999999999687e+01 7.506578036465479966e-06
3.679999999999999716e+01 inf
3.711999999999999744e+01 7.635450149818200265e-06
3.743999999999999773e+01 inf
3.775999999999999801e+01 7.738336041871669607e-06
3.807999999999999829e+01 inf
3.839999999999999858e+01 7.582841988897250046e-06
3.871999999999999886e+01 inf
3.903999999999999915e+01 7.456824209511809871e-06
3.935999999999999943e+01 inf
3.967999999999999972e+01 7.577998830645319998e-06
4.000000000000000000e+01 inf
4.032000000000000028e+01 7.458943085934519778e-06
4.064000000000000057e+01 inf
4.096000000000000085e+01 7.519095597310789676e-06
4.128000000000000114e+01 inf
4.160000000000000142e+01 7.552135221225459679e-06
4.192000000000000171e+01 inf
4.224000000000000199e+01 7.598927242854069811e-06
4.256000000000000227e+01 inf
4.288000000000000256e+01 7.375939346474509737e-06
4.320000000000000284e+01 inf
4.352000000000000313e+01 7.416871281867209685e-06
4.384000000000000341e+01 inf
4.415999999999999659e+01 7.457783812121669638e-06
4.447999999999999687e+01 inf
4.479999999999999716e+01 7.733033531153760294e-06
4.511999999999999744e+01 inf
4.543999999999999773e+01 7.236805737069859740e-06
4.575999999999999801e+01 inf
4.607999999999999829e+01 7.487838623519560416e-06
4.639999999999999858e+01 inf
4.671999999999999886e+01 7.583109599828880251e-06
4.703999999999999915e+01 inf
4.735999999999999943e+01 7.614320876176349732e-06
4.767999999999999972e+01 inf
4.800000000000000000e+01 7.723081411036590365e-06
4.832000000000000028e+01 inf
4.864000000000000057e+01 7.561241676516610166e-06
4.896000000000000085e+01 inf
4.928000000000000114e+01 7.635974516770079707e-06
4.960000000000000142e+01 inf
4.992000000000000171e+01 7.591296840222559634e-06
5.024000000000000199e+01 inf
5.056000000000000227e+01 7.514719676787140130e-06
5.088000000000000256e+01 inf
5.120000000000000284e+01 7.379574402911509662e-06
5.152000000000000313e+01 inf
5.184000000000000341e+01 7.356154227906289736e-06
5.215999999999999659e+01 inf
5.247999999999999687e+01 7.663360087729390160e-06
5.279999999999999716e+01 inf
5.311999999999999744e+01 7.497444965214129874e-06
5.343999999999999773e+01 inf
5.375999999999999801e+01 7.582577673090960165e-06
5.407999999999999829e+01 inf
5.439999999999999858e+01 7.578440068255069804e-06
5.471999999999999886e+01 inf
5.503999999999999915e+01 7.384111931743199765e-06
5.535999999999999943e+01 inf
5.567999999999999972e+01 7.546677198449199965e-06
5.600000000000000000e+01 inf
5.632000000000000028e+01 7.414844539795520244e-06
5.664000000000000057e+01 inf
5.696000000000000085e+01 7.446737938916750086e-06
5.728000000000000114e+01 inf
5.760000000000000142e+01 7.346155182485650064e-06
5.792000000000000171e+01 inf
