t re(Psi4_2_0) im(Psi4_2_0)  
0.000000000000000000e+00 1.668693007790663220e-12 1.166758846115983019e-18
1.600000000000000033e-01 1.666649298428813817e-12 1.100136007217080782e-18
3.200000000000000067e-01 1.663788105322232770e-12 1.006864032763775252e-18
4.799999999999999822e-01 1.660109428470921898e-12 8.869429227394267795e-19
6.400000000000000133e-01 1.655613267874849697e-12 7.403726771631435748e-19
8.000000000000000444e-01 1.646056608228471446e-12 6.204220296590000281e-19
9.599999999999999645e-01 1.633985258715132396e-12 4.951297400524924754e-19
1.120000000000000107e+00 1.619399219334830122e-12 3.644958083339709005e-19
1.280000000000000027e+00 1.602298490087564020e-12 2.285202345271191859e-19
1.439999999999999947e+00 1.595337318422311888e-12 2.659344824716591525e-19
1.600000000000000089e+00 1.590923155869702759e-12 3.694996737887655105e-19
1.760000000000000009e+00 1.589056002429720476e-12 5.392158086048334311e-19
1.919999999999999929e+00 1.589735858102374936e-12 7.750828868318458455e-19
2.080000000000000071e+00 1.612331262185641861e-12 7.064499485759136558e-19
2.240000000000000213e+00 1.645221091100691915e-12 5.557075696670046284e-19
2.399999999999999911e+00 1.688405344847573161e-12 3.228557502754169039e-19
2.560000000000000053e+00 1.741884023426292668e-12 7.894490299108126485e-21
2.720000000000000195e+00 1.796603154375015451e-12 -1.572605205515316048e-19
2.879999999999999893e+00 1.857995121170886809e-12 -3.117586961293600763e-19
3.040000000000000036e+00 1.926059923813846762e-12 -4.556000363979397137e-19
3.200000000000000178e+00 2.000797562303895917e-12 -5.887845413775653888e-19
3.359999999999999876e+00 2.038715108566869305e-12 -7.312544268780317354e-19
3.520000000000000018e+00 2.065908319447277378e-12 -8.710443632074041574e-19
3.680000000000000160e+00 2.082377194945143966e-12 -1.008154350817208071e-18
3.839999999999999858e+00 2.088121735060429082e-12 -1.142584389358933742e-18
4.000000000000000000e+00 2.048786383824484070e-12 -1.010859283841317596e-18
4.160000000000000142e+00 1.984984474818512664e-12 -7.710641514096041865e-19
4.320000000000000284e+00 1.896716008042529404e-12 -4.231989919454632686e-19
4.480000000000000426e+00 1.783980983496512077e-12 3.273619460561659419e-20
4.639999999999999680e+00 1.669611416161945534e-12 2.477497381500770588e-19
4.799999999999999822e+00 1.539908097049954415e-12 4.312366408350088080e-19
4.959999999999999964e+00 1.394871026160509639e-12 5.831969022948502964e-19
5.120000000000000107e+00 1.234500203493645133e-12 7.036305227583502423e-19
5.280000000000000249e+00 1.129468628771487439e-12 1.013894643724102366e-18
5.440000000000000391e+00 1.037372502160740033e-12 1.381174980289021345e-18
5.599999999999999645e+00 9.582118236613998849e-13 1.805471532322258055e-18
5.759999999999999787e+00 8.919865932734723477e-13 2.286784299857513766e-18
5.919999999999999929e+00 8.901900265224837562e-13 2.497611735259848704e-18
6.080000000000000071e+00 9.219261940930954890e-13 2.634454767156293590e-18
6.240000000000000213e+00 9.871950959853236011e-13 2.697313395453472024e-18
6.400000000000000355e+00 1.085996732199155774e-12 2.686187620202453888e-18
6.559999999999999609e+00 1.195637167612971509e-12 2.652830973293197386e-18
6.719999999999999751e+00 1.329732763299700292e-12 2.566191334877053745e-18
6.879999999999999893e+00 1.488283519259429366e-12 2.426268705452350017e-18
7.040000000000000036e+00 1.671289435492081787e-12 2.233063085066166717e-18
7.200000000000000178e+00 1.800929311634018728e-12 2.152545727512057646e-18
7.360000000000000320e+00 1.923895867903437743e-12 2.085133879738335021e-18
7.519999999999999574e+00 2.040189104300345901e-12 2.030827542585960004e-18
7.679999999999999716e+00 2.149809020824720583e-12 1.989626715238758150e-18
7.839999999999999858e+00 2.194771810788812298e-12 1.800170477777902330e-18
8.000000000000000000e+00 2.209867758205286009e-12 1.559275382345390824e-18
8.160000000000000142e+00 2.195096863074111826e-12 1.266941428872444242e-18
8.320000000000000284e+00 2.150459125395361644e-12 9.231686174274184609e-19
8.480000000000000426e+00 2.089708470580386424e-12 7.312017936513595577e-19
8.640000000000000568e+00 2.004592543382321548e-12 5.690940502598466374e-19
8.800000000000000711e+00 1.895111343801233659e-12 4.368453870420517119e-19
