t lapse
0.000000000000000000e+00 5.162847273576099960e-01
0.000000000000000000e+00 5.162847273576099960e-01
0.000000000000000000e+00 5.162847273576099960e-01
2.500000000000000000e-01 5.162839680001449771e-01
2.500000000000000000e-01 5.162839680001449771e-01
2.500000000000000000e-01 5.162839680001449771e-01
5.000000000000000000e-01 5.162784780906319870e-01
5.000000000000000000e-01 5.162784780906319870e-01
5.000000000000000000e-01 5.162784780906319870e-01
7.500000000000000000e-01 5.162846001722060096e-01
7.500000000000000000e-01 5.162846001722060096e-01
7.500000000000000000e-01 5.162846001722060096e-01
1.000000000000000000e+00 5.162749201680360001e-01
1.000000000000000000e+00 5.162749201680360001e-01
1.000000000000000000e+00 5.162749201680360001e-01
1.250000000000000000e+00 5.162870823471940041e-01
1.250000000000000000e+00 5.162870823471940041e-01
1.250000000000000000e+00 5.162870823471940041e-01
1.500000000000000000e+00 5.162761389435820414e-01
1.500000000000000000e+00 5.162761389435820414e-01
1.500000000000000000e+00 5.162761389435820414e-01
1.750000000000000000e+00 5.162843564194290469e-01
1.750000000000000000e+00 5.162843564194290469e-01
1.750000000000000000e+00 5.162843564194290469e-01
2.000000000000000000e+00 5.162810887084929856e-01
2.000000000000000000e+00 5.162810887084929856e-01
2.000000000000000000e+00 5.162810887084929856e-01
2.250000000000000000e+00 5.162776798494910224e-01
2.250000000000000000e+00 5.162776798494910224e-01
2.250000000000000000e+00 5.162776798494910224e-01
