t kphi
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000167e-02 6.270445283356169756e-08
8.000000000000000167e-02 6.270445283356169756e-08
8.000000000000000167e-02 6.270445283356169756e-08
1.600000000000000033e-01 -3.518598559703229790e-08
1.600000000000000033e-01 -3.518598559703229790e-08
1.600000000000000033e-01 -3.518598559703229790e-08
1.600000000000000033e-01 -3.518598559703229790e-08
2.399999999999999911e-01 2.342667081003199970e-08
2.399999999999999911e-01 2.342667081003199970e-08
2.399999999999999911e-01 2.342667081003199970e-08
3.200000000000000067e-01 -4.411799943228769806e-09
3.200000000000000067e-01 -4.411799943228769806e-09
3.200000000000000067e-01 -4.411799943228769806e-09
3.200000000000000067e-01 -4.411799943228769806e-09
4.000000000000000222e-01 -3.914430710115870131e-08
4.000000000000000222e-01 -3.914430710115870131e-08
4.000000000000000222e-01 -3.914430710115870131e-08
4.799999999999999822e-01 2.391786777189050065e-08
4.799999999999999822e-01 2.391786777189050065e-08
4.799999999999999822e-01 2.391786777189050065e-08
4.799999999999999822e-01 2.391786777189050065e-08
5.600000000000000533e-01 3.737737124710649691e-08
5.600000000000000533e-01 3.737737124710649691e-08
5.600000000000000533e-01 3.737737124710649691e-08
6.400000000000000133e-01 -9.906157096816749216e-09
6.400000000000000133e-01 -9.906157096816749216e-09
6.400000000000000133e-01 -9.906157096816749216e-09
6.400000000000000133e-01 -9.906157096816749216e-09
7.199999999999999734e-01 -3.410839904954759746e-08
7.199999999999999734e-01 -3.410839904954759746e-08
7.199999999999999734e-01 -3.410839904954759746e-08
8.000000000000000444e-01 6.554669638302370321e-09
8.000000000000000444e-01 6.554669638302370321e-09
8.000000000000000444e-01 6.554669638302370321e-09
8.000000000000000444e-01 6.554669638302370321e-09
8.800000000000000044e-01 4.436165532075790037e-08
8.800000000000000044e-01 4.436165532075790037e-08
8.800000000000000044e-01 4.436165532075790037e-08
9.599999999999999645e-01 1.704519552620160025e-08
9.599999999999999645e-01 1.704519552620160025e-08
9.599999999999999645e-01 1.704519552620160025e-08
9.599999999999999645e-01 1.704519552620160025e-08
1.040000000000000036e+00 -3.384997295780160276e-08
1.040000000000000036e+00 -3.384997295780160276e-08
1.040000000000000036e+00 -3.384997295780160276e-08
1.120000000000000107e+00 -3.854556592240429818e-08
1.120000000000000107e+00 -3.854556592240429818e-08
1.120000000000000107e+00 -3.854556592240429818e-08
1.120000000000000107e+00 -3.854556592240429818e-08
1.199999999999999956e+00 3.645999766897200061e-09
1.199999999999999956e+00 3.645999766897200061e-09
1.199999999999999956e+00 3.645999766897200061e-09
1.280000000000000027e+00 4.206704616225940174e-08
1.280000000000000027e+00 4.206704616225940174e-08
1.280000000000000027e+00 4.206704616225940174e-08
1.280000000000000027e+00 4.206704616225940174e-08
1.360000000000000098e+00 4.441487061455919880e-08
1.360000000000000098e+00 4.441487061455919880e-08
1.360000000000000098e+00 4.441487061455919880e-08
1.439999999999999947e+00 2.091288784525690158e-08
1.439999999999999947e+00 2.091288784525690158e-08
1.439999999999999947e+00 2.091288784525690158e-08
1.439999999999999947e+00 2.091288784525690158e-08
1.520000000000000018e+00 -3.407916373047309921e-09
1.520000000000000018e+00 -3.407916373047309921e-09
1.520000000000000018e+00 -3.407916373047309921e-09
1.600000000000000089e+00 -1.693791941872729957e-08
1.600000000000000089e+00 -1.693791941872729957e-08
1.600000000000000089e+00 -1.693791941872729957e-08
1.600000000000000089e+00 -1.693791941872729957e-08
1.679999999999999938e+00 -1.969399637363130158e-08
1.679999999999999938e+00 -1.969399637363130158e-08
1.679999999999999938e+00 -1.969399637363130158e-08
1.760000000000000009e+00 -1.058312202174210033e-08
1.760000000000000009e+00 -1.058312202174210033e-08
1.760000000000000009e+00 -1.058312202174210033e-08
1.760000000000000009e+00 -1.058312202174210033e-08
1.840000000000000080e+00 9.571226844296459470e-09
1.840000000000000080e+00 9.571226844296459470e-09
1.840000000000000080e+00 9.571226844296459470e-09
1.919999999999999929e+00 2.607907784139390103e-08
1.919999999999999929e+00 2.607907784139390103e-08
1.919999999999999929e+00 2.607907784139390103e-08
1.919999999999999929e+00 2.607907784139390103e-08
2.000000000000000000e+00 1.889166661421980147e-08
2.000000000000000000e+00 1.889166661421980147e-08
2.000000000000000000e+00 1.889166661421980147e-08
2.080000000000000071e+00 -6.028535833483920320e-09
2.080000000000000071e+00 -6.028535833483920320e-09
2.080000000000000071e+00 -6.028535833483920320e-09
2.080000000000000071e+00 -6.028535833483920320e-09
2.160000000000000142e+00 -1.249239389119790009e-08
2.160000000000000142e+00 -1.249239389119790009e-08
2.160000000000000142e+00 -1.249239389119790009e-08
2.240000000000000213e+00 1.449240652601310034e-08
2.240000000000000213e+00 1.449240652601310034e-08
2.240000000000000213e+00 1.449240652601310034e-08
2.240000000000000213e+00 1.449240652601310034e-08
2.319999999999999840e+00 3.541522823085879970e-08
2.319999999999999840e+00 3.541522823085879970e-08
2.319999999999999840e+00 3.541522823085879970e-08
2.399999999999999911e+00 1.484521555960879963e-08
2.399999999999999911e+00 1.484521555960879963e-08
2.399999999999999911e+00 1.484521555960879963e-08
2.399999999999999911e+00 1.484521555960879963e-08
2.479999999999999982e+00 -1.354783570549249964e-08
2.479999999999999982e+00 -1.354783570549249964e-08
2.479999999999999982e+00 -1.354783570549249964e-08
2.560000000000000053e+00 -1.096908412383969928e-09
2.560000000000000053e+00 -1.096908412383969928e-09
2.560000000000000053e+00 -1.096908412383969928e-09
2.560000000000000053e+00 -1.096908412383969928e-09
2.640000000000000124e+00 2.799615473169170070e-08
2.640000000000000124e+00 2.799615473169170070e-08
2.640000000000000124e+00 2.799615473169170070e-08
2.720000000000000195e+00 2.259602322277349996e-08
2.720000000000000195e+00 2.259602322277349996e-08
2.720000000000000195e+00 2.259602322277349996e-08
2.720000000000000195e+00 2.259602322277349996e-08
2.799999999999999822e+00 2.552804191084619760e-10
2.799999999999999822e+00 2.552804191084619760e-10
2.799999999999999822e+00 2.552804191084619760e-10
2.879999999999999893e+00 5.649653484802200375e-09
2.879999999999999893e+00 5.649653484802200375e-09
2.879999999999999893e+00 5.649653484802200375e-09
2.879999999999999893e+00 5.649653484802200375e-09
2.959999999999999964e+00 2.243729625515249842e-08
2.959999999999999964e+00 2.243729625515249842e-08
2.959999999999999964e+00 2.243729625515249842e-08
3.040000000000000036e+00 1.542753966076979950e-08
3.040000000000000036e+00 1.542753966076979950e-08
3.040000000000000036e+00 1.542753966076979950e-08
3.040000000000000036e+00 1.542753966076979950e-08
3.120000000000000107e+00 -5.817710140781789869e-10
3.120000000000000107e+00 -5.817710140781789869e-10
3.120000000000000107e+00 -5.817710140781789869e-10
