t ml_ham
0.000000000000000000e+00 -2.696059354512049880e-02
0.000000000000000000e+00 -2.696059354512049880e-02
0.000000000000000000e+00 -2.696059354512049880e-02
1.600000000000000033e-01 -2.728763762363200021e-02
1.600000000000000033e-01 -2.728763762363200021e-02
1.600000000000000033e-01 -2.728763762363200021e-02
3.200000000000000067e-01 -2.721674093478750056e-02
3.200000000000000067e-01 -2.721674093478750056e-02
3.200000000000000067e-01 -2.721674093478750056e-02
4.799999999999999822e-01 -2.731880958916770019e-02
4.799999999999999822e-01 -2.731880958916770019e-02
4.799999999999999822e-01 -2.731880958916770019e-02
6.400000000000000133e-01 -2.696945097625310164e-02
6.400000000000000133e-01 -2.696945097625310164e-02
6.400000000000000133e-01 -2.696945097625310164e-02
8.000000000000000444e-01 -2.737810490712249897e-02
8.000000000000000444e-01 -2.737810490712249897e-02
8.000000000000000444e-01 -2.737810490712249897e-02
9.599999999999999645e-01 -2.632541663682020153e-02
9.599999999999999645e-01 -2.632541663682020153e-02
9.599999999999999645e-01 -2.632541663682020153e-02
1.120000000000000107e+00 -2.807236307012659846e-02
1.120000000000000107e+00 -2.807236307012659846e-02
1.120000000000000107e+00 -2.807236307012659846e-02
1.280000000000000027e+00 -2.608188538329010014e-02
1.280000000000000027e+00 -2.608188538329010014e-02
1.280000000000000027e+00 -2.608188538329010014e-02
1.439999999999999947e+00 -2.882687567538410114e-02
1.439999999999999947e+00 -2.882687567538410114e-02
1.439999999999999947e+00 -2.882687567538410114e-02
1.600000000000000089e+00 -2.566886968558080087e-02
1.600000000000000089e+00 -2.566886968558080087e-02
1.600000000000000089e+00 -2.566886968558080087e-02
1.760000000000000009e+00 -2.780458160619750027e-02
1.760000000000000009e+00 -2.780458160619750027e-02
1.760000000000000009e+00 -2.780458160619750027e-02
1.919999999999999929e+00 -2.655736464656400023e-02
1.919999999999999929e+00 -2.655736464656400023e-02
1.919999999999999929e+00 -2.655736464656400023e-02
2.080000000000000071e+00 -2.790757069320949982e-02
2.080000000000000071e+00 -2.790757069320949982e-02
2.080000000000000071e+00 -2.790757069320949982e-02
2.240000000000000213e+00 -2.692060034779720015e-02
2.240000000000000213e+00 -2.692060034779720015e-02
2.240000000000000213e+00 -2.692060034779720015e-02
2.399999999999999911e+00 -2.680440528667070096e-02
2.399999999999999911e+00 -2.680440528667070096e-02
2.399999999999999911e+00 -2.680440528667070096e-02
2.560000000000000053e+00 -2.654193772701239976e-02
2.560000000000000053e+00 -2.654193772701239976e-02
2.560000000000000053e+00 -2.654193772701239976e-02
2.720000000000000195e+00 -2.812141491602269949e-02
2.720000000000000195e+00 -2.812141491602269949e-02
2.720000000000000195e+00 -2.812141491602269949e-02
2.879999999999999893e+00 -2.683377790727940054e-02
2.879999999999999893e+00 -2.683377790727940054e-02
2.879999999999999893e+00 -2.683377790727940054e-02
3.040000000000000036e+00 -2.677896603030389955e-02
3.040000000000000036e+00 -2.677896603030389955e-02
3.040000000000000036e+00 -2.677896603030389955e-02
3.200000000000000178e+00 -2.754855580028970144e-02
3.200000000000000178e+00 -2.754855580028970144e-02
3.200000000000000178e+00 -2.754855580028970144e-02
3.359999999999999876e+00 -2.610366650088969884e-02
3.359999999999999876e+00 -2.610366650088969884e-02
3.359999999999999876e+00 -2.610366650088969884e-02
3.520000000000000018e+00 -2.838487179643479907e-02
3.520000000000000018e+00 -2.838487179643479907e-02
3.520000000000000018e+00 -2.838487179643479907e-02
3.680000000000000160e+00 -2.581784938631179888e-02
3.680000000000000160e+00 -2.581784938631179888e-02
3.680000000000000160e+00 -2.581784938631179888e-02
3.839999999999999858e+00 -2.758560968425089951e-02
3.839999999999999858e+00 -2.758560968425089951e-02
3.839999999999999858e+00 -2.758560968425089951e-02
4.000000000000000000e+00 -2.734931393836630142e-02
4.000000000000000000e+00 -2.734931393836630142e-02
4.000000000000000000e+00 -2.734931393836630142e-02
4.160000000000000142e+00 -2.681786503776350042e-02
4.160000000000000142e+00 -2.681786503776350042e-02
4.160000000000000142e+00 -2.681786503776350042e-02
4.320000000000000284e+00 -2.742429715312099878e-02
4.320000000000000284e+00 -2.742429715312099878e-02
4.320000000000000284e+00 -2.742429715312099878e-02
4.480000000000000426e+00 -2.662228508515230088e-02
4.480000000000000426e+00 -2.662228508515230088e-02
4.480000000000000426e+00 -2.662228508515230088e-02
4.639999999999999680e+00 -2.671888249128590020e-02
4.639999999999999680e+00 -2.671888249128590020e-02
4.639999999999999680e+00 -2.671888249128590020e-02
4.799999999999999822e+00 -2.678012085561840006e-02
4.799999999999999822e+00 -2.678012085561840006e-02
4.799999999999999822e+00 -2.678012085561840006e-02
4.959999999999999964e+00 -2.782600557985959872e-02
4.959999999999999964e+00 -2.782600557985959872e-02
4.959999999999999964e+00 -2.782600557985959872e-02
5.120000000000000107e+00 -2.739985868391429935e-02
5.120000000000000107e+00 -2.739985868391429935e-02
5.120000000000000107e+00 -2.739985868391429935e-02
5.280000000000000249e+00 -2.669268496987859882e-02
5.280000000000000249e+00 -2.669268496987859882e-02
5.280000000000000249e+00 -2.669268496987859882e-02
5.440000000000000391e+00 -2.722937140051229915e-02
5.440000000000000391e+00 -2.722937140051229915e-02
5.440000000000000391e+00 -2.722937140051229915e-02
5.599999999999999645e+00 -2.521550614263269943e-02
5.599999999999999645e+00 -2.521550614263269943e-02
5.599999999999999645e+00 -2.521550614263269943e-02
5.759999999999999787e+00 -2.905529554934470002e-02
5.759999999999999787e+00 -2.905529554934470002e-02
5.759999999999999787e+00 -2.905529554934470002e-02
5.919999999999999929e+00 -2.617506611913079928e-02
5.919999999999999929e+00 -2.617506611913079928e-02
5.919999999999999929e+00 -2.617506611913079928e-02
6.080000000000000071e+00 -2.679017254015370053e-02
6.080000000000000071e+00 -2.679017254015370053e-02
6.080000000000000071e+00 -2.679017254015370053e-02
6.240000000000000213e+00 -2.744516588635919838e-02
6.240000000000000213e+00 -2.744516588635919838e-02
6.240000000000000213e+00 -2.744516588635919838e-02
6.400000000000000355e+00 -2.631954036171709962e-02
6.400000000000000355e+00 -2.631954036171709962e-02
6.400000000000000355e+00 -2.631954036171709962e-02
6.559999999999999609e+00 -2.847615574754040063e-02
6.559999999999999609e+00 -2.847615574754040063e-02
6.559999999999999609e+00 -2.847615574754040063e-02
6.719999999999999751e+00 -2.626905484849110031e-02
6.719999999999999751e+00 -2.626905484849110031e-02
6.719999999999999751e+00 -2.626905484849110031e-02
6.879999999999999893e+00 -2.572797404009330088e-02
6.879999999999999893e+00 -2.572797404009330088e-02
6.879999999999999893e+00 -2.572797404009330088e-02
7.040000000000000036e+00 -2.797842412439810120e-02
7.040000000000000036e+00 -2.797842412439810120e-02
7.040000000000000036e+00 -2.797842412439810120e-02
7.200000000000000178e+00 -2.670198422209419872e-02
7.200000000000000178e+00 -2.670198422209419872e-02
7.200000000000000178e+00 -2.670198422209419872e-02
7.360000000000000320e+00 -2.793472235539079876e-02
7.360000000000000320e+00 -2.793472235539079876e-02
7.360000000000000320e+00 -2.793472235539079876e-02
7.519999999999999574e+00 -2.556791298942899873e-02
7.519999999999999574e+00 -2.556791298942899873e-02
7.519999999999999574e+00 -2.556791298942899873e-02
7.679999999999999716e+00 -2.728598707858230152e-02
7.679999999999999716e+00 -2.728598707858230152e-02
7.679999999999999716e+00 -2.728598707858230152e-02
7.839999999999999858e+00 -2.678846435734039827e-02
7.839999999999999858e+00 -2.678846435734039827e-02
7.839999999999999858e+00 -2.678846435734039827e-02
8.000000000000000000e+00 -2.770746915703540050e-02
8.000000000000000000e+00 -2.770746915703540050e-02
8.000000000000000000e+00 -2.770746915703540050e-02
8.160000000000000142e+00 -2.689934458114240021e-02
8.160000000000000142e+00 -2.689934458114240021e-02
8.160000000000000142e+00 -2.689934458114240021e-02
8.320000000000000284e+00 -2.679728465297019982e-02
8.320000000000000284e+00 -2.679728465297019982e-02
8.320000000000000284e+00 -2.679728465297019982e-02
8.480000000000000426e+00 -2.614587127068589839e-02
8.480000000000000426e+00 -2.614587127068589839e-02
8.480000000000000426e+00 -2.614587127068589839e-02
8.640000000000000568e+00 -2.754058176061290053e-02
8.640000000000000568e+00 -2.754058176061290053e-02
8.640000000000000568e+00 -2.754058176061290053e-02
8.800000000000000711e+00 -2.607414307067160153e-02
8.800000000000000711e+00 -2.607414307067160153e-02
8.800000000000000711e+00 -2.607414307067160153e-02
