t kphi
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000067e-01 0.000000000000000000e+00
3.200000000000000067e-01 0.000000000000000000e+00
3.200000000000000067e-01 0.000000000000000000e+00
3.200000000000000067e-01 5.585872582009539946e-07
6.400000000000000133e-01 0.000000000000000000e+00
6.400000000000000133e-01 0.000000000000000000e+00
6.400000000000000133e-01 0.000000000000000000e+00
6.400000000000000133e-01 -4.289814721548879814e-07
9.599999999999999645e-01 0.000000000000000000e+00
9.599999999999999645e-01 0.000000000000000000e+00
9.599999999999999645e-01 0.000000000000000000e+00
9.599999999999999645e-01 -3.115170521936999968e-07
1.280000000000000027e+00 0.000000000000000000e+00
1.280000000000000027e+00 0.000000000000000000e+00
1.280000000000000027e+00 0.000000000000000000e+00
1.280000000000000027e+00 -1.744081970330539874e-07
1.600000000000000089e+00 0.000000000000000000e+00
1.600000000000000089e+00 0.000000000000000000e+00
1.600000000000000089e+00 0.000000000000000000e+00
1.600000000000000089e+00 -1.424917928739830107e-07
1.919999999999999929e+00 0.000000000000000000e+00
1.919999999999999929e+00 0.000000000000000000e+00
1.919999999999999929e+00 0.000000000000000000e+00
1.919999999999999929e+00 -1.635179454986740060e-07
2.240000000000000213e+00 0.000000000000000000e+00
2.240000000000000213e+00 0.000000000000000000e+00
2.240000000000000213e+00 0.000000000000000000e+00
2.240000000000000213e+00 -1.758225594846640076e-07
2.560000000000000053e+00 0.000000000000000000e+00
2.560000000000000053e+00 0.000000000000000000e+00
2.560000000000000053e+00 0.000000000000000000e+00
2.560000000000000053e+00 -1.640042068767040053e-07
2.879999999999999893e+00 0.000000000000000000e+00
2.879999999999999893e+00 0.000000000000000000e+00
2.879999999999999893e+00 0.000000000000000000e+00
2.879999999999999893e+00 -1.451529906571539880e-07
3.200000000000000178e+00 0.000000000000000000e+00
3.200000000000000178e+00 0.000000000000000000e+00
3.200000000000000178e+00 0.000000000000000000e+00
3.200000000000000178e+00 -1.442608058563120124e-07
3.520000000000000018e+00 0.000000000000000000e+00
3.520000000000000018e+00 0.000000000000000000e+00
3.520000000000000018e+00 0.000000000000000000e+00
3.520000000000000018e+00 -3.534101928002530194e-08
3.839999999999999858e+00 0.000000000000000000e+00
3.839999999999999858e+00 0.000000000000000000e+00
3.839999999999999858e+00 0.000000000000000000e+00
3.839999999999999858e+00 5.171368273166139953e-07
4.160000000000000142e+00 0.000000000000000000e+00
4.160000000000000142e+00 0.000000000000000000e+00
4.160000000000000142e+00 0.000000000000000000e+00
4.160000000000000142e+00 5.300091813236290144e-07
4.480000000000000426e+00 0.000000000000000000e+00
4.480000000000000426e+00 0.000000000000000000e+00
4.480000000000000426e+00 0.000000000000000000e+00
4.480000000000000426e+00 8.215625206758290485e-07
4.799999999999999822e+00 0.000000000000000000e+00
4.799999999999999822e+00 0.000000000000000000e+00
4.799999999999999822e+00 0.000000000000000000e+00
4.799999999999999822e+00 -4.958930481277039490e-07
5.120000000000000107e+00 0.000000000000000000e+00
5.120000000000000107e+00 0.000000000000000000e+00
5.120000000000000107e+00 0.000000000000000000e+00
5.120000000000000107e+00 1.176236682541889974e-07
5.440000000000000391e+00 0.000000000000000000e+00
5.440000000000000391e+00 0.000000000000000000e+00
5.440000000000000391e+00 0.000000000000000000e+00
5.440000000000000391e+00 -8.492486148861029898e-07
5.759999999999999787e+00 0.000000000000000000e+00
5.759999999999999787e+00 0.000000000000000000e+00
5.759999999999999787e+00 0.000000000000000000e+00
5.759999999999999787e+00 -2.338295773091509985e-06
6.080000000000000071e+00 0.000000000000000000e+00
6.080000000000000071e+00 0.000000000000000000e+00
6.080000000000000071e+00 0.000000000000000000e+00
6.080000000000000071e+00 -4.364983496366800084e-07
6.400000000000000355e+00 0.000000000000000000e+00
6.400000000000000355e+00 0.000000000000000000e+00
6.400000000000000355e+00 0.000000000000000000e+00
6.400000000000000355e+00 8.850746253999939375e-08
6.719999999999999751e+00 0.000000000000000000e+00
6.719999999999999751e+00 0.000000000000000000e+00
6.719999999999999751e+00 0.000000000000000000e+00
6.719999999999999751e+00 -1.381642204052059999e-07
7.040000000000000036e+00 0.000000000000000000e+00
7.040000000000000036e+00 0.000000000000000000e+00
7.040000000000000036e+00 0.000000000000000000e+00
7.040000000000000036e+00 1.714377375133140063e-06
7.360000000000000320e+00 0.000000000000000000e+00
7.360000000000000320e+00 0.000000000000000000e+00
7.360000000000000320e+00 0.000000000000000000e+00
7.360000000000000320e+00 -7.475709980661690330e-07
7.679999999999999716e+00 0.000000000000000000e+00
7.679999999999999716e+00 0.000000000000000000e+00
7.679999999999999716e+00 0.000000000000000000e+00
7.679999999999999716e+00 -5.164150834572749905e-07
8.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 -9.431019918559930112e-08
8.320000000000000284e+00 0.000000000000000000e+00
8.320000000000000284e+00 0.000000000000000000e+00
8.320000000000000284e+00 0.000000000000000000e+00
8.320000000000000284e+00 1.397159452659599984e-07
8.640000000000000568e+00 0.000000000000000000e+00
8.640000000000000568e+00 0.000000000000000000e+00
8.640000000000000568e+00 0.000000000000000000e+00
8.640000000000000568e+00 8.154212978564240265e-07
8.960000000000000853e+00 0.000000000000000000e+00
8.960000000000000853e+00 0.000000000000000000e+00
8.960000000000000853e+00 0.000000000000000000e+00
8.960000000000000853e+00 -2.135875374708609909e-07
9.279999999999999361e+00 0.000000000000000000e+00
9.279999999999999361e+00 0.000000000000000000e+00
9.279999999999999361e+00 0.000000000000000000e+00
9.279999999999999361e+00 1.334286479139450056e-06
9.599999999999999645e+00 0.000000000000000000e+00
9.599999999999999645e+00 0.000000000000000000e+00
9.599999999999999645e+00 0.000000000000000000e+00
9.599999999999999645e+00 -1.454915039525340115e-07
9.919999999999999929e+00 0.000000000000000000e+00
9.919999999999999929e+00 0.000000000000000000e+00
9.919999999999999929e+00 0.000000000000000000e+00
9.919999999999999929e+00 -1.619653564471810096e-06
1.024000000000000021e+01 0.000000000000000000e+00
1.024000000000000021e+01 0.000000000000000000e+00
1.024000000000000021e+01 0.000000000000000000e+00
1.024000000000000021e+01 -1.410169355765579900e-06
1.056000000000000050e+01 0.000000000000000000e+00
1.056000000000000050e+01 0.000000000000000000e+00
1.056000000000000050e+01 0.000000000000000000e+00
1.056000000000000050e+01 1.532560609314239898e-07
1.088000000000000078e+01 0.000000000000000000e+00
1.088000000000000078e+01 0.000000000000000000e+00
1.088000000000000078e+01 0.000000000000000000e+00
1.088000000000000078e+01 3.450854114649210237e-08
1.119999999999999929e+01 0.000000000000000000e+00
1.119999999999999929e+01 0.000000000000000000e+00
