t ham
0.000000000000000000e+00 5.294719394468810017e-06
2.399999999999999911e-01 inf
4.799999999999999822e-01 4.168628411687729799e-06
7.199999999999999734e-01 inf
9.599999999999999645e-01 3.278057170875859878e-06
1.199999999999999956e+00 inf
1.439999999999999947e+00 2.683258248467679876e-06
1.679999999999999938e+00 inf
1.919999999999999929e+00 2.299955160728029876e-06
2.160000000000000142e+00 inf
2.399999999999999911e+00 2.076552678143750196e-06
2.640000000000000124e+00 inf
2.879999999999999893e+00 1.968326599205420202e-06
3.120000000000000107e+00 inf
3.359999999999999876e+00 1.929470409161610108e-06
3.600000000000000089e+00 inf
3.839999999999999858e+00 1.933971337663350178e-06
4.080000000000000071e+00 inf
4.320000000000000284e+00 1.968824920625130092e-06
4.559999999999999609e+00 inf
4.799999999999999822e+00 2.014514811259469895e-06
5.040000000000000036e+00 inf
5.280000000000000249e+00 2.066132238905290025e-06
5.519999999999999574e+00 inf
5.759999999999999787e+00 2.118665822442060186e-06
6.000000000000000000e+00 inf
6.240000000000000213e+00 2.165476361321429912e-06
6.480000000000000426e+00 inf
6.719999999999999751e+00 2.212662586641929874e-06
6.959999999999999964e+00 inf
7.200000000000000178e+00 2.252045286654030083e-06
7.440000000000000391e+00 inf
7.679999999999999716e+00 2.290915932451389935e-06
7.919999999999999929e+00 inf
8.160000000000000142e+00 2.329786582894110133e-06
8.400000000000000355e+00 inf
8.640000000000000568e+00 2.361595648316359884e-06
8.880000000000000782e+00 inf
9.119999999999999218e+00 2.396867270349550107e-06
9.359999999999999432e+00 inf
9.599999999999999645e+00 2.439868563855419974e-06
9.839999999999999858e+00 inf
1.008000000000000007e+01 2.470941786103980166e-06
1.032000000000000028e+01 inf
1.056000000000000050e+01 2.510490972903589981e-06
1.080000000000000071e+01 inf
1.103999999999999915e+01 2.547897576161880159e-06
1.127999999999999936e+01 inf
1.151999999999999957e+01 2.590565259838359856e-06
1.175999999999999979e+01 inf
1.200000000000000000e+01 2.631175506777620063e-06
1.224000000000000021e+01 inf
1.248000000000000043e+01 2.675358090984699997e-06
1.272000000000000064e+01 inf
1.296000000000000085e+01 2.721962735369839967e-06
1.319999999999999929e+01 inf
1.343999999999999950e+01 2.764240443360659853e-06
1.367999999999999972e+01 inf
1.391999999999999993e+01 2.805522958580520093e-06
1.416000000000000014e+01 inf
1.440000000000000036e+01 2.843688670612069993e-06
1.464000000000000057e+01 inf
1.488000000000000078e+01 2.882382421940729826e-06
1.511999999999999922e+01 inf
1.535999999999999943e+01 2.920566038337390038e-06
1.559999999999999964e+01 inf
1.583999999999999986e+01 2.953332508885159947e-06
1.607999999999999829e+01 inf
1.632000000000000028e+01 2.977518683841470042e-06
1.655999999999999872e+01 inf
1.680000000000000071e+01 3.011636675379999993e-06
1.703999999999999915e+01 inf
1.728000000000000114e+01 3.035674186839580078e-06
1.751999999999999957e+01 inf
1.776000000000000156e+01 3.056158009573670105e-06
1.800000000000000000e+01 inf
1.823999999999999844e+01 3.080437218012629990e-06
1.848000000000000043e+01 inf
1.871999999999999886e+01 3.103860777322359949e-06
1.896000000000000085e+01 inf
1.919999999999999929e+01 3.128997869388089982e-06
1.944000000000000128e+01 inf
1.967999999999999972e+01 3.141282955381160168e-06
1.992000000000000171e+01 inf
2.016000000000000014e+01 3.158910864063310173e-06
2.039999999999999858e+01 inf
2.064000000000000057e+01 3.174579303268390067e-06
2.087999999999999901e+01 inf
2.112000000000000099e+01 3.189744416693229874e-06
2.135999999999999943e+01 inf
2.160000000000000142e+01 3.200229346679299903e-06
2.183999999999999986e+01 inf
2.207999999999999829e+01 3.221760448601580060e-06
2.232000000000000028e+01 inf
2.255999999999999872e+01 3.243953625132650020e-06
2.280000000000000071e+01 inf
2.303999999999999915e+01 3.256656808714690092e-06
2.328000000000000114e+01 inf
2.351999999999999957e+01 3.275263257127269900e-06
2.376000000000000156e+01 inf
2.400000000000000000e+01 3.294588079266129953e-06
2.423999999999999844e+01 inf
2.448000000000000043e+01 3.308594060653640098e-06
2.471999999999999886e+01 inf
2.496000000000000085e+01 3.327443480939790116e-06
2.519999999999999929e+01 inf
2.544000000000000128e+01 3.345679582126270005e-06
2.567999999999999972e+01 inf
2.592000000000000171e+01 3.364359134081530012e-06
2.616000000000000014e+01 inf
2.639999999999999858e+01 3.387214155803869993e-06
2.664000000000000057e+01 inf
2.687999999999999901e+01 3.398970377640370030e-06
2.712000000000000099e+01 inf
2.735999999999999943e+01 3.415306733008460068e-06
2.760000000000000142e+01 inf
2.783999999999999986e+01 3.433758227630249937e-06
2.807999999999999829e+01 inf
2.832000000000000028e+01 3.452737149694170149e-06
2.855999999999999872e+01 inf
2.880000000000000071e+01 3.471923907348409812e-06
2.903999999999999915e+01 inf
2.928000000000000114e+01 3.487134918721920110e-06
2.951999999999999957e+01 inf
2.976000000000000156e+01 3.500516647280160086e-06
3.000000000000000000e+01 inf
3.023999999999999844e+01 3.524537549029320082e-06
3.048000000000000043e+01 inf
