t ham
0.000000000000000000e+00 3.810236871548959919e-06
3.200000000000000067e-01 inf
6.400000000000000133e-01 3.567175499397670191e-06
9.599999999999999645e-01 inf
1.280000000000000027e+00 3.606051586248179816e-06
1.600000000000000089e+00 inf
1.919999999999999929e+00 3.860859901268110361e-06
2.240000000000000213e+00 inf
2.560000000000000053e+00 3.912574988090240280e-06
2.879999999999999893e+00 inf
3.200000000000000178e+00 4.112204738997040177e-06
3.520000000000000018e+00 inf
3.839999999999999858e+00 4.276428289827150397e-06
4.160000000000000142e+00 inf
4.480000000000000426e+00 4.349491979746199867e-06
4.799999999999999822e+00 inf
5.120000000000000107e+00 4.729751664388229940e-06
5.440000000000000391e+00 inf
5.759999999999999787e+00 4.645031479672310322e-06
6.080000000000000071e+00 inf
6.400000000000000355e+00 4.587002496979779985e-06
6.719999999999999751e+00 inf
7.040000000000000036e+00 4.852826505715620285e-06
7.360000000000000320e+00 inf
7.679999999999999716e+00 4.800995109420590196e-06
8.000000000000000000e+00 inf
8.320000000000000284e+00 5.007855340803880153e-06
8.640000000000000568e+00 inf
8.960000000000000853e+00 4.947100694325290097e-06
9.279999999999999361e+00 inf
9.599999999999999645e+00 4.909329644205840137e-06
9.919999999999999929e+00 inf
1.024000000000000021e+01 5.025918311300549798e-06
1.056000000000000050e+01 inf
1.088000000000000078e+01 4.972964902030860398e-06
1.119999999999999929e+01 inf
1.151999999999999957e+01 5.036589237739240390e-06
1.183999999999999986e+01 inf
1.216000000000000014e+01 5.020025319354900293e-06
1.248000000000000043e+01 inf
1.280000000000000071e+01 5.034315221308720076e-06
1.311999999999999922e+01 inf
1.343999999999999950e+01 4.998730921058109776e-06
1.375999999999999979e+01 inf
1.408000000000000007e+01 5.110815045770730201e-06
1.440000000000000036e+01 inf
1.472000000000000064e+01 5.082612181647440094e-06
1.503999999999999915e+01 inf
1.535999999999999943e+01 5.179422088439259842e-06
1.567999999999999972e+01 inf
1.600000000000000000e+01 5.097071258190220311e-06
1.632000000000000028e+01 inf
1.664000000000000057e+01 5.287671075569280258e-06
1.696000000000000085e+01 inf
1.728000000000000114e+01 5.151320107916610256e-06
1.760000000000000142e+01 inf
1.792000000000000171e+01 5.180190572553189671e-06
1.823999999999999844e+01 inf
1.855999999999999872e+01 5.223670455021649883e-06
1.887999999999999901e+01 inf
1.919999999999999929e+01 5.283954455364750384e-06
1.951999999999999957e+01 inf
1.983999999999999986e+01 5.092813938988509603e-06
2.016000000000000014e+01 inf
2.048000000000000043e+01 5.305400413107269705e-06
2.080000000000000071e+01 inf
2.112000000000000099e+01 5.363704447196919627e-06
2.144000000000000128e+01 inf
2.176000000000000156e+01 5.310928018841550144e-06
2.207999999999999829e+01 inf
2.239999999999999858e+01 5.413915106040190347e-06
2.271999999999999886e+01 inf
2.303999999999999915e+01 5.356611415133150295e-06
2.335999999999999943e+01 inf
2.367999999999999972e+01 5.407846958500380059e-06
