t shift
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000033e-01 1.955204349560639989e-18
1.600000000000000033e-01 1.955204349560639989e-18
1.600000000000000033e-01 1.955204349560639989e-18
3.200000000000000067e-01 -7.287303443335260239e-18
3.200000000000000067e-01 -7.287303443335260239e-18
3.200000000000000067e-01 -7.287303443335260239e-18
4.799999999999999822e-01 1.351082515548420006e-17
4.799999999999999822e-01 1.351082515548420006e-17
4.799999999999999822e-01 1.351082515548420006e-17
6.400000000000000133e-01 -1.102331969133629995e-17
6.400000000000000133e-01 -1.102331969133629995e-17
6.400000000000000133e-01 -1.102331969133629995e-17
8.000000000000000444e-01 -2.012735672305959929e-19
8.000000000000000444e-01 -2.012735672305959929e-19
8.000000000000000444e-01 -2.012735672305959929e-19
9.599999999999999645e-01 1.386448354209699987e-17
9.599999999999999645e-01 1.386448354209699987e-17
9.599999999999999645e-01 1.386448354209699987e-17
1.120000000000000107e+00 -2.416270571585169975e-17
1.120000000000000107e+00 -2.416270571585169975e-17
1.120000000000000107e+00 -2.416270571585169975e-17
1.280000000000000027e+00 1.841501611767460092e-17
1.280000000000000027e+00 1.841501611767460092e-17
1.280000000000000027e+00 1.841501611767460092e-17
1.439999999999999947e+00 5.011088484839760183e-18
1.439999999999999947e+00 5.011088484839760183e-18
1.439999999999999947e+00 5.011088484839760183e-18
1.600000000000000089e+00 -2.232619760792979928e-17
1.600000000000000089e+00 -2.232619760792979928e-17
1.600000000000000089e+00 -2.232619760792979928e-17
1.760000000000000009e+00 1.852564754148829983e-17
1.760000000000000009e+00 1.852564754148829983e-17
1.760000000000000009e+00 1.852564754148829983e-17
1.919999999999999929e+00 -7.477867413190869971e-18
1.919999999999999929e+00 -7.477867413190869971e-18
1.919999999999999929e+00 -7.477867413190869971e-18
2.080000000000000071e+00 1.876845025054060079e-18
2.080000000000000071e+00 1.876845025054060079e-18
2.080000000000000071e+00 1.876845025054060079e-18
2.240000000000000213e+00 1.571024356546039912e-18
2.240000000000000213e+00 1.571024356546039912e-18
2.240000000000000213e+00 1.571024356546039912e-18
2.399999999999999911e+00 -4.751605069352919946e-18
2.399999999999999911e+00 -4.751605069352919946e-18
2.399999999999999911e+00 -4.751605069352919946e-18
2.560000000000000053e+00 4.812839004831080236e-18
2.560000000000000053e+00 4.812839004831080236e-18
2.560000000000000053e+00 4.812839004831080236e-18
2.720000000000000195e+00 -2.974625306782769893e-18
2.720000000000000195e+00 -2.974625306782769893e-18
2.720000000000000195e+00 -2.974625306782769893e-18
2.879999999999999893e+00 1.560434778997649978e-18
2.879999999999999893e+00 1.560434778997649978e-18
2.879999999999999893e+00 1.560434778997649978e-18
3.040000000000000036e+00 -5.505635061413610003e-19
3.040000000000000036e+00 -5.505635061413610003e-19
3.040000000000000036e+00 -5.505635061413610003e-19
3.200000000000000178e+00 4.803482341934900389e-19
3.200000000000000178e+00 4.803482341934900389e-19
3.200000000000000178e+00 4.803482341934900389e-19
3.359999999999999876e+00 -1.478449017962880045e-18
3.359999999999999876e+00 -1.478449017962880045e-18
3.359999999999999876e+00 -1.478449017962880045e-18
3.520000000000000018e+00 1.907461335788600047e-18
3.520000000000000018e+00 1.907461335788600047e-18
3.520000000000000018e+00 1.907461335788600047e-18
3.680000000000000160e+00 -1.725635954415590006e-18
3.680000000000000160e+00 -1.725635954415590006e-18
3.680000000000000160e+00 -1.725635954415590006e-18
3.839999999999999858e+00 2.652951521030399882e-18
3.839999999999999858e+00 2.652951521030399882e-18
3.839999999999999858e+00 2.652951521030399882e-18
4.000000000000000000e+00 -4.241794423459600111e-18
4.000000000000000000e+00 -4.241794423459600111e-18
4.000000000000000000e+00 -4.241794423459600111e-18
4.160000000000000142e+00 4.033791528412949775e-18
4.160000000000000142e+00 4.033791528412949775e-18
4.160000000000000142e+00 4.033791528412949775e-18
4.320000000000000284e+00 -1.437868509426960078e-18
4.320000000000000284e+00 -1.437868509426960078e-18
4.320000000000000284e+00 -1.437868509426960078e-18
4.480000000000000426e+00 -1.383968942493190009e-18
4.480000000000000426e+00 -1.383968942493190009e-18
4.480000000000000426e+00 -1.383968942493190009e-18
4.639999999999999680e+00 2.414821822534470076e-18
4.639999999999999680e+00 2.414821822534470076e-18
4.639999999999999680e+00 2.414821822534470076e-18
4.799999999999999822e+00 -2.035324936581349831e-18
4.799999999999999822e+00 -2.035324936581349831e-18
4.799999999999999822e+00 -2.035324936581349831e-18
4.959999999999999964e+00 1.903483581362510069e-18
4.959999999999999964e+00 1.903483581362510069e-18
4.959999999999999964e+00 1.903483581362510069e-18
5.120000000000000107e+00 -2.528327093314110126e-18
5.120000000000000107e+00 -2.528327093314110126e-18
5.120000000000000107e+00 -2.528327093314110126e-18
5.280000000000000249e+00 3.082452699976830010e-18
5.280000000000000249e+00 3.082452699976830010e-18
5.280000000000000249e+00 3.082452699976830010e-18
5.440000000000000391e+00 -3.022656462535439997e-18
5.440000000000000391e+00 -3.022656462535439997e-18
5.440000000000000391e+00 -3.022656462535439997e-18
5.599999999999999645e+00 2.598928163124250130e-18
5.599999999999999645e+00 2.598928163124250130e-18
5.599999999999999645e+00 2.598928163124250130e-18
5.759999999999999787e+00 -2.093608255734439840e-18
5.759999999999999787e+00 -2.093608255734439840e-18
5.759999999999999787e+00 -2.093608255734439840e-18
5.919999999999999929e+00 1.511134922529599962e-18
5.919999999999999929e+00 1.511134922529599962e-18
5.919999999999999929e+00 1.511134922529599962e-18
6.080000000000000071e+00 -8.102940013095799541e-19
6.080000000000000071e+00 -8.102940013095799541e-19
6.080000000000000071e+00 -8.102940013095799541e-19
6.240000000000000213e+00 -1.027736105199829934e-20
6.240000000000000213e+00 -1.027736105199829934e-20
6.240000000000000213e+00 -1.027736105199829934e-20
6.400000000000000355e+00 8.166949886477460446e-19
6.400000000000000355e+00 8.166949886477460446e-19
6.400000000000000355e+00 8.166949886477460446e-19
6.559999999999999609e+00 -1.324078258726409931e-18
6.559999999999999609e+00 -1.324078258726409931e-18
6.559999999999999609e+00 -1.324078258726409931e-18
6.719999999999999751e+00 1.349915278499149906e-18
6.719999999999999751e+00 1.349915278499149906e-18
6.719999999999999751e+00 1.349915278499149906e-18
6.879999999999999893e+00 -1.008930377637509908e-18
6.879999999999999893e+00 -1.008930377637509908e-18
6.879999999999999893e+00 -1.008930377637509908e-18
7.040000000000000036e+00 5.477713859099159828e-19
7.040000000000000036e+00 5.477713859099159828e-19
7.040000000000000036e+00 5.477713859099159828e-19
7.200000000000000178e+00 -1.279636616895230007e-19
7.200000000000000178e+00 -1.279636616895230007e-19
7.200000000000000178e+00 -1.279636616895230007e-19
7.360000000000000320e+00 -1.777721422388770075e-19
7.360000000000000320e+00 -1.777721422388770075e-19
