t re(Psi4_2_0) im(Psi4_2_0)  
0.000000000000000000e+00 1.423331222162286282e-12 1.166937609136051544e-18
1.600000000000000033e-01 1.422978098667595579e-12 1.219320840360170433e-18
3.200000000000000067e-01 1.422483725775046770e-12 1.292657364074361853e-18
4.799999999999999822e-01 1.421848103484602090e-12 1.386947180277543432e-18
6.400000000000000133e-01 1.421071231796285168e-12 1.502190288971323128e-18
8.000000000000000444e-01 1.418575022513937705e-12 1.471010957711389139e-18
9.599999999999999645e-01 1.415306328555237271e-12 1.393834625963819023e-18
1.120000000000000107e+00 1.411265149920170337e-12 1.270661293728909949e-18
1.280000000000000027e+00 1.406451486608789812e-12 1.101490961009449896e-18
1.439999999999999947e+00 1.402997710229853368e-12 9.833665240852196695e-19
1.600000000000000089e+00 1.399624397818094205e-12 8.580622451905054586e-19
1.760000000000000009e+00 1.396331549373464661e-12 7.255781243363998493e-19
1.919999999999999929e+00 1.393119164896047740e-12 5.859141614881590652e-19
2.080000000000000071e+00 1.396008614427393464e-12 3.786496420293445999e-19
2.240000000000000213e+00 1.401387075942552595e-12 1.400369947203107500e-19
2.399999999999999911e+00 1.409254549441516246e-12 -1.299237804074519891e-19
2.560000000000000053e+00 1.419611034924289465e-12 -4.312326833753301546e-19
2.720000000000000195e+00 1.433414579517095863e-12 -7.049061079060526701e-19
2.879999999999999893e+00 1.450090354944171344e-12 -9.863342177548830759e-19
3.040000000000000036e+00 1.469638361205568213e-12 -1.275517012918078472e-18
3.200000000000000178e+00 1.492058598301259813e-12 -1.572454493416292242e-18
3.359999999999999876e+00 1.507336994670478143e-12 -1.600824574996260699e-18
3.520000000000000018e+00 1.521481993249668048e-12 -1.526420508191493727e-18
3.680000000000000160e+00 1.534493594038851341e-12 -1.349242292937473250e-18
3.839999999999999858e+00 1.546371797038028626e-12 -1.069289929391995715e-18
4.000000000000000000e+00 1.544424351426342390e-12 -7.670413607831946669e-19
4.160000000000000142e+00 1.536266607696322611e-12 -3.942098210139666087e-19
4.320000000000000284e+00 1.521898565847970298e-12 4.920468973049079515e-20
4.480000000000000426e+00 1.501320225881269296e-12 5.632021715156361960e-19
4.639999999999999680e+00 1.475294896958853584e-12 9.314868517970489845e-19
4.799999999999999822e+00 1.443364593583187849e-12 1.283836194123177564e-18
4.959999999999999964e+00 1.405529315754192928e-12 1.620250198268197983e-18
5.120000000000000107e+00 1.361789063471962726e-12 1.940728864579767944e-18
5.280000000000000249e+00 1.330882246210057116e-12 2.174014286016262881e-18
5.440000000000000391e+00 1.301565818284314366e-12 2.362861206762040751e-18
5.599999999999999645e+00 1.273839779694740735e-12 2.507269626770685100e-18
5.759999999999999787e+00 1.247704130441351774e-12 2.607239546050451620e-18
5.919999999999999929e+00 1.243881903911047698e-12 2.508501328127536383e-18
6.080000000000000071e+00 1.249939280071705464e-12 2.303616754848806473e-18
6.240000000000000213e+00 1.265876258923300836e-12 1.992585826271321032e-18
6.400000000000000355e+00 1.291692840465846942e-12 1.575408542391071428e-18
6.559999999999999609e+00 1.328554408912414438e-12 1.291883348808349873e-18
6.719999999999999751e+00 1.375761733735174865e-12 9.981311784697807563e-19
6.879999999999999893e+00 1.433314814934147811e-12 6.941520312507347428e-19
7.040000000000000036e+00 1.501213652509286223e-12 3.799459070753146895e-19
7.200000000000000178e+00 1.557494435944642760e-12 2.726786378087794765e-19
7.360000000000000320e+00 1.615335451549793418e-12 2.420507243852781722e-19
7.519999999999999574e+00 1.674736699324765261e-12 2.880621669736666844e-19
7.679999999999999716e+00 1.735698179269525975e-12 4.107129655645887492e-19
7.839999999999999858e+00 1.772587136781765280e-12 3.374645596836118687e-19
8.000000000000000000e+00 1.800783224622896286e-12 2.318400857326360454e-19
8.160000000000000142e+00 1.820286442792864667e-12 9.383954361017689273e-20
8.320000000000000284e+00 1.831096791291763118e-12 -7.653706665719671178e-20
8.480000000000000426e+00 1.826652204422640450e-12 -2.046989695189170626e-19
8.640000000000000568e+00 1.810889921603592294e-12 -3.354006302529559119e-19
8.800000000000000711e+00 1.783809942834666307e-12 -4.686420488531623329e-19
8.960000000000000853e+00 1.745412268115861278e-12 -6.044232251017109045e-19
9.119999999999999218e+00 1.711556921177628148e-12 -5.685714028184975754e-19
9.279999999999999361e+00 1.672727887781716668e-12 -4.655902356371899448e-19
9.439999999999999503e+00 1.628925167928062013e-12 -2.954797235176994439e-19
9.599999999999999645e+00 1.580148761616697707e-12 -5.823986712460620110e-20
9.759999999999999787e+00 1.547300253171929702e-12 1.339696627542797646e-19
9.919999999999999929e+00 1.517838691999140943e-12 3.484446689277534879e-19
1.008000000000000007e+01 1.491764078098327594e-12 5.851851511550984617e-19
1.024000000000000021e+01 1.469076411469553470e-12 8.441911099177880000e-19
1.040000000000000036e+01 1.457067102717621237e-12 8.619815272787322908e-19
1.056000000000000050e+01 1.451361305479633462e-12 7.966450139727001788e-19
1.072000000000000064e+01 1.451959019755580452e-12 6.481815699608956349e-19
1.088000000000000078e+01 1.458860245545485836e-12 4.165911951662607094e-19
1.103999999999999915e+01 1.463617927336080422e-12 2.217582115245078177e-19
1.119999999999999929e+01 1.471300298435307266e-12 -8.247973941742209796e-21
1.135999999999999943e+01 1.481907358843146175e-12 -2.734273614101127233e-19
1.151999999999999957e+01 1.495439108559661569e-12 -5.737799508564891706e-19
1.167999999999999972e+01 1.500543958791281653e-12 -7.558972291842632118e-19
1.183999999999999986e+01 1.504032862814115618e-12 -9.118243041516058036e-19
1.200000000000000000e+01 1.505905820628186284e-12 -1.041561175794693422e-18
1.216000000000000014e+01 1.506162832233477495e-12 -1.145107844414861591e-18
1.232000000000000028e+01 1.502487387063566199e-12 -1.314583705996671139e-18
1.248000000000000043e+01 1.496269391458282278e-12 -1.494717123434731587e-18
1.264000000000000057e+01 1.487508845417642693e-12 -1.685508096129594542e-18
1.280000000000000071e+01 1.476205748941651888e-12 -1.886956624243739545e-18
1.296000000000000085e+01 1.468608015522197671e-12 -1.966590934288596647e-18
1.311999999999999922e+01 1.460966897064110239e-12 -2.003894090365264720e-18
1.327999999999999936e+01 1.453282393567453004e-12 -1.998866092468419337e-18
1.343999999999999950e+01 1.445554505032181941e-12 -1.951506940446362316e-18
1.359999999999999964e+01 1.443084041193644420e-12 -1.751973846588548420e-18
1.375999999999999979e+01 1.442690516210628909e-12 -1.466172483328153239e-18
1.391999999999999993e+01 1.444373930083134803e-12 -1.094102850790154796e-18
1.408000000000000007e+01 1.448134282811167149e-12 -6.357649491448467063e-19
