# x lapse
-317.4400000000000 0.9943737223831
-314.8800000000000 0.9943281804765
-312.3200000000000 0.9942818958213
-309.7600000000000 0.9942348485418
-307.2000000000000 0.9941870197885
-304.6400000000000 0.9941383896715
-302.0800000000000 0.9940889376099
-299.5200000000000 0.9940386433199
-296.9600000000000 0.9939874862421
-294.4000000000000 0.9939354430296
-291.8400000000000 0.9938824905844
-289.2800000000000 0.9938286042512
-286.7200000000000 0.9937737574958
-284.1600000000000 0.9937179261768
-281.6000000000000 0.9936610836022
-279.0400000000000 0.9936032013769
-276.4800000000000 0.9935442530435
-273.9200000000000 0.9934842061484
-271.3600000000000 0.9934230285343
-268.8000000000000 0.9933606895411
-266.2400000000000 0.9932971564597
-263.6800000000000 0.9932323950024
-261.1200000000000 0.9931663684767
-258.5600000000000 0.9930990381862
-256.0000000000000 0.9930303647732
-253.4400000000000 0.9929603092553
-250.8800000000000 0.9928888305444
-248.3200000000000 0.9928158837230
-245.7600000000000 0.9927414201186
-243.2000000000000 0.9926653953469
-240.6400000000000 0.9925877608038
-238.0800000000000 0.9925084620056
-235.5200000000000 0.9924274457050
-232.9600000000000 0.9923446518344
-230.4000000000000 0.9922600267435
-227.8400000000000 0.9921735080720
-225.2800000000000 0.9920850271843
-222.7200000000000 0.9919945225912
-220.1600000000000 0.9919019213787
-217.6000000000000 0.9918071469595
-215.0400000000000 0.9917101240174
-212.4800000000000 0.9916107746933
-209.9200000000000 0.9915090118819
-207.3600000000000 0.9914047449852
-204.8000000000000 0.9912978816053
-202.2400000000000 0.9911883248713
-199.6800000000000 0.9910759679574
-197.1200000000000 0.9909607062814
-194.5600000000000 0.9908424268641
-192.0000000000000 0.9907210039975
-189.4400000000000 0.9905963170725
-186.8800000000000 0.9904682296392
-184.3200000000000 0.9903366004870
-181.7600000000000 0.9902012822765
-179.2000000000000 0.9900621158385
-176.6400000000000 0.9899189380320
-174.0800000000000 0.9897715677931
-171.5200000000000 0.9896198257761
-168.9600000000000 0.9894635046837
-166.4000000000000 0.9893024037787
-163.8400000000000 0.9891362913245
-161.2800000000000 0.9889649375327
-158.7200000000000 0.9887880843566
-156.1600000000000 0.9886054661209
-153.6000000000000 0.9884167937101
-151.0400000000000 0.9882217632346
-148.4800000000000 0.9880200534085
-145.9200000000000 0.9878113193067
-143.3600000000000 0.9875951661087
-140.8000000000000 0.9873711734114
-139.5200000000000 0.9872561152757
-138.2400000000000 0.9871389421875
-138.2400000000000 0.9871389421875
-136.9600000000000 0.9870196052043
-135.6800000000000 0.9868980298709
-135.6800000000000 0.9868980298709
-134.4000000000000 0.9867741459630
-133.1200000000000 0.9866478918456
-133.1200000000000 0.9866478918456
-131.8400000000000 0.9865192100427
-130.5600000000000 0.9863880178529
-130.5600000000000 0.9863880178529
-129.2800000000000 0.9862542364848
-128.0000000000000 0.9861177967325
-128.0000000000000 0.9861177967325
-126.7200000000000 0.9859786385248
-125.4400000000000 0.9858366556661
-125.4400000000000 0.9858366556661
-124.1600000000000 0.9856917525226
-122.8800000000000 0.9855438536052
-122.8800000000000 0.9855438536052
